index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
12,mandatory,1.0,CHEM11,Insanely difficult. Yeah the content is difficult by nature but her personality is more difficult than the chemistry tbh. Definitely not a people person and needs to gain a passion for teaching and learn to stop playing favorites with the SI leaders,False,2023-09-12 04:29:55,5.0,B,1.0,True,False,1.0,Tough grader--Test heavy,3.0,0,0,,1428281
13,non mandatory,1.0,CHEM11,Huge pain. Inconsiderate and uncaring. Might know her stuff but has no chemistry degree or actual teaching experience beyond this one class and it shows.,False,2023-08-25 02:39:03,5.0,B+,1.0,True,False,1.0,Tough grader--Lecture heavy--Test heavy,3.0,0,0,,1428281
14,mandatory,1.0,CHEM11A,This class is brutal. I would say 95% of my first semester was taken up by studying for this class. While I did receive an A- it was an absolutely brutal experience with many mental breakdowns a week.,False,2023-06-22 18:16:14,5.0,A-,1.0,True,False,1.0,Tough grader--Get ready to read,3.0,0,0,,1428281
15,non mandatory,1.0,CHEM11A,She is mean and does not teach. She makes students feel stupid for asking questions. ,False,2023-03-14 22:25:00,5.0,B,1.0,True,False,1.0,,3.0,0,0,,1428281
16,non mandatory,2.0,CHEM11A,"The class is very hard (at least for me); as soon as you slip, its very hard to catch up bec she never stops for anyone. I did not want it to come to this but I got to a point where I did not have enough time to raise my grade and dropped. It pushed my premed path a year back & now need to do summer classes to stay on track. You're in for a ride.",False,2022-11-02 00:21:02,4.0,Drop/Withdrawal,2.0,True,False,2.0,Tough grader--Test heavy,3.0,0,0,,1428281
17,non mandatory,1.0,CHEM11A,worst professor at brandeis. avoid at all costs.,False,2022-10-30 22:55:58,5.0,Drop/Withdrawal,1.0,True,False,1.0,Tough grader--Lecture heavy--Test heavy,3.0,0,0,,1428281
18,non mandatory,1.0,CHEM11A,don't even waste your time. take this class somewhere else.,False,2022-10-30 22:49:14,5.0,Drop/Withdrawal,1.0,True,False,1.0,Tough grader--Test heavy--Graded by few things,3.0,0,0,,1428281
19,mandatory,4.0,CHEM11A,"This is the single hardest professor I have had at Brandeis. She is someone who you need to get to know and establish rapport so that when you are struggling she knows you and can help guide you. I would say that's the biggest thing. But for the first class of college, I would say it is a very big awakening to what college is like. ",False,2022-10-16 13:43:05,5.0,A,4.0,True,False,4.0,Get ready to read--Lots of homework--Lecture heavy,3.0,0,0,1.0,1428281
20,non mandatory,1.0,CHEM11,"Prof Novak is a deeply unpleasant person. She seems to think that students who are struggling are just lazy, and is entirely unwilling to consider the possibility that chemistry is just hard for some people. Her class does have a very generous curve so numerically you should be fine, but be prepared to have a truly horrible time in this class.",False,2022-08-25 18:35:52,4.0,A,1.0,True,False,1.0,,3.0,0,0,,1428281
21,mandatory,1.0,CHEM11B,"lectured were hard to understand as the year progressed. Practice questions were difficult to complete at times, and even with the help of other students, I found this to be by far one of the worst general chem courses ever taken. If you are taking this class, it will not set you well efficiently for organic chemistry for the next academic year.",False,2022-07-13 14:25:11,5.0,B-,1.0,True,False,1.0,,3.0,0,0,,1428281
22,non mandatory,1.0,CHEM11A,"did not support students, you can tell she had insensitive favoritism and did nothing but complain all year. Made my get chem experience a living hell on earth.",False,2022-07-13 13:18:53,4.0,A-,1.0,True,False,1.0,Tough grader,-1.0,0,0,,1428281
23,mandatory,1.0,CHEM11A,    .,False,2022-05-28 03:22:55,4.0,B+,1.0,True,False,1.0,Tough grader--Test heavy,3.0,0,0,,1428281
24,mandatory,1.0,CHEM11B,"The best professors are those who have a passion for the subject they teach, have genuine experience in the field, and care about their students. Novack has none of these, only her own self-hatred and familial issues that she projects onto the students whose futures she attempts to gatekeep.",False,2022-05-09 03:28:11,5.0,,1.0,True,False,1.0,Tough grader--Test heavy,3.0,0,0,,1428281
25,non mandatory,1.0,CHEM11B,"If you want to do well in this class, or succeed in future science courses at Brandeis, you absolutely must get yourself into Novack&#39;s good graces. Do whatever it takes—pretend to like chemistry, fawn over slavic linguistics, laugh at her jokes that target struggling students. Once she sees her old self in you, you will succeed.",False,2022-03-03 22:15:47,5.0,,1.0,True,False,1.0,Tough grader--Lecture heavy,3.0,0,0,,1428281
26,mandatory,1.0,CHEM11A,"Some students think that the reason their peers do badly is because they skip class, which is something Dr. Novack likes to tell the people who come to her office hours. The fact is that office hours attendance &quot;matters&quot; speaks to who she is as a person, and how prevalent favoritism is in her class. Has serious attitude problems, but doesn't care.",False,2021-12-10 22:53:53,5.0,A-,1.0,True,False,1.0,Skip class? You won't pass.--Test heavy--Lecture heavy,5.0,0,0,0.0,1428281
27,non mandatory,5.0,CHEM11A,"Don't go into this class with the attitude that it will be the worst class of your life. It is hard, but not impossible. Take advantage of every resource she gives you, and attend her office hours whenever possible. Forming a relationship with her early on will work out in your favor. Although attendance isn't mandatory, do NOT habitually skip.",False,2021-12-09 00:52:02,4.0,A,5.0,True,False,5.0,Skip class? You won't pass.--Test heavy--Clear grading criteria,5.0,0,0,1.0,1428281
28,mandatory,4.0,CHEM11,"As someone who did not like chemistry at all, Dr Novack's chemistry class really broke down the concepts in a way that I understood. In terms of assessments, if you prepare and do all the practice assignments &amp; tests, you should be fine. Pro-tip: don't wait till you're struggling/falling before you go for office hours. Also, ask questions :).",False,2021-06-18 22:27:43,3.0,A,4.0,True,False,4.0,Get ready to read--Caring--EXTRA CREDIT,5.0,0,0,0.0,1428281
29,non mandatory,4.0,CHEM11,"she hard as hell. like really hard. you gotta read and do hella practice or just fall behind and have no chance to catch up. There is no break. Her exams are extremely difficult, but she is a generous grader and and even more generous extra credit giver, but she doesn't give free points. You gotta prove you know the material. Prepare to work hard",False,2021-06-01 01:34:17,5.0,A,4.0,True,False,4.0,Lots of homework--Get ready to read--EXTRA CREDIT,5.0,0,0,1.0,1428281
30,mandatory,2.0,CHEM11,Tough,False,2021-04-15 14:41:07,5.0,A,2.0,True,False,2.0,Test heavy--Lecture heavy--Tough grader,5.0,0,0,0.0,1428281
31,non mandatory,4.0,CHEM11,"Dr. Novack is an excellent teacher because she pushes you to work hard and earn your grades. She knows what she's doing and while the course is tough and a lot of work, it's worth it for the chemistry and work ethic you pick up.",False,2021-02-11 14:32:34,4.0,B+,4.0,True,True,4.0,Get ready to read--Participation matters--Tough grader,5.0,0,0,1.0,1428281
32,mandatory,1.0,CHEM11A,"Has a serious ego problem, from the looks of it. Is condescending in office hours and rude to students in class. Has very clear favorites, which tend to be the students who already took AP Chem and who learn best from the textbook. If you don't like to feed her ego and can't learn from reading an entire textbook, then you're in for a rough ride.",False,2021-01-29 01:22:14,5.0,A-,1.0,True,False,1.0,Test heavy--Lecture heavy--Tough grader,5.0,0,0,0.0,1428281
33,non mandatory,1.0,CHEM11B,"Took this class with AP chem under my belt and some self-study so for me the level of difficulty was not so ridiculou, but Novak was. She had to correct me when I called her a professor and not a &quot;doctor&quot;. Later learned she holds no chemistry degrees and has her doctorate in Slavic Languages. She is super not kind and not helpful, a bad teacher.",False,2021-01-04 17:17:39,2.0,A-,1.0,False,False,1.0,,5.0,0,1,0.0,1428281
34,mandatory,1.0,CHEM11B,Just awful. All I have to say. The worst teacher I've ever had. Truly unkind.,False,2021-01-04 16:56:54,5.0,B+,1.0,True,False,1.0,,5.0,0,1,0.0,1428281
35,,4.0,CHEM11A,"This is the &quot;Welcome to Brandeis, prepare to grind&quot; class. She will not hold back at all. Whatever you think that you need to do, double it.",False,2020-11-28 21:48:08,5.0,,4.0,True,False,4.0,Test heavy,5.0,3,0,0.0,1428281
36,mandatory,3.0,CHEM11A,"Difficult class and material, fast paced, no breaks, sometimes uncaring for students during class but seems to be available to meet occasionally.",False,2020-11-28 00:39:04,5.0,B+,3.0,True,False,3.0,Skip class? You won't pass.--Test heavy--Lecture heavy,5.0,0,0,0.0,1428281
37,mandatory,2.0,CHEM11,My friends in organic chem have said that that class is easier than Chem 11 which really says a lot. Dr. Novack seems nice sometimes but everyone is terrified of her because she judges of students who don't understand or who are having trouble keeping up. Recitations/SI focus on worked examples and are useless if you struggle with the fundamentals.,False,2020-09-25 06:40:31,5.0,,2.0,True,True,2.0,Get ready to read--Skip class? You won't pass.--Tough grader,5.0,0,3,0.0,1428281
38,mandatory,1.0,CHEM11A,A perfect example of how to poorly integrate new students to college. General chemistry (a class that most STEM majors will probably take) is unnecessarily difficult for an entry level class. The tests are insanely difficult even with hours of study time and students are expected to conform to Dr. Novack's inconvenient schedule.,False,2020-09-11 04:35:57,5.0,,1.0,True,True,1.0,Skip class? You won't pass.--Test heavy--Tough grader,5.0,0,3,0.0,1428281
39,mandatory,2.0,CHEM11B,"Although good at lectures and a wonderfully nice woman, Dr Novak makes this course impossibly hard on purpose, as she has even said before in lecture the previous Gen Chem teacher was too easy. A challenging class and teacher but once you get a good grade you know you've earned it (if you ever get one!).",False,2020-05-07 01:22:11,5.0,,2.0,True,False,2.0,Get ready to read--Skip class? You won't pass.--Lecture heavy,5.0,0,3,0.0,1428281
40,mandatory,1.0,CHEM11A,"Novack is probably salty that she didn't make it to medical school, so she tries to make Chem as difficult as possible to weed out any students that actually hope to be successful in science. Like a lot of the other reviews have said, she makes it a point to come across as abrasive and rude, and doesn't really seem to be interested in teaching.",False,2020-05-04 22:01:00,5.0,,1.0,True,False,1.0,Test heavy--Lecture heavy--Tough grader,5.0,0,4,0.0,1428281
41,mandatory,1.0,CHEM11A,"Some people (perhaps including the chemistry department) don't seem to realize that Claudia doesn't actually have any degrees in chemistry. As a result, she seems to feel the need to convince students she knows what she's doing, so she grades far too harshly. She fancies her class difficult, and intentionally comes across as rude in class and out.",False,2020-05-03 03:57:25,5.0,,1.0,True,False,1.0,Lecture heavy--Tough grader,5.0,0,4,0.0,1428281
42,mandatory,5.0,CHEM11B,"Really great person, but chem is hard and you will need to work for your grade. It is definitely not an easy course, but she is accessible and wants you to do well if you work hard",False,2020-04-29 18:02:11,4.0,,5.0,True,False,5.0,Respected--Get ready to read--Amazing lectures,5.0,3,0,1.0,1428281
43,mandatory,4.0,CHEM11A,"gen chem made me question my sanity and my love of science as a whole. Novack is an amazing teacher and maybe the smartest person on earth, but damn did those tests ruin my life. I took the W because I would have died if I finished the class. If you thought it was an easy A, screw you. But, if you can handle it, gen chem will teach you everything",False,2020-04-21 02:55:53,5.0,,4.0,False,False,4.0,Skip class? You won't pass.--Test heavy--Amazing lectures,5.0,3,0,0.0,1428281
44,non mandatory,5.0,CHEM11,"She is such a nice person if you are clearly trying. If you put in effort and show her that through attending recitation and SI, she will WANT to help you. Chemistry is hard. Point blank. You wont be handed an A like you may have been in high school. But she isn't mean because of it.",False,2019-12-12 20:29:05,3.0,,5.0,True,False,5.0,,5.0,3,0,1.0,1428281
45,non mandatory,1.0,CHEM11A,"Dr. Novak comes across as a nice lady but she is not. This was one of the hardest classes I've ever taken. You will not catch me ever taking a class with her again. If you have her, good luck. She makes Gen Chem so much harder than it has to be.",False,2019-10-30 16:25:10,5.0,,1.0,True,False,1.0,Lots of homework--Test heavy--Tough grader,5.0,0,4,0.0,1428281
46,mandatory,5.0,CHEM11,Easy A,False,2019-05-14 20:43:07,1.0,,5.0,True,False,5.0,,5.0,4,0,1.0,1428281
47,mandatory,5.0,CHEM11A,"Dr. Novack is a really great professor. As long as you do the readings and understand the readings, most problems should come intuitively. If you understand all practice problems, skip recitation until the Wednesday of the exam, where she sometimes gives test questions away. Very accessible outside of class, generally biases exceptional students.",False,2019-01-06 07:39:15,3.0,A+,5.0,True,False,5.0,Respected--Get ready to read--Clear grading criteria,5.0,5,0,1.0,1428281
48,mandatory,5.0,CHEM11,"Chemistry is hard, and I think that's the challenge for most students, including myself. Dr. Novack teaches a difficult course that prepares you to be a good college student. It helped me realize that if you want to pursue a science career you need to put in the work and that is what this class sets you up for.",False,2018-12-20 15:14:20,3.0,,5.0,True,False,5.0,Respected--Get ready to read--Participation matters,5.0,4,0,1.0,1428281
49,mandatory,3.0,CHEM11A,"Not a very nice person, and her class is very hard. However, her lectures are usually put together pretty well. Her exam averages are usually low, however she will curve the class to have an average of B-. Take honors chem if you have the chance.",False,2018-10-11 09:56:48,4.0,,3.0,True,False,3.0,Tough Grader--Skip class? You won't pass.--TEST HEAVY,0.0,0,6,0.0,1428281
50,mandatory,5.0,CHEM11,"Hard Class, great professor! It is easy to mix hard class with bad professor, this is not the case. Novack will knock you down with her exams (many exam averages around 45%), but you have to get back up if you want to succeed. Tough curve. You will have learned so much by the end of the year though. Don't be afraid to pick up exams.",False,2018-09-24 23:46:20,5.0,B-,5.0,True,False,5.0,Tough Grader--Gives good feedback--Skip class? You won't pass.,5.0,3,0,1.0,1428281
51,,2.0,CHEM11A,"Engaging lectures, but she's not a friendly person to talk to during office hours, she's a bit condescending. One of the hardest classes I've taken. She expects a lot from you.",False,2018-09-24 19:14:51,5.0,,2.0,True,False,2.0,Tough Grader--Skip class? You won't pass.--LOTS OF HOMEWORK,5.0,0,5,0.0,1428281
52,N,5.0,CHEM11A,Great class! Chemistry is really hard but Dr. Novack knows that and its as doable as the class can be as a subject. She was amazing in office hours and recitation! Go to recitation and SI sessions. The SI leaders broke down the material and helped me pass at all!,False,2018-06-13 21:45:08,5.0,,5.0,True,False,5.0,Amazing lectures--Inspirational--Respected,5.0,5,1,1.0,1428281
53,non mandatory,2.0,CHEM11,"Very difficult class. Quizzes are done in groups out of necessity not because &quot;she's nice&quot;. Is often condescending to students in lecture, particularly after a test.",False,2018-06-04 01:28:26,5.0,,2.0,True,False,2.0,,5.0,1,6,0.0,1428281
54,non mandatory,1.0,CHEM11A,Novack was the toughest teacher I have ever met. She was unkind the tests were impossible.,False,2018-04-24 11:22:59,5.0,,1.0,True,False,1.0,Tough Grader--LOTS OF HOMEWORK--TEST HEAVY,5.0,0,4,0.0,1428281
55,mandatory,5.0,CHEM11,"Amazing professor but demands a lot. Easily the toughest class I have taken at Brandeis. Her lectures are very engaging. One of the best professors at Brandeis. She not only taught me Chemistry, she taught me how to be a good student in college.",False,2018-01-04 17:05:31,5.0,B+,5.0,True,False,5.0,Tough Grader--Skip class? You won't pass.--Tests are tough,5.0,6,2,1.0,1428281
56,non mandatory,1.0,CHEM11A,"My main problem with her is that her powerpoint presentations/lectures offer nothing new that wasn't covered in the textbook. Wouldn't mind her using powerpoints if she broke down material, not just copy+paste the textbook. Horrible lecturer.",False,2017-11-29 22:53:59,4.0,,1.0,True,False,1.0,Get ready to read--Tests are tough--LECTURE HEAVY,5.0,0,5,0.0,1428281
57,non mandatory,5.0,CHEM11A,"I started off the year struggling in this class, but now I am doing so much better! GO TO RECITATION AND SI!!!!!! The more work you put in, the better you will do! Dr. Novack is really motivational too, just get to know her",False,2017-11-03 15:47:14,4.0,,5.0,True,False,5.0,Respected--Get ready to read--Amazing lectures,5.0,5,2,1.0,1428281
58,N,5.0,CHEM11B,Great class! Dr. Novack is super approachable and friendly! Go to office hours and get to know her and go to recitation. Study and take weekly quizzes seriously to help keep up with the material on the level tested.,False,2017-05-14 21:08:11,5.0,,5.0,True,False,5.0,Get ready to read--Amazing lectures--Respected,5.0,4,4,1.0,1428281
59,mandatory,5.0,CHEM11B,Dr. Novack is an unbelievable professor and person. She is so smart and is able to answer questions both inside and outside of chemistry. She wants every student to succeed and grow whether they will pursue chemistry or not. Go to office hours and get to know her. Recitations help too and go to as many as you can in a given week!,False,2017-05-03 20:31:11,4.0,A,5.0,True,False,5.0,Respected--Get ready to read--Inspirational,5.0,6,1,1.0,1428281
60,non mandatory,4.0,CHEM11B,She gives great slides but only answers questions during recitations instead of office hours.....,False,2017-03-01 00:10:17,3.0,A,4.0,True,False,4.0,Respected--Skip class? You won't pass.,5.0,4,0,1.0,1428281
61,,3.0,CHEM11B,Good lecturer but not a nice person.,False,2017-02-01 21:58:39,2.0,A,3.0,True,False,3.0,Skip class? You won't pass.,5.0,0,6,0.0,1428281
62,mandatory,5.0,CHEM11A,"One of the best teachers I have ever had. You will learn an incredible amount of Chemistry in her class. She is most certainly a tough grader, but curves fairly. She knows the names of mostly everyone in our class of 250 students.",False,2017-01-27 00:43:38,5.0,B-,5.0,True,False,5.0,Tough Grader--Gives good feedback--Respected,5.0,3,0,1.0,1428281
63,mandatory,5.0,CHEM11A,"Amazing teacher, gets a bad rep because of the toughness of the class but really cares about the success of students",False,2016-09-23 13:09:12,5.0,B-,5.0,True,False,5.0,Tough Grader--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,5.0,3,0,1.0,1428281
64,non mandatory,1.0,CHEM11A,very tough teacher - often unnecessarily so. My friends in Gen Chem at other schools don't have nearly as difficult tests as novack gave us.,False,2016-05-15 19:39:11,5.0,B,1.0,True,False,1.0,,5.0,0,4,,1428281
65,,4.0,CHEM11A,Tests are tough but the group quizzes are the best!  You have to study but you can get an A.  And the curve is perfect!,False,2016-02-09 21:09:31,4.0,A,5.0,True,False,5.0,,3.0,4,0,,1428281
66,mandatory,5.0,CHEM11A,"Shes a great lecturer. She really devotes alot of her time to help her students understand. This is a hard course, no doubt but chemistry is a hard subject itself. I am a student that had a very hard time with chemistry but I had to work for the grades. Novack and her slides made it alot easier. Really enjoyed having her.",False,2015-12-23 15:22:10,4.0,,5.0,True,False,5.0,,5.0,3,0,,1428281
67,mandatory,2.0,CHEM11A,Helps those who understand and leaves the rest behind. Will bluntly tell you that not everyone is good enough for medical school (though not everyone taking chem wants to be a doctor) and tests are ridiculously difficult. NOT a good professor and not a nice person.,False,2015-12-20 23:32:34,5.0,,1.0,True,False,2.0,,2.0,1,5,,1428281
68,mandatory,5.0,CHEM 11,Really good class. You have to be studying continuously. Go to recitations and SI. Her office hours are good for motivation.  ,False,2015-10-25 00:10:51,4.0,A,5.0,True,False,5.0,,5.0,3,0,,1428281
69,non mandatory,4.0,CHEM11A,"The tests are fair, and Novak teaches in a clear manner. Her grading is fair. Attend lectures, and 2-3 recitations a week, and do the practice, and you'll be fine. It is a lot of work.",False,2015-09-22 22:01:43,3.0,A,5.0,True,False,5.0,,4.0,3,0,,1428281
70,,5.0,CHEM11A,Class is a LOT of work but Novak is a great professor and if you put in the work you will do well in her class. DON'T get behind or its,False,2015-09-21 11:35:01,4.0,A-,4.0,True,False,5.0,,4.0,3,0,,1428281
71,mandatory,1.0,GENCHEM,"She is awful. Least favorite teacher I've had at Brandeis, and worst class I have taken. She picks favorites and her tests are ridiculous. She ruined chemistry for me",False,2015-07-07 21:15:29,5.0,A,1.0,True,False,1.0,,4.0,5,4,,1428281
72,mandatory,4.0,GENERALCHEM,"She wants you to succeed. Has helpful recitations all the time. Suggest you do practice problems (I didn't). Also partner quizzes really do help you learn. But do try to learn material before you go to the quizzes. Her tests are hard, you cannot just know the material you have to know and understand the concepts. Do not hesitate to get her help.",False,2015-03-25 22:49:23,4.0,B,5.0,True,False,5.0,,4.0,4,3,,1428281
73,,1.0,CHEM11B,"I think she is compensating for the fact that she has a PhD in slavic languages, and not chemistry. So she makes the test difficult and hard to understand, and the only way you can do well is if you go to recitation, which not everybody can. It's messed up. Some people like her, I cannot stand her or this class.",False,2015-03-03 21:11:35,5.0,,3.0,True,False,2.0,,1.0,1,4,,1428281
74,,5.0,CHEM11A,"Sure she's a tough teacher, but she knows her stuff and her information is clear. Just because she doesn't cut you any slack doesn't make her a bad teacher, it just makes you work harder and actually know the material.",False,2014-11-07 18:28:41,4.0,,5.0,True,False,5.0,,3.0,4,1,,1428281
75,non mandatory,3.0,CHEM11A,"She gives really hard tests and quizzes, but she is there to help and does want you to succeed. You will have to work harder than you've ever worked before, especially if you don't have a good background in chemistry in high school. But it is possible to pass and she does her own recitations. GO TO RECITATION! ",False,2014-11-04 10:03:13,5.0,B-,4.0,True,False,4.0,,5.0,4,1,,1428281
76,mandatory,1.0,CHEM11A,"This course goes at a really fast pace. If you fall behind, too bad because you're not catching up.",False,2014-11-03 19:50:10,5.0,,1.0,True,False,1.0,,5.0,0,6,,1428281
77,,3.0,CHEM11A,"AWFUL teacher. Does NOT know chemistry. In fact, she's not even a chemist: she took a couple of Chem courses after getting a PhD on... Slavic languages. Avoid if you can.",False,2014-05-01 20:39:49,2.0,,1.0,False,False,2.0,,2.0,8,6,,1428281
78,,5.0,CHEM11B,She is a fantastic professor who clearly knows her subject inside and out. Her lectures are meant to help understand concepts while the recitation is used to do practice problems. Many people find recitation more helpful because it closely resembles what she asks on tests. Keep in mind that the subject is difficult so expect to work hard.,False,2013-12-26 13:09:03,3.0,,4.0,False,False,5.0,,4.0,5,4,,1428281
79,,5.0,CHEM11A,"Awesome lecturer, but her tests are very difficult. Make sure to do the problem sets, and go to recitation. Go to her office hours, she's really cool",False,2013-12-18 21:11:58,4.0,,5.0,False,False,5.0,,5.0,4,2,,1428281
80,,5.0,CHEM11A,"She is the best teacher ever!! Her lecture is fantastic. As long as you go to the recitation, you will ace the class. She really makes you to understand the material. If you hope to get As by memorization, good luck with that.",False,2013-12-15 01:02:44,1.0,,5.0,False,False,5.0,,5.0,4,1,,1428281
81,,3.0,CHEM11B,Nice Teacher but exams were way too hard and sometimes even inconsistent with what was said was going to NOT be included in exams. READ the book and DO the problems in book. They help a lot. She is approachable in her office hours.,False,2012-06-27 22:58:49,4.0,,3.0,False,False,3.0,,2.0,4,1,,1428281
82,,5.0,CHEM11B,I loved Professor Novak. She worked with the students and made sure that we understood everything. It was a big difference from first semester Professor Popchapsky. I feel like I understand the concepts of Chemistry. Attend office hours and recitation and you will be fine.,False,2012-04-18 20:55:08,5.0,,5.0,False,False,5.0,,5.0,5,0,,1428281
83,,3.0,CHEM11B,"just go to recitation everyday, lecture is useless. exams test you on abstract parts of the material that is unnecessarily detailed. curving to a C+/B- in gen chem is absurd. take this class over the summer at a different school unless you want a C.",False,2011-06-26 11:03:45,5.0,,3.0,False,False,3.0,,5.0,1,4,,1428281
84,,4.0,CHEM11B,"Besides doing the homework problems she has assigned and the practice exam, i still feel that it is possible to do well in the class. As long as you do not do your homework last minute before exams,i feel that it is quite possible to do well",False,2011-03-29 13:09:35,1.0,,4.0,False,False,4.0,,4.0,4,0,,1428281
85,,1.0,CHEM11A,"I just wanted to reply to one of the comments here so as to not allow readers to get a false impression. Novack's test ARE very abstract but knowing &quot;concepts&quot; won't save you. Go to RECITATION (and class--pop quizzes). She has a terrible, nearly incomprehensible teaching style and has a latent catty side. It likes to come out sometimes.",False,2011-01-13 03:53:48,4.0,,2.0,False,False,2.0,,2.0,0,4,,1428281
86,,2.0,CHEM11,"I did well in the class and her teaching style was okay, but I didn't like the fact that she made attendance mandatory for this lecture-based class. Though recitation was optional, she only taught useful exam info during these sessions, which I find very sneaky/underhanded. It seemed like she only wanted a certain type of student to succeed.",False,2010-11-19 15:03:35,4.0,,2.0,False,False,2.0,,4.0,0,6,,1428281
87,,2.0,CHEM11,"I did well in her class, but didn't like her teaching style. Enforcing people to attend the class by making pop quizzes is ridiculous. We're in college, and people have different study habit; one might do well just by reading the text. If she had time to make like 5 different versions for a single quiz, why didn't her make any practice exams&#63;!&#63;!",False,2010-08-22 16:41:45,4.0,,4.0,False,False,3.0,,3.0,0,4,,1428281
88,,5.0,CHEM11,"People who dislike her did poorly because they didn't come to class or were still stuck in high school-like study habits.  She approaches concepts like a person who learned chemistry, not just a person who was good at it - and this approach is essential for students! If she sees that you are trying to do well, she works a lot harder in your favor.",False,2010-08-13 18:19:22,4.0,,5.0,False,False,5.0,,4.0,4,0,,1428281
89,,1.0,CHEM11B,she is AWFUL. she has CLEAR favorites and her tests are so abstract that they are impossible to study for. Everyone does badly and she just gives good grades to the people she likes. Learn how to suck up really hard!,False,2010-07-14 21:23:56,5.0,,1.0,False,False,1.0,,5.0,0,4,,1428281
90,,4.0,CHEM11A,"She tries really hard to be helpful and make the material understandable, but her tests are pretty tricky and abstract. Know the concepts, not the problems, and always come to class! (pop quizzes!)",False,2010-04-06 22:33:01,5.0,,4.0,False,False,4.0,,5.0,4,0,,1428281
