index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
10,mandatory,5.0,ECON224,"Honestly one of the most fun classes you can take at this school. There are no exams, simply two projects during the semester, with at least one being a group project, and some weekly homework. It's a chill class where you can just come to listen about sports economics or you can choose to engage in the discussion. Would recommend it to anyone.",False,2024-10-29 14:48:56,1.0,A,5.0,True,False,5.0,Group projects--Amazing lectures ,-1.0,0,0,1.0,1176821
11,non mandatory,5.0,ECO207,"I received a higher grade in 207 but I enjoyed 108 more. Rizzo's 207 is not math-based and sometimes the exam rubrics can be controversial. He is less organized than other instructors. Besides the class, he is a great friend and we had serval in-depth conversations.",False,2024-09-30 20:23:00,4.0,A,5.0,True,False,5.0,Tough grader--Lots of homework--Lecture heavy,-1.0,0,0,1.0,1176821
12,non mandatory,5.0,ECON108,"The approach of his ECON 108 is a little bit different and more towards humanity, which can create good insights. It is a lecture-oriented class so understanding his stories in class is important. It is easy for me to see the connections between his homework and lectures but I understand that others might not feel this way.",False,2024-09-29 20:10:10,4.0,A,5.0,True,False,5.0,Inspirational--Lots of homework--Lecture heavy,-1.0,0,0,1.0,1176821
13,mandatory,4.0,108,"Rizzo's class can be challenging, but it's worth the effort. The lectures are engaging, and you'll learn a lot about economic principles. Unstuckstudy AI and the free textbook are great study aids.",False,2024-09-21 03:21:08,3.0,B+,4.0,True,True,4.0,,-1.0,0,0,1.0,1176821
14,non mandatory,1.0,207,"There is a lot of homework, and the lessons are not related to the homework.",False,2024-09-07 02:21:53,1.0,C-,1.0,False,True,1.0,Lots of homework--So many papers--Test heavy,-1.0,0,0,,1176821
15,non mandatory,1.0,108,"I had no idea what he was talking about in his class, it felt like he was giving assignments that didn't have a single thing to do with the content of the class, that you had to write a lot every week in order to complete the assignments, and that you weren't going to get a good grade, even if you had the finances to do so",False,2024-09-07 02:18:47,5.0,C,1.0,True,False,1.0,So many papers--Lecture heavy--Test heavy,-1.0,0,0,,1176821
16,non mandatory,5.0,ECON108,I love Prof. Rizzo! I chose to major in  Economics because of him. I'm a huge fan. ,False,2024-06-10 06:01:56,4.0,A,5.0,True,False,5.0,Get ready to read--Participation matters--EXTRA CREDIT,-1.0,0,0,1.0,1176821
17,non mandatory,5.0,ECO207,"I enjoyed Rizzo a lot for 108. He goes downhill for 207. It does not feel like a real micro class at all. A lot of the things he chooses to cover in the course are based on what he likes to teach, NOT what is important for us to know. He stays away from the math which makes future classes difficult. Definitely not meant to teach a complex econ.",False,2024-05-14 20:04:30,4.0,B+,5.0,True,False,5.0,Inspirational--Test heavy--Accessible outside class,-1.0,0,2,,1176821
18,non mandatory,5.0,108,"Rizzo is an extremely misunderstood professor by students. I know a lot of the other reviews say to not listen to the reviews like mine, but I think that his class was great. Somewhat difficult but great. You learn a lot in his class. Overall, it teaches you how to be a better student. The microeconomic topics are explained well and in a fun format",False,2024-05-04 14:45:35,3.0,Not sure yet,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Hilarious,-1.0,0,0,1.0,1176821
19,non mandatory,5.0,207,"Rizzo is def one of the professors that you either love or hate. I personally enjoyed his lectures a lot, as they are more casual and conversational. He is also VERY knowledgable. However, his homework are extremely stressful, so be prepared to spend 5 hours each week for this weekly research writings. He also yaps too much on HW/exam questions.",False,2024-05-03 19:25:42,5.0,B,5.0,True,False,5.0,Lots of homework--Hilarious--Respected,3.0,0,0,1.0,1176821
20,mandatory,5.0,207,Professor Rizzo is a amazing lecturer. He can make something as boring as CPI interesting. He truly cares for his students and only has the best intentions. He is a professor you will not regret taking. Just make sure to ask for help. This is what your TAs and office hours are for! It is an extremely rewarding class if you try. Thank you Rizzo!,False,2024-05-01 02:46:34,3.0,Not sure yet,5.0,True,False,5.0,Amazing lectures --Hilarious--Respected,-1.0,0,0,1.0,1176821
21,non mandatory,5.0,ECO207,"Rizzo gets so much hate for his storytelling lecture style and his grading scale, but he is one of the best professor's at the University of Rochester. He is caring, knowledgeable, and always willing to help his students. Please get to know him! I took 108 and 207 with Rizzo and I have learned so much. Don't listen to others, take the class!",False,2024-05-01 02:35:54,3.0,Not sure yet,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Hilarious,-1.0,0,1,1.0,1176821
22,mandatory,1.0,ECO108ANDECO,tough grader!,False,2024-04-29 10:26:10,5.0,Drop/Withdrawal,1.0,True,False,1.0,Tough grader--Get ready to read--Beware of pop quizzes,3.0,0,0,,1176821
23,mandatory,1.0,COMM1402,Very stressful.,False,2024-04-29 10:25:42,5.0,F,1.0,True,True,1.0,Tough grader--Lots of homework--So many papers,3.0,0,0,,1176821
24,non mandatory,5.0,108,"Probably the most fun class I have taken so far. It is hard, but you really learn a lot and lectures are super entertaining. It is a lot of work but 100% worth taking the class over the other 108 option.",False,2024-04-01 22:30:40,3.0,A,5.0,True,False,5.0,Amazing lectures --Lots of homework,-1.0,0,0,1.0,1176821
25,non mandatory,5.0,108,"Love the guy. He's definitely better and more interesting when it comes to elective courses (sports econ, environmental) so take those with him for sure. I always learn something new and worthwhile during class.",False,2024-02-29 21:30:45,2.0,A+,5.0,True,False,5.0,Inspirational--Hilarious--Accessible outside class,-1.0,0,0,1.0,1176821
26,mandatory,2.0,108,"Ignore all positive reviews, they are written by sycophants. Lots of homework(4-6 hours a week) and tests with unclear questions that are also a large percentage of your grade. I'm taking 207 with him and have noticed a large drop in quality recently(talks about taking his own life constantly!). Can't recommend him to anyone majoring in economics. ",False,2024-02-20 22:57:22,5.0,B,2.0,True,False,2.0,Tough grader--Amazing lectures --Lots of homework,-1.0,0,0,,1176821
27,mandatory,1.0,108,"Guys. Do not look at the rate, it is not accurate. I just calculated the weighted average. The result is 789/216 which is approximately 3.65. NOT 5.0. Again, !!!!! HIS SCORE IS 3.65 NOT 5.0!!!! Do NOT take this class with him!!!",False,2024-01-27 06:56:29,5.0,A,1.0,True,False,1.0,Tough grader--Get ready to read--Lots of homework,3.0,0,0,,1176821
28,non mandatory,3.0,108,"Theory of econ rather than an intro econ course. More about the principle of econ, applying it to different scenarios and learning how to think like an economist. 2 hws a week and can be difficult if you don't understand how Rizzo works. If you like straightforward classes with textbook-based information and tests then this is not the class for you",False,2024-01-25 15:04:09,4.0,B,3.0,True,False,3.0,Lots of homework--Hilarious--Lecture heavy,-1.0,0,0,,1176821
29,non mandatory,4.0,ECON108,"He is a great professor, very engaging and never a dull moment. But, tests were confusing and graded weirdly imo. Homework heavy, around 5-7 hours of homework every week. But I really learned a lot from his class and would like to take another course with him. He is genuinely one of the only professors that I learned life long lessons from.",False,2024-01-24 17:46:31,4.0,A-,4.0,True,False,4.0,Tough grader--EXTRA CREDIT--Lots of homework,-1.0,0,0,1.0,1176821
30,non mandatory,3.0,108,"Could not tell the difference between his rambles vs actual course material, he lectures in a very strange way and is all over the place. Exam questions are hard to nail, reviewing the answers afterward was very frustrating bc you would never have guessed that's what he wanted out of it.",False,2024-01-23 19:28:04,4.0,B,3.0,True,False,3.0,Tough grader--Lots of homework,-1.0,0,0,1.0,1176821
31,non mandatory,5.0,ECO108,,False,2024-01-22 22:05:05,4.0,A+,5.0,True,False,5.0,Lots of homework--Hilarious--Respected,-1.0,0,0,1.0,1176821
32,non mandatory,2.0,ECO108,"Lectures are entertaining, he mostly tells stories. But the stories are confusing and it is hard to extract the intended meaning from them. Lots of homework, usually unrelated to lecture material. His tests are totally bizarre. Grading feels unfair. Rizzo is a great guy, but I can't recommend his class.",False,2024-01-14 05:19:38,4.0,B,2.0,True,False,2.0,Tough grader--Hilarious--Lecture heavy,-1.0,0,0,,1176821
33,non mandatory,2.0,108,"It is not like AP econ. You will see supply & demand curves 2.5 weeks before the final. This class is a grade wrecker. He grades in a very specific manner and makes it extremely hard to get anything above an A-, yet complains that many students are dropping his classes due to the harsh grading scale. Take 108 with another professor.",False,2024-01-03 00:36:18,5.0,B+,2.0,True,False,2.0,Tough grader--Hilarious--Lecture heavy,-1.0,0,0,,1176821
34,non mandatory,2.0,ECO108,"This is a very bizarre class. He is concerned with teaching how to ""think economically"" but what you get is very vague and bizarre examples and anecdotes that try to make a point, but they are difficult to understand and don't work well. In the end, I didn't end up knowing much about priniciples of economics or ""economical thinking"".  ",False,2023-12-29 18:34:46,3.0,B,2.0,True,False,2.0,,-1.0,0,0,,1176821
35,non mandatory,4.0,108,"Rizzo is a great lecturer and a really nice guy, but if you want to get an A I wouldn't take him. The ideas of the class are vague sometimes and TA grading can be extremely frustrating. There is also a lot of homework. Basically if you are fine with not getting an A and doing a lot of homework, econ 108 with Rizzo is very enjoyable.",False,2023-12-29 00:09:54,5.0,B,4.0,True,False,4.0,Tough grader--Amazing lectures --Lots of homework,-1.0,0,0,,1176821
36,non mandatory,1.0,108,biggest yapper i have ever met. obviously misses his ex wife based on the number of times he brought her up. just a dude who loves yappin and yappin. All the info you need is in the slides during his lectures but he forgets to go through them because he gets carried away talking about his ex wife. ,False,2023-12-27 21:05:14,5.0,D,1.0,True,False,1.0,Get ready to read--Lots of homework--Lecture heavy,-1.0,0,0,,1176821
37,mandatory,1.0,108,"He does not teach economics, he teaches what I like to call ""Rizzonomics"" which is basically his views of the world. He's clearly hardcore libertarian. Exam questions make no sense, he just wants you to write down his views for the answers. 2 writing papers a week for HW! He talks a lot about his divorce. He's Unhinged. I'm taking 207 with Ashby",False,2023-12-23 10:33:31,5.0,C+,1.0,True,False,1.0,Tough grader--Lots of homework--So many papers,-1.0,0,0,,1176821
38,,5.0,108,"You either love him or hate him. Rizzo's such a unique character, his lectures are something you will never get to experience anywhere else. Be sure to attend his lectures, everything on the test will be from lecture or somewhat related to them (there are recordings but they're from fall 2022). No slides, just take good detailed notes. great prof. ",False,2023-12-22 20:18:44,4.0,A-,5.0,True,False,5.0,Amazing lectures --Lots of homework--Hilarious,-1.0,0,0,1.0,1176821
39,non mandatory,5.0,ECON108,"Amazing professor and wonderful lectures! I learned so much from his class and would seriously recommend. Go to study groups and office hours. Attendance is not mandatory, but you will not do well if you do not go to lectures. Try and start weekly assignments early in the week as they are long and tedious. Tests are open note and internet. ",False,2023-12-22 19:08:37,4.0,A,5.0,True,False,5.0,Tough grader--Amazing lectures --Accessible outside class,-1.0,0,0,1.0,1176821
40,non mandatory,5.0,ECON108,"Truly one of the best professors I have had. The lectures are engaging and completely changed how I see the world. Class is lots of work (I would often be writing 15-20 pages weekly), but if you put in the effort, I promise that you will leave a better student and person. Strongly believe that everyone should take at least one class with Rizzo.",False,2023-12-22 18:57:18,4.0,A,5.0,True,False,5.0,Amazing lectures --Lots of homework--Accessible outside class,-1.0,0,0,1.0,1176821
41,non mandatory,5.0,ECO108,"Very tough class, but so rewarding if done right aka put in the work! The way he asks questions is VERY similar to a certain liberal arts interdisciplinary competition which is particularly popular among intl HS students (not going to specify, but iykyk). Its helpful to have prior econ knowledge. In exams, think like him. Go to study groups!!",False,2023-12-22 07:25:39,5.0,A,5.0,True,False,5.0,Tough grader--Lots of homework--Lecture heavy,-1.0,0,0,1.0,1176821
42,non mandatory,1.0,108,Lectures hardly cover economics and are mainly him venting his opinions. Same thing with his exams. The only good thing about this course is that the homework is actually doable assignments and can save your grade from his terrible exams.,False,2023-12-19 03:33:19,4.0,,1.0,True,False,1.0,Tough grader--Lots of homework,-1.0,0,0,,1176821
43,non mandatory,2.0,108,"Rizzo's class has way too much homework for no reason. Also, he grades extremely precisely. If you get an 89.999999%, it doesn't get rounded up. It would be a B+. His exams aren't economic based it's basically just what he thinks. The tests are also graded on ""vibes"" -an actual quote from a TA. ",False,2023-12-16 01:01:55,4.0,Not sure yet,2.0,True,False,2.0,Tough grader--Lots of homework--Test heavy,-1.0,0,0,,1176821
44,non mandatory,5.0,108,"Professor Rizzo is by far the most approachable professor on campus and has the most passion for economics I have ever seen by someone else. His exams are difficult, but possible to do well on as long as you go to lecture and make use of office hours/TAs. Overall, I'd be excited to take another course by him and hope more people do.",False,2023-12-14 04:32:00,4.0,Not sure yet,5.0,True,False,5.0,Amazing lectures --Lecture heavy--Accessible outside class,-1.0,0,0,1.0,1176821
45,non mandatory,2.0,108,"Everyone loves or hates him. I personally hate him. He does not teach, people will literally show up to class because its entertaining. I think he talks about him divorce more than he does economics. The tests also make no sense don't take this class.",False,2023-11-18 03:58:02,4.0,,2.0,True,False,2.0,,-1.0,0,1,,1176821
46,non mandatory,1.0,108,"Take Ashby's class if you care about your GPA, not GPB, GPC, or even GPD.",False,2023-11-13 12:24:19,4.0,Rather not say,1.0,True,False,1.0,Tough grader,3.0,0,0,,1176821
47,non mandatory,1.0,108,Take Ashby's Class if you care about your GPA,False,2023-11-13 12:22:11,4.0,Rather not say,1.0,True,False,1.0,Tough grader,3.0,0,0,,1176821
48,non mandatory,1.0,108,I wish I could understand half of what he spews.,False,2023-09-25 14:20:55,3.0,Not sure yet,1.0,True,False,1.0,Get ready to read,-1.0,0,0,,1176821
49,non mandatory,2.0,108,GPA Destroyer,False,2023-08-31 02:11:37,4.0,Drop/Withdrawal,2.0,True,False,2.0,Tough grader--Lots of homework--Lecture heavy,-1.0,0,0,,1176821
50,non mandatory,2.0,ECO108,"As a freshman, I found his class to be very intimidating and dropped out of it immediately. Professor Rizzo is very passionate about economics and is a funny and eccentric lecturer, but the downside is that his class is very disorganized, which is terrifying when there are so many readings and assignments. His ECON 108 could destroy your GPA.",False,2023-06-14 18:12:41,5.0,Drop/Withdrawal,2.0,True,False,2.0,Get ready to read--Lots of homework--Hilarious,-1.0,0,1,,1176821
51,non mandatory,5.0,207,"Go to class if you want to do well in Rizzo's class. You either love him or you hate him, but he grades very fair and most of the tests are open book and you are allowed to use the internet. Personally, I love rizzo and the style of the lectures but it's not for everyone. ",False,2023-04-29 00:25:30,4.0,A-,5.0,True,False,5.0,Amazing lectures --Lots of homework--Lecture heavy,-1.0,0,0,1.0,1176821
52,non mandatory,5.0,207,Will give extra credit and drops lowest exam grade as well as adds 8 points to overall exam grades. Must go to lectures to understand material. Open note tests,False,2023-04-25 17:04:43,3.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Lecture heavy,-1.0,0,0,1.0,1176821
53,non mandatory,5.0,ECO207,Most entertaining yet informative professor I've ever had. Course consisted of weekly assignments that took 1-3 hours each (best to work as a group) and 4 exams that made 60% of your grade. You HAVE to show up to lectures otherwise the class won't be easy at all. He dropped an exam plus 8% grade boost so it's pretty easy to get an A. ,False,2023-04-12 14:33:26,2.0,A,5.0,True,False,5.0,Participation matters--Group projects--Amazing lectures ,-1.0,0,0,1.0,1176821
54,non mandatory,5.0,108,"His lectures got me interested in Econ. He puts all the concepts behind a story so it may be hard to decipher at first but once I did, I felt like I had a stronger understanding than if he just delivered dry lectures. Super funny, and watch out for the money he gives away on the first lecture...",False,2023-04-12 03:35:50,3.0,A,5.0,True,False,5.0,Amazing lectures --Lots of homework--Hilarious,3.0,0,0,1.0,1176821
55,non mandatory,3.0,108,"It is a harder class as it's very non-traditional, but I think it's best to try and pick out the economics behind his stories. He talks super fast so it's kinda hard so just literally write down everything, then after class look it over. ",False,2023-03-31 00:29:05,4.0,A,3.0,True,False,3.0,Tough grader--EXTRA CREDIT--Lecture heavy,3.0,0,0,1.0,1176821
56,non mandatory,2.0,108,"The Econ concepts in this class are easy, but he like to teach them in a tough way. Tons of information in the lecture and the workload for homework is heavy, and he seldom give study guide for exams. The lecture is fun though. ",False,2023-02-27 01:31:25,4.0,C+,2.0,True,False,2.0,Amazing lectures --Lots of homework--Lecture heavy,-1.0,0,0,,1176821
57,non mandatory,5.0,108,Really fun class,False,2023-01-18 03:15:00,4.0,B+,5.0,True,False,5.0,Tough grader--Amazing lectures --Hilarious,-1.0,0,0,1.0,1176821
58,mandatory,5.0,108,Money wasted if you don't take his class,False,2023-01-12 05:28:03,2.0,A-,5.0,True,False,5.0,Amazing lectures --So many papers--Lecture heavy,-1.0,0,0,1.0,1176821
59,non mandatory,3.0,ECO108,"there is tons of hw, research assignments every week. if you want to pass go to lectures. alot of extra credit opportunities. he teaches through stories which can be nice but i don't learn that way. it is hard to tell if he is telling a story or if hes teaching econ. exam questions are weird too. ta grade everything. workshops are not mandatory",False,2023-01-11 20:03:10,4.0,C+,3.0,True,False,3.0,Lecture heavy--Test heavy--Accessible outside class,-1.0,0,0,,1176821
60,non mandatory,5.0,108,Be ready to listen in lectures and be entertained while understanding the principals of Econ 108.,False,2023-01-03 01:44:16,4.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Lots of homework--Hilarious,-1.0,0,0,1.0,1176821
61,non mandatory,5.0,ECO108,"Amazing lecturer, but tons of work. Lectures are extremely entertaining and easy to follow. They made me excited for economics. Weekly homework can take up 5-8 hours, writing intensive (1-2k words), and disconnected from class material imo. Can't really study for the exams, final was open book, mostly test on your thinking skills.",False,2023-01-02 02:15:49,4.0,A-,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Lots of homework,-1.0,0,0,1.0,1176821
62,non mandatory,2.0,ECO108,"Professor Rizzo is a nice guy and his lectures are entertaining however I would strongly recommend against taking this class with him. There is a ton of HW each week and the grading is arbitrary. Also, nothing you learn in this class will help you with future econ classes. Take another professor for 108.",False,2022-12-29 23:32:28,3.0,A,2.0,True,False,2.0,EXTRA CREDIT--Lots of homework--Caring,-1.0,0,0,,1176821
63,non mandatory,2.0,ECO108,"If you want direct, clear lectures, don't take Rizzo. Classes are more of an econ approach to philosophy. I learned a lot, but it's not your traditional econ class. Focus hard in lectures bc he covers like 20 topics in one class. A TON of hw and writing. You can't really study for the exams; questions are random and confusing and you j gotta pray.",False,2022-12-24 05:37:07,5.0,C+,2.0,True,False,2.0,Lots of homework--Hilarious--Test heavy,-1.0,0,0,,1176821
64,non mandatory,5.0,ECO108,"Everyone complains about how difficult the class is because of his rambling. This is simply because they are unable to focus on his actual points. After a few classes, you will understand that his ranting and storytelling have a purpose and are metaphors for his most important points. Rizzo is definitely untraditional but is a great lecturer. ",False,2022-12-23 16:49:12,4.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Inspirational,-1.0,0,0,1.0,1176821
65,non mandatory,5.0,ECO108,"His lectures are funny, engaging and informative. You do have to be paying attention because he rambles/rants so make sure you don't space out. You can text him, call him, or email him with any questions. The exam questions are somewhat difficult because they are broad and sometimes confusing. Short research and ruminations due every Sunday. ",False,2022-12-15 04:02:27,4.0,B+,5.0,True,False,5.0,Lecture heavy--Test heavy--Accessible outside class,-1.0,0,0,1.0,1176821
66,non mandatory,5.0,108,"Not for the faint of heart, but provides a different and interesting take that is a good introduction to economics without tons of math. Lots of writing and homework. 

Again - not for the faint of heart. If this is not one of your central classes you will not do well.",False,2022-12-05 15:05:58,4.0,B+,5.0,True,False,5.0,EXTRA CREDIT--So many papers--Lecture heavy,-1.0,0,0,1.0,1176821
67,mandatory,1.0,108,"The correct way to learn economic is to learn the use of mathematics, graph and analysis to solve economic problems. Of course, critical thinking is important but will not simply improved by just learning some of your personal stories. If you are too free in college and want to waste your time writing, then go take it!",False,2022-12-03 00:02:02,5.0,A,1.0,True,False,1.0,Tough grader,-1.0,1,0,,1176821
68,mandatory,1.0,207,"As I receive more comments/rates from students, I will keep updating the correct average score. ",False,2022-12-02 23:45:59,5.0,A,1.0,True,False,1.0,Tough grader,3.0,0,0,,1176821
69,mandatory,1.0,108,"!!!!!!!!!!!!!!!!!
Be very careful students! The rate my professor system provided a wrong score for Michael Rizzo

Based on Michael Rizzo's current rating from 174+1 rates, the frequencies are below:

90 chose a 5
22 chose a 4
23 chose a 3
9 chose a 2
31 chose a 1 (Including this one)

Therefore, the average is a 3.754 (out of 5)
!!!!!!!!!!!!!!!!!",False,2022-12-02 19:56:25,5.0,A,1.0,True,False,1.0,Tough grader,3.0,0,0,,1176821
70,non mandatory,1.0,108,"For the student commented below who is trying to tell others to ""try it out!"". This is definitely a joke. Do you mind sharing your final grades to all other students? Did you got A? How long did you spend in this class? There are tons of things to do in college, why would you like to waste time in his econ class? ",False,2022-12-02 19:45:42,5.0,A,1.0,True,False,1.0,Tough grader,-1.0,0,0,,1176821
71,mandatory,1.0,108,"Why spend time writing all different papers? Why wasting your time talking to him to get your participation grades? Your future economic courses won't be like that! This guy solely teaches things based on his own opinions and let you waste your time to do all the work. It does not help your to learn economic and will drag down GPA significantly

",False,2022-12-02 19:38:34,5.0,A,1.0,True,False,1.0,Tough grader--So many papers,-1.0,1,0,,1176821
72,mandatory,1.0,ECO108,"He just rambles. It's either you're on the same page as him or you're screwed for the exams. He just rambles and sometimes you have no idea what he's even talking about. Outside of class, he's the best!",False,2022-12-02 05:17:02,4.0,Rather not say,1.0,True,False,1.0,Participation matters--Lecture heavy--Test heavy,-1.0,1,0,,1176821
73,non mandatory,1.0,108,"I missed professor Landsburg. Landsburg is so amazing. It is a pleasure and my fortunate not taking ECO 108 and 207 with Rizzo. I took it with Landsburg and got A in both 108 and 207. If I take it with Rizzo, I would have failed the two classes. Thanks God!",False,2022-11-21 19:57:03,1.0,A,1.0,True,False,1.0,,3.0,1,0,,1176821
74,non mandatory,5.0,108,Make sure you read to syllabus cause there are extra credit opportunities that can be vital to getting an A. Going to lectures is important. Watching recorded lectures is difficult as you lose focus etc. Make sure you go to recitation as it can be helpful and you can get extra credit. A lot of homework every week ,False,2022-11-18 00:28:59,4.0,Not sure yet,5.0,True,False,5.0,Get ready to read--Hilarious--Accessible outside class,-1.0,0,0,1.0,1176821
75,non mandatory,4.0,ECO108,"I loved Professor Rizzo! Although more often than frequently, he goes off on mini tangents about things that have no relation to economics. It can definitely be a little annoying since the class itself isn't very long. Also, it was very unclear exactly what to study for the exams which made things more difficult. Gives plenty of extra credit opps!",False,2022-11-15 02:17:03,3.0,A,4.0,True,False,4.0,,-1.0,0,0,1.0,1176821
76,non mandatory,5.0,ECO108,"Professor Rizzo is an amazing guy, he really is. Get prepared to write for this class, like a lot. GO TO LECTURES! That is the best way to do well on exams, the zooms don't do the ambiance of the class justice. This class is more critical thinking based, don't listen to your friends just b/c they didnt like his teaching style. Try it out. ",False,2022-11-07 23:30:39,4.0,,5.0,True,False,5.0,EXTRA CREDIT--Inspirational--So many papers,-1.0,0,0,1.0,1176821
77,non mandatory,5.0,ECO238,"If you do the work you will do fine in any of his classes. Try to get the big concepts, not the small things. Really good professor with amazing lectures, and is always willing to help anyone who asks. ",False,2022-11-03 22:53:20,4.0,Not sure yet,5.0,True,False,5.0,Amazing lectures --Lecture heavy--Accessible outside class,-1.0,0,0,1.0,1176821
78,non mandatory,1.0,ECO108,"He is going way too fast with his lecture, and the amount of homework is demanding.",False,2022-09-04 03:15:35,5.0,A,1.0,True,False,1.0,Tough grader--Get ready to read--Lots of homework,-1.0,0,0,,1176821
79,non mandatory,4.0,ECO108,"Lectures are awesome and he keeps you engaged with him the whole time. However the vast majority of what he says and goes off about in class won't be used on his exams. The central point of his lectures is all that matters. Exams are graded tough. If he gives you the option to flip the weights of your homework and exams, take advantage.",False,2022-08-23 16:02:43,5.0,B+,4.0,True,False,4.0,Tough grader--Amazing lectures --Hilarious,-1.0,0,1,1.0,1176821
80,non mandatory,5.0,207,207 with Rizzo is a must. You could replace 2 exams by doing a group project with an entrepreneur where you talk abt econ in their business. You learn so much from the real world experience and it is such a valuable experience. Put in the work and you will do just fine. Most exams were take home - he wants you to do well and is very accessible.,False,2022-05-09 15:41:19,4.0,A,5.0,True,False,5.0,Group projects--Amazing lectures --Accessible outside class,-1.0,1,0,1.0,1176821
81,non mandatory,5.0,ECO108,"While the class isn't taught like a beginners econ course, the insights Prof. Rizzo presented were far more helpful than a regurgitation of AP Econ. Exams can be hard and the material confusing at times, but once it clicks you gain a whole new view of the topic. Don't fall for low ratings from students hurt by a low grade and don't miss lecture.",False,2022-04-27 20:09:02,4.0,A,5.0,True,False,5.0,Tough grader--Amazing lectures --Inspirational,-1.0,0,0,1.0,1176821
