index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
10,non mandatory,5.0,CS546,"if i had a choice to have professor Hill teach every class i have taken, i would've taken it immediately. although attendance is not mandatory, you never want to miss any lectures. they almost never get boring and the fast tempo of the class lets quick learners strive in such environment.",False,2023-09-02 17:51:59,4.0,A+,5.0,True,False,5.0,Group projects--Amazing lectures --Respected,-1.0,0,0,1.0,2400468
11,,4.0,CS546,"I found it v hard. I used a lot of PTO to keep up. I was concerned about my grade throughout the whole semester but I ended up doing well. I think the professor does not want to fail his students despite the tough grading. At the end, he was lenient with final grades. 10 lengthy assignments+ major group project. Helpful when needed/ have questions",False,2023-08-23 12:26:53,5.0,,4.0,False,False,4.0,Group projects--Lots of homework--Accessible outside class,,0,0,1.0,2400468
12,non mandatory,3.0,CS546,Probably the toughest course I've taken. Grading is brutal. Work is tough. All in all I became a better programmer for sure. I've learned how to look for answers and troubleshoot my problems. Pretty sure that's what makes a good dev in the end so this class was worth it. Don't take during a tough semester.,False,2023-05-15 15:55:49,4.0,B,3.0,True,True,3.0,Tough grader--Group projects--Lots of homework,-1.0,0,2,1.0,2400468
13,mandatory,5.0,CS546,"If you don't give him a 5/5 after taking his class especially taking 546, then it's your problem not his. He is the funniest and most helpful professor you can meet in Stevens. ",False,2023-01-16 23:08:03,3.0,A,5.0,False,False,5.0,EXTRA CREDIT--Group projects--Amazing lectures ,-1.0,3,4,1.0,2400468
14,non mandatory,5.0,CS554,"Hill is a fantastic professor and knows how to keep the class engaged. However, he assigns a lot of work and is a tough grader. He is not a professor that you want to take on a heavy semester.",False,2023-01-07 17:55:20,4.0,A-,5.0,True,True,5.0,Tough grader--EXTRA CREDIT--Group projects,-1.0,0,7,1.0,2400468
15,non mandatory,5.0,CS546,"Wonderful professor. One of my favorites ever. He made me love web dev. He knows his stuff super well. He makes jokes during class. He also gives some extra credit. Make sure you start the final project EARLY. He designs courses with a goal of students learning the material. The assignments are time consuming but not hard, and they teach you a lot.",False,2023-01-06 22:21:11,2.0,A-,5.0,True,False,5.0,Group projects--Amazing lectures --Accessible outside class,-1.0,1,5,1.0,2400468
16,non mandatory,5.0,CS546,Mr.Patrick is a great professor,False,2022-12-17 23:36:59,5.0,A,5.0,True,True,5.0,Tough grader--Group projects--Amazing lectures ,-1.0,5,0,1.0,2400468
17,non mandatory,5.0,CS546,Professor is good,False,2022-12-17 23:33:11,5.0,A,5.0,True,False,5.0,Tough grader,-1.0,2,0,1.0,2400468
18,non mandatory,5.0,CS546,"He is one of the Best Professors at Stevens. You'll learn a lot during the course. Many, including me, took this course because he's the lecturer. His grading policies are very fair, and all are the same to him. Just be honest and listen to what he says in class that's all you need to do. I became soo much better in programming Thanks to him.",False,2022-12-14 21:49:05,1.0,A,5.0,True,False,5.0,Group projects--Amazing lectures --Inspirational,-1.0,4,6,1.0,2400468
19,non mandatory,1.0,CS546,I would never take this course again,False,2022-12-11 18:45:17,5.0,B+,1.0,False,False,1.0,Tough grader--Group projects--Lots of homework,-1.0,7,1,,2400468
20,mandatory,1.0,CS546,HE DOES NOT CARE ABOUT YOUR PERSONAL PROBLEMS AND WILL FAIL YOU EVEN WHEN DIAGNOSED WITH CANCER!,False,2022-11-18 19:23:24,3.0,,1.0,True,False,1.0,,-1.0,7,1,,2400468
21,non mandatory,4.0,CS546,"Good context, but extremely strict with grading, very easy to lose points

For example, in one lab the detail he has never told before would be the reason to deduct your points

But overall very supportive in context, lab, skills, and others,

He is Strict but Helpful

",False,2022-10-07 20:14:07,3.0,A-,4.0,True,False,4.0,Tough grader--Lecture heavy--Test heavy,-1.0,1,6,,2400468
22,non mandatory,5.0,CS546,"One of the best classes I took at Stevens. Professor is extremely easy to reach, and very easy to work with. Just be early and be honest and he'll help out. Lectures were easy to listen through, and usually practical to upcoming assignments. Some classmates pointed out he can have a bit of an ego, but he often went out of his way to help out",False,2022-08-30 19:51:31,3.0,A,5.0,True,True,5.0,Group projects--Gives good feedback--Caring,-1.0,2,7,1.0,2400468
23,non mandatory,2.0,CS546,"Prof. Hill is a good lecturer and his assignments are well formatted, but too often he lets his ego get ahead of his teaching. Lectures are book-ended by humble brags and any honest question about grading is viewed as a personal attack.",False,2022-07-07 20:03:02,3.0,A,2.0,True,True,2.0,,-1.0,7,3,,2400468
24,mandatory,1.0,CS546,Dude obviously writes his own reviews. ,False,2022-07-06 22:11:39,1.0,,1.0,True,False,1.0,,-1.0,6,10,,2400468
25,non mandatory,5.0,CS554,"CS 546 and CS 554 were two of the most useful courses I have taken at Stevens. Prof Hill has taught me so much. Not only about web programming but has given us a lot of invaluable advise when it came to working in the industry. I use the stuff I learned in his courses every day in my job! He is tough, but fair and cares about his student's sucesss",False,2022-06-06 01:24:54,3.0,A,5.0,True,False,5.0,Group projects--Inspirational--Accessible outside class,-1.0,0,5,1.0,2400468
26,non mandatory,5.0,CS546,CS 546 was a great course as long as you put the time and effort into it. I believe a lot of negative reviews are from students who did poorly. He is one of the best professors at Stevens. You definitely get out of this class what you put into it. I really enjoyed going to his lectures every week. The TA's are great too! They are always available,False,2022-05-29 02:15:38,3.0,A,5.0,True,False,5.0,Group projects--Inspirational--Caring,-1.0,0,3,1.0,2400468
27,non mandatory,1.0,CS546,Waste of time and money when I did this class. Before each class a lot of people used to complain about how useless going to class was and how they didn't understand anything and how bad grades were and also about the TA. This guy looked angry a lot of classes and two of them he was so angry he was shaking when talking to the teacher.,False,2022-05-28 21:25:30,3.0,,1.0,True,False,1.0,,-1.0,4,6,,2400468
28,,5.0,CS546,"Professor Hill is amazing !! I was worried because of all the negative comments here. 
He is one of the best professors at Stevens. ",False,2022-05-24 16:47:30,3.0,A,5.0,False,False,5.0,Group projects--Amazing lectures --Caring,,0,3,1.0,2400468
29,non mandatory,5.0,CS554,"Honestly, If I am to sum this entire experience up(CS 546 and CS 554), I would only say that I am a much better coder now. The labs are industry based and help learn a lot. These two courses have changed me as a developer for good and I am super thankful that I took them. Easily the best course at Stevens.",False,2022-05-23 19:24:08,3.0,A,5.0,True,False,5.0,EXTRA CREDIT--Group projects--Clear grading criteria,-1.0,0,4,1.0,2400468
30,non mandatory,5.0,CS546,Best class I've taken at Stevens! I recieved and offer for an internship based just on the knowledge I got in this course. Hill is tough but fair and you get out of this course what you put into it. I feel I'm a stronger developer after taking this course for sure. ,False,2022-05-07 04:47:34,4.0,Not sure yet,5.0,True,False,5.0,Group projects--Inspirational--Respected,-1.0,0,3,1.0,2400468
31,non mandatory,5.0,CS554,"I think many students take his confidence and his directness as being arrogant. If you really get to know him, he isn't arrogant at all just very direct.  I think he is a great teacher and very likable after taking 546 and 554. Would he be an effective teacher if he was in-secure and not as confident about the material? Probably not. Plus he cares.",False,2022-05-02 22:54:35,4.0,Not sure yet,5.0,True,False,5.0,Inspirational--Caring--Respected,-1.0,0,4,1.0,2400468
32,non mandatory,3.0,CS546,"He is very arrogant, but his course is useful. His assignments take time but provides good knowledge. God bless you if he makes the project group because not everyone will work and you will cuss him for the group he made. but course is worth taking!",False,2022-04-13 00:39:16,5.0,A,3.0,True,False,3.0,Tough grader--Get ready to read--Test heavy,-1.0,4,4,1.0,2400468
33,non mandatory,4.0,CS546,"At first I thought Hill was super arrogant, and was about to give a low score. But now, having taken both CS546 and CS554, I think that these classes prepared me more than anything for the workforce. Even if the assignments can be a heavy load at times, nothing ever felt unfair. I've also think Hill is likable now, despite my initial reaction.",False,2022-02-02 15:00:27,4.0,,4.0,True,False,4.0,Gives good feedback--Lots of homework--Clear grading criteria,0.0,0,3,1.0,2400468
34,non mandatory,5.0,CS546,"The lectures are quite easy to understand and so are the Labs. Only need to make sure that you are not careless while working on labs or else you'll lose points and that is something that the professor is always clear about. If you dedicatedly work on the labs and the project, you can easily score an A. Best professor at Stevens.",False,2022-01-18 01:38:39,2.0,A,5.0,True,False,5.0,Gives good feedback--Get ready to read--Clear grading criteria,0.0,0,3,1.0,2400468
35,non mandatory,5.0,CS546,"He explains things well and explains the relevancy behind everything you learn. His class was a lot of work, but it paid off. The constant practice and homework was extremely effective. He grades harshly, but this makes you put in effort and learn. I failed some assignments and learned a lot from them. His personality can be annoying sometimes.",False,2022-01-16 03:18:29,4.0,A-,5.0,True,False,5.0,Lots of homework--Lecture heavy--Tough grader,0.0,0,4,1.0,2400468
36,,1.0,CS546,"The professor doesn't really make students understand the material he's covering. His approach seems to be to define concepts and apply them to examples, without getting at the intuition. When people ask questions he tends to just repeat his previous explanation. Some assignments are time-consuming because they're artificially complex.",False,2021-12-30 05:59:00,3.0,,1.0,True,False,1.0,Lots of homework,0.0,6,1,0.0,2400468
37,non mandatory,5.0,CS546,"CS546 was by far the best class I have ever taken. Clear grading criteria for the assignments, exceptional professor. Prof. Hill is extremely particular about attention to detail. His course prepares you for a job in the tech industry. You learn by doing, and you learn well. Funny professor, shares anecdotes in class, fair and just. Would recommend",False,2021-12-06 13:25:29,4.0,A,5.0,True,False,5.0,Hilarious--Gives good feedback--Respected,0.0,0,4,1.0,2400468
38,non mandatory,5.0,CS546,Professor Hill is a great professor! I just had him over the summer semester. He is always available and very approachable! I learned a lot in the course and feel this class prepared me more for the job market than any other course I have taken.,False,2021-08-25 00:03:42,3.0,,5.0,True,False,5.0,Accessible outside class--Group projects--Clear grading criteria,0.0,0,3,1.0,2400468
39,non mandatory,1.0,CS546,Unclear grading criteria and bad lectures.,False,2021-08-24 17:01:20,5.0,,1.0,True,False,1.0,,0.0,7,4,0.0,2400468
40,,5.0,CS146,Great and fun professor!,False,2021-08-06 19:18:11,1.0,,5.0,True,False,5.0,Accessible outside class--Group projects--Hilarious,0.0,0,3,1.0,2400468
41,non mandatory,5.0,CS546,One of the best professors at stevens. You'll learn a LOT in the course. I don't even know how to write Javascript code before taking the course. I can't just believe that I would build an e-commerce website as a final project. This course will help you in getting a job The Syllabus on the Graduate wiki page is outdated. He won't teach PHP at all.,False,2021-07-05 14:29:53,4.0,A+,5.0,True,False,5.0,Lots of homework--Group projects--Clear grading criteria,0.0,5,4,1.0,2400468
42,,1.0,CS554,"Never returns communication. Throws you into a pool even if you can't swim and walks away for you to drown!! Take his class, you will see what I mean!",False,2021-05-27 17:16:23,5.0,,1.0,True,True,1.0,Lecture heavy,0.0,7,6,0.0,2400468
43,non mandatory,1.0,CS554,"Overall, he is the most unorganized professor I have encountered",False,2021-05-23 05:03:20,4.0,A-,1.0,True,True,1.0,,0.0,8,6,0.0,2400468
44,,1.0,CS546,"All easy, busy work but so much of it (long lab and quiz weekly). The homework was graded by the TA but got a lot of points off when there was very small errors. I got an 70 on the final project and what I got as a comment were four small features that I actually included in the submission. Would not recommend this professor to anyone.",False,2021-05-23 01:29:07,2.0,,1.0,True,False,1.0,,0.0,8,7,0.0,2400468
45,,5.0,CS554,"Easily the best course I've EVER taken at Stevens. Well, this and the prequel, CS 546. Anyone that complains about the prof or the difficulty is just lazy and looking to blame; you have to put in the work to do well. These courses and the Professor woke me up and taught me how to WORK. Fantastic 100/10 would take again. If you want to learn, do it.",False,2021-05-21 16:44:39,5.0,A,5.0,True,True,5.0,Respected--Accessible outside class--Tough grader,0.0,0,5,1.0,2400468
46,non mandatory,5.0,CS546,"One of the best professor at Stevens! Not only is the course really interesting, but the professor makes it a point to make the lectures interesting for everyone! Easy to reach outside the class and grades assignments fairly. If you do have the opportunity to take this course , please do!",False,2021-05-19 23:16:30,3.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Clear grading criteria,0.0,0,5,1.0,2400468
47,non mandatory,1.0,CS546,Meh. Tough grader and arrogant.,False,2021-05-18 19:53:12,3.0,A,1.0,True,False,1.0,,0.0,7,5,0.0,2400468
48,non mandatory,1.0,CS546,Should not be teaching about an issue he knows nothing about.,False,2021-05-18 19:45:38,2.0,A-,1.0,True,False,1.0,Lots of homework--Tough grader,0.0,7,0,0.0,2400468
49,non mandatory,5.0,CS546,"Professor Hill is one of the best professors Ive had at Stevens, he is a bit of a tough grader however hes very caring of his students and wants them to succeed. He pretty much treats you the way youd get treated out in the field he expects you to take the course seriously which is understandable and completely respectable. He was really great!",False,2021-05-15 12:59:07,3.0,A,5.0,True,False,5.0,Inspirational--Caring--Tough grader,0.0,0,5,1.0,2400468
50,non mandatory,5.0,CS546,Don't listen to these bad ratings Other students this semester gave this professor a really hard time He is great and provides a lot of industry knowledge. His stories are inspirational and motivating He really cares about his students and their success. His ta's are great too!ta's have office hours every day and the professor is always available,False,2021-05-15 12:59:04,3.0,,5.0,True,False,5.0,Accessible outside class--Inspirational--Group projects,0.0,0,5,1.0,2400468
51,non mandatory,5.0,CS546,"This class is fair, equitable and enlightening. I would love to have prof hill again.",False,2021-05-15 12:56:31,3.0,A-,5.0,True,False,5.0,,0.0,0,5,1.0,2400468
52,non mandatory,5.0,CS546,"The professor is great, cares about his students and his class &amp; as long as you start the assignments early, you won't have a problem completing them. Only take this course if you can dedicate time to it, as it is still work. Quizzes are easy, labs are doable. Not all profs can teach over zoom, but hill can. learned tons from his class. would rec",False,2021-05-06 16:12:27,3.0,,5.0,True,True,5.0,Respected--Lots of homework--Accessible outside class,0.0,0,6,1.0,2400468
53,non mandatory,1.0,CS554,The professor gives very tedious unnecessary assignments and not nearly enough time to complete them. He acts like you should be spending all of your time on his one class and that you dont have any other classes to focus on. Blames you for not managing your time correctly instead.,False,2021-05-05 18:15:01,4.0,,1.0,True,False,1.0,,0.0,9,2,0.0,2400468
54,,5.0,CS546,"One of the best professors I've had at Stevens! Truly cares about his students and whether or not they understand the material. He's really strict with grading but it's all fair. He also relates concepts to industry practice, which really helps you improve as a developer. So glad I took this class!",False,2021-05-04 22:43:18,3.0,,5.0,True,False,5.0,Accessible outside class--Inspirational--Lecture heavy,0.0,4,5,1.0,2400468
55,non mandatory,5.0,CS546,"The best class I enrolled at Stevens! Professor is highly knowledgeable and surely knows how to make lectures interesting. Goes over and beyond to share industry experiences to help us relate better to concepts taught and be a better developer. Professor is particular about grading, but that proved to help me write better codes and be good at it.",False,2021-05-04 10:16:09,3.0,A,5.0,True,False,5.0,Clear grading criteria--Amazing lectures--Group projects,0.0,4,5,1.0,2400468
56,non mandatory,1.0,CS546,"The course content is useful, but the professor is not a great teacher. Very often gets off topic and talks about personal matters which delays class. Overall very distracting.",False,2021-05-04 01:27:06,3.0,A,1.0,True,False,1.0,,0.0,10,5,0.0,2400468
57,non mandatory,1.0,CS546,The professor is way too extra. This is a grad-level class yet he treats it like a freshmen-level class. Take this if you want to have your hands held. He also has a raging ego.,False,2021-04-30 15:51:33,1.0,A+,1.0,False,False,1.0,,0.0,10,5,0.0,2400468
58,,5.0,CS546A,One of the best course I enrolled in. I feel it makes you job ready,False,2021-03-08 23:55:04,3.0,,5.0,False,False,5.0,Respected--Inspirational--Amazing lectures,0.0,3,8,1.0,2400468
59,,1.0,CS546,I would bet my life that Patrick Hill is a super condescending professor who accuses people of cheating without circumstantial evidence along with belittling students for asking for specifications on homeworks.,False,2021-03-02 19:57:52,4.0,,1.0,True,True,1.0,,0.0,12,3,0.0,2400468
60,mandatory,5.0,CS546,I enjoyed every minute of his lecture as well as his marvelous sense of humor. His lectures were very well-formatted and very easy to understand. His teaching style is amazing. Every lecture had taught me a new thing about web development. Well arranged curriculum from basic to advanced has helped me learn to the greatest capacity I could've got.,False,2020-12-20 15:19:17,4.0,A+,5.0,True,False,5.0,Gives good feedback--Group projects--Clear grading criteria,0.0,0,4,1.0,2400468
61,non mandatory,5.0,CS146,He is the best professor at stevens and makes me the bar really high early on,False,2020-11-03 01:05:21,3.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Inspirational,0.0,4,4,1.0,2400468
62,non mandatory,5.0,CS546,"Get ready to read, Inspirational, Group projects, Clear grading criteria, Extra credit",False,2020-01-19 03:11:05,3.0,A-,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Amazing lectures,0.0,4,4,1.0,2400468
63,non mandatory,5.0,CS546,I took CS546 in my first semester and it was without a doubt one of the best courses I took. this course had a power pack industry relevant content which landed me an internship as well! thank you professor hill!,False,2020-01-15 13:43:32,3.0,A,5.0,True,False,5.0,Accessible outside class--Inspirational--Hilarious,0.0,0,5,1.0,2400468
64,non mandatory,5.0,CS546,"Prof. Patrick Hill really cares about his/her students. He makes his expectations clear at the beginning of the semester! He always demonstrates what he has taught using code or visual aids, I thoroughly enjoyed his class. His grading is extremely fair as well. I would definitely take another class by him again! :)",False,2020-01-15 10:34:02,4.0,A+,5.0,False,False,5.0,Accessible outside class--Clear grading criteria--Amazing lectures,0.0,0,5,1.0,2400468
65,non mandatory,5.0,CS546,This is one of the best classes at Stevens. Professor Patrick Hill gives amazing lectures. He also gives homework every week which is a bit challenging but is a lot of fun doing . I feel everyone who takes Computer Science or is interested in Web programming should take his class.,False,2020-01-15 02:27:58,4.0,A,5.0,True,False,5.0,Group projects--Hilarious--Amazing lectures,0.0,0,5,1.0,2400468
66,non mandatory,5.0,CS546,"By far one of the hardest classes, but so worth the time. Professor Hill is one of the most approachable and funny professors. He has high exceptions but he has awesome command of the material. Put in the effort and ask for help when needed, you will do well - Try to take shortcuts, you will fail. HIGHLY recommended class if you want to learn!",False,2020-01-15 01:23:27,4.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Clear grading criteria,0.0,0,4,1.0,2400468
67,,5.0,CS546,Patrick Hill is one of the coolest professors. I took Web programming I and got to learn a lot. Advantage of taking this class is the project that you'll implement of your choice. Professor makes sure that you implement important middleware concepts in the project. You can go up to him any time you want to clear your doubts and he's ever welcoming,False,2020-01-15 00:57:30,4.0,A,5.0,True,False,5.0,,0.0,0,4,1.0,2400468
68,mandatory,5.0,CS546,Professor Hill is the very few professors left in Stevens that I can truly respect. He greatly loves and appreciates his work/teaching and doesn't want to deal with excuses from students. You either come in with the passion and willingness to learn or you will have a bad time and not gain much out of the course. He explains work in slides and code.,False,2020-01-14 23:22:47,4.0,A,5.0,False,False,5.0,Respected--Skip class? You won't pass.--Amazing lectures,0.0,0,4,1.0,2400468
69,non mandatory,5.0,CS546,Great Class! Professor has a very great background in what he is teaching. Easily reachable for questions and is able to answer any questions that arise.,False,2020-01-14 22:30:19,4.0,A+,5.0,True,False,5.0,Accessible outside class--Group projects--Clear grading criteria,5.0,0,4,1.0,2400468
70,non mandatory,5.0,CS146,"Easy, but I learned a lot.",False,2020-01-05 23:34:37,1.0,A,5.0,True,False,5.0,Amazing lectures,0.0,0,4,1.0,2400468
71,non mandatory,5.0,CS546,Probably the fairest professor ever. A pure New Yorker and dope rock star teaching tech is something you don't find very usual. He not only teaches the knowledge but also build up the community for students to communicate and reach an academic success that's more than a good grade. Always respecting hard-worker and has some cutest puppy ever seen!,False,2019-09-30 13:16:10,4.0,A+,5.0,True,False,5.0,Respected--Accessible outside class--Inspirational,0.0,0,4,1.0,2400468
72,non mandatory,5.0,CS146,"amazing professor great guy, straightforward clear cohesive and very expressive",False,2019-09-26 14:57:45,3.0,Not sure yet,5.0,True,False,5.0,Respected--Group projects--Clear grading criteria,0.0,0,4,1.0,2400468
73,non mandatory,5.0,CS546,"Due to not having any technical experience prior to taking this class, it was quite difficult for me to grasp the subject; however, the professor and all his TA's were very helpful and supportive with any questions I had about the subject at hand. The grading is very fair and clear, you will get what you put into it. Overall, great professor!",False,2019-08-15 00:05:14,4.0,A,5.0,True,False,5.0,Accessible outside class--Group projects--Clear grading criteria,0.0,0,4,1.0,2400468
74,mandatory,5.0,CS546,Professor is really great. This course is one of the best course I ever had. I would take his cs554 which is web programming 2 next semester. Good job! Professor.,False,2019-05-17 20:36:34,3.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Lots of homework,0.0,0,4,1.0,2400468
75,non mandatory,4.0,CS546,"Professor Hill is a really chill guy. He isn't an experienced professor (yet!) but he does his best and is really knowledgeable about the field. His policies are somewhat strict such as when it comes to late assignments, but his reasoning for it (you can't submit late work in the real world) is fair. Overall, I would recommend his class.",False,2019-05-14 13:31:38,3.0,A,4.0,True,False,4.0,Lots of homework--Group projects--Lecture heavy,0.0,0,3,1.0,2400468
76,non mandatory,5.0,CS546,Prof. Hill is very knowledgeable about the subject and offers real-world examples of what is being taught. Constantly available for help and will spend time to research and respond to any questions he might not be able to answer at the exact moment. Stresses the importance of accessibility and inclusion with any web project.,False,2019-05-14 03:20:29,4.0,A,5.0,True,False,5.0,Group projects--Clear grading criteria--Caring,0.0,0,3,1.0,2400468
77,non mandatory,5.0,CS546,"The professor is really good at teaching and responsible for every students; at the same time, the professor is extremely good at programming, not only for the class he teach, but also in the other computer programming language; When I had some problems during the classes, the professor will be really patient to help me until I can handle it;",False,2019-05-09 01:09:12,4.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Inspirational,0.0,0,3,1.0,2400468
78,non mandatory,5.0,CS546,"Patrick Hill is one of the best professors, he knows what is doing, he doesn't use any textbooks but uses lecture codes to explain which is very much enough to crack his assignments. The best part of this course is that the professor and the TAs are available outside the class and we cant contact them through slack.",False,2019-05-08 18:07:49,3.0,A,5.0,False,False,5.0,Accessible outside class--Group projects--Clear grading criteria,0.0,0,3,1.0,2400468
79,non mandatory,5.0,CS546,"Professor Hill is a great guy who knows what he's talking about. The assignments evolve as the most recent web development strategies are brought to the forefront, so you're always learning something new.",False,2019-05-08 02:23:02,3.0,A-,5.0,True,False,5.0,Gives good feedback--Hilarious--Caring,0.0,0,3,1.0,2400468
80,non mandatory,5.0,CS546,Professor have great knowledge He gives good feedback Available outside the class most of the time He responses asap It will be helpful for students to learn if more in class exercise are provided More practical teaching would be helpful than theoretical lecture,False,2019-05-07 23:38:17,3.0,,5.0,True,False,5.0,Accessible outside class--Group projects--Clear grading criteria,0.0,0,4,1.0,2400468
81,,5.0,CS546,"Great professor who is always available to help. Has a sense of humor. If you have a question he won't beat around the bush until you guess the answer correctly, he will just answer the question and show you not only what to do, but HOW to do it.",False,2019-05-07 23:16:58,4.0,,5.0,True,False,5.0,Accessible outside class--Clear grading criteria--Hilarious,0.0,0,4,1.0,2400468
82,,5.0,CS546,Probably one of the best CS professors/classes you're going to find at Stevens. Assignments start out pretty simple but get kinda hard near the end. There's also a group project but you won't get to pick your team if you care about that.,False,2019-05-07 22:00:05,3.0,,5.0,True,False,5.0,Accessible outside class--Clear grading criteria--Tough grader,0.0,0,4,1.0,2400468
83,non mandatory,5.0,CS546,Some Homeworks are longer than they look.,False,2019-05-07 21:34:27,4.0,,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Participation matters,0.0,0,3,1.0,2400468
84,non mandatory,5.0,CS546,Hill was available after every class and his TA's were available throughout the week. He is very approachable. Gives good feedback on everything. Class is challenging and hard work but learned a lot.,False,2019-05-07 20:42:31,4.0,Not sure yet,5.0,True,False,5.0,Gives good feedback--Lots of homework--Accessible outside class,0.0,0,3,1.0,2400468
85,non mandatory,5.0,CS546,The professor is very responsible.,False,2019-05-07 20:37:18,4.0,,5.0,True,False,5.0,Respected--Lots of homework--Accessible outside class,0.0,0,3,1.0,2400468
86,,5.0,CS546,"He gives clear lecture and pay much patience to help you. Homework will take a lot of time, but it helps get hands-on experience and learn about web programming. It was, by far, the best class I took this semester.",False,2019-05-07 17:48:47,4.0,Incomplete,5.0,True,False,5.0,Inspirational--Amazing lectures,0.0,0,3,1.0,2400468
87,mandatory,5.0,CS546,This is a great Professor. I had him as a TA for CS 523 and he was great then as well. He is super clear about what he is testing for homework and is always available for clarification.,False,2019-05-07 17:08:10,3.0,,5.0,True,False,5.0,Group projects--Clear grading criteria--Caring,0.0,0,3,1.0,2400468
88,non mandatory,5.0,CS546,"Can definitely tell he is super passionate about teaching the basics of web programming to his students. There is a lab every week, but following the code he went over in class is super helpful for labs and is easy to follow. He is always responding in the slack, whether it is about class or just about anything in general. It is a must take class!",False,2019-05-07 16:34:38,3.0,,5.0,True,False,5.0,Respected--Amazing lectures--Caring,0.0,0,3,1.0,2400468
89,non mandatory,5.0,CS546A,"He is the most amazing professor I have ever seen. I don't know why he was working before from like 20 years because he is very passionate about teaching. He is the one who has changed the entire course of the web from Php(a 20 years older era) to Javascript, Nodejs, React js and what not(completely new concepts which help student to get job).",False,2019-05-07 16:27:34,4.0,A,5.0,False,False,5.0,Inspirational--Clear grading criteria--Amazing lectures,5.0,0,3,1.0,2400468
