index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
10,mandatory,4.0,CHEM122,"Seger is a really fun teacher that often spices up lecture with fun little demos. I did not find the tests hard but is common to struggle if you didn't do well in AP chem or Chem 1. Showing up to supplemental review sessions is definitely worth while if you don't understand the material. Don't get the fancy new textbook, and old chem book works.",False,2018-10-29 18:38:53,3.0,A,4.0,True,False,4.0,Skip class? You won't pass.--Clear grading criteria,5.0,0,0,1.0,369124
11,mandatory,5.0,CHEM121,mark loves chemistry and he is great to learn from because he is so excited about his subject as long as you show up you can pass but some participation is necessary,False,2017-11-22 21:52:13,1.0,A+,5.0,True,False,5.0,Amazing lectures--Caring,0.0,1,1,1.0,369124
12,non mandatory,5.0,CHEM101,"Professor Seger is one of those professors that I feel sorry for those who never had a class with him. If you go to his office hours, he is amazing at strategizing with you for the exams and can explain difficult concepts in a concise and understandable way. I highly recommend him.",False,2017-04-06 01:35:10,4.0,C-,5.0,True,False,5.0,Gives good feedback--Inspirational--Caring,5.0,2,1,1.0,369124
13,mandatory,2.0,CHEM122,Seger is a very smart man but is a terrible teacher. Loses focus very easy and never finishes the lecture on time. Would not recommend taking his class.,False,2017-03-21 00:19:31,4.0,,2.0,True,False,2.0,,5.0,0,10,0.0,369124
14,mandatory,5.0,CHGN209,"Mark is an amazing guy who genuinely cares about every single one of his students. He can be incredibly scatter brained and pretty slow at grading, but his quality of teaching completely makes up for it. You HAVE to attend class, he doesn't post any lectures, ever. Also his exams can be very difficult. 10/10 would recommend taking his class.",False,2017-01-11 18:59:41,4.0,B,5.0,True,False,5.0,Tough Grader--Skip class? You won't pass.--LECTURE HEAVY,5.0,0,2,1.0,369124
15,non mandatory,4.0,CHGN209,Very passionate about thermo. It's hard not to like it at least a little when he's teaching it.,False,2016-12-12 03:01:17,3.0,,4.0,True,False,4.0,Respected--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,0.0,0,0,1.0,369124
16,non mandatory,4.0,CHEM121,"Dr Seger loves his subject, and if you reach out is always willing to help",False,2016-11-17 19:59:30,3.0,B,4.0,True,False,4.0,Inspirational--Hilarious--LECTURE HEAVY,5.0,0,0,1.0,369124
17,,5.0,CHGN209,He's a great professor. Very animated and you can tell he loves teaching chemistry topics.,False,2016-11-15 19:50:01,4.0,,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,5.0,0,0,1.0,369124
18,non mandatory,5.0,CHGN121,GREAT Professor,False,2016-10-21 16:08:33,2.0,A,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,0,0,1.0,369124
19,non mandatory,4.0,CHGN122,"Mark Seger is absolutely hilarious! His lectures are awesome. Lots of demonstrations. He knows his stuff and is good at explaining things in a way that you will remember. However, tests are really difficult so make sure you write down every single thing he puts on the board in lecture.",False,2016-06-27 14:12:02,5.0,A,4.0,True,False,4.0,,5.0,0,1,1.0,369124
20,,5.0,CHGN122,How could you not want Seger?,False,2016-01-01 16:54:52,1.0,A,5.0,True,False,5.0,,2.0,1,3,,369124
21,,5.0,CHEM121,Mark is a mad scientist! he does weekly trivia and demos. His class is very interesting,False,2015-12-28 09:05:26,3.0,B+,5.0,True,False,5.0,,3.0,0,1,,369124
22,mandatory,5.0,CHGN209,"I had him for chem 1 and thermo. Hands down, one of my favorite professors at Mine! I disagree with those who say his tests are hard. They are reasonable - if you study his lecture notes, you will do just fine. His lectures are interesting, and overall he is a sweet guy (and reminds me of Dumbledore)",False,2015-12-23 16:07:03,3.0,A,4.0,True,False,5.0,,2.0,1,2,,369124
23,mandatory,4.0,CHGN209,"The professor tests on what he discusses in lecture, so do not miss or have a friend who takes notes well, if you must miss.  Your notes will be key in passing the exams.  The homework is not bad and provides good samples for the type of questions you will see on the exams.   The professor was very slow to post grades, but go see him if needed.",False,2015-12-21 10:58:23,3.0,,3.0,True,False,4.0,,1.0,0,0,,369124
24,mandatory,2.0,CHGN122,"Do the practice sets and go to the optional recitations, and everything should go fine. He basically grades the in class participation clicker quizzes as pass or fail, so show up. ",False,2015-08-06 23:56:01,3.0,Drop/Withdrawal,4.0,True,False,3.0,,2.0,0,0,,369124
25,,4.0,CHGN209,His lectures are very interesting but the tests are quite tough,False,2015-08-05 02:03:50,2.0,,3.0,False,False,4.0,,3.0,0,0,,369124
26,mandatory,5.0,CHGN122,"Seger is a crazy and amazing professor who just wants his students to learn and succeed. His tests are very difficult, studying is necessary. Attend his lectures because all of the test is based of those which aren't posted. Loved him so much. ",False,2015-05-13 14:34:51,1.0,C,5.0,True,False,5.0,,2.0,0,0,,369124
27,,2.0,CHGN209,Seger posted the final studying materials hours before exam 1 and the day before the final. He never followed thru on anything he said. I still have no clue what I got on the final. We never knew when we'd have homework. His testsassigned problems were full of errors. Not worth the money. ,False,2015-05-12 15:54:04,5.0,,1.0,True,False,2.0,,4.0,2,3,,369124
28,,3.0,CHEM101,Great class. I hated chemistry before had Mark for a teacher.,False,2015-02-10 09:53:43,5.0,,4.0,True,False,4.0,,4.0,0,0,,369124
29,,5.0,CHEM101,Wow! Best Chemistry teacher I have had! Attend lectures and studying lecture notes would get you an A. ,False,2014-12-29 19:32:37,1.0,A+,5.0,True,False,5.0,,3.0,0,0,,369124
30,non mandatory,4.0,CHEMISTRY1,"If you are unclear about anything, go to his office hours and you will leave knowing almost too much. He teaches in a simple manner, and covers most topics thoroughly. With his help I was able to turn two 64% test grades into a B in the class.",False,2014-11-17 21:41:09,2.0,B,5.0,True,False,5.0,,3.0,0,0,,369124
31,Y,4.0,CHGN121,"He is the best professor I've had so far ! I thought I couldn't understand Chem, but Dr. Seger changed my mind. His recitations and office hours are the most helpful tool. He explains well enough and his practice sets really prepares you for the exams. I highly recommend him !",False,2014-04-10 02:32:00,2.0,A+,5.0,False,False,5.0,,1.0,0,1,,369124
32,,4.0,CHGN201,Seger is an awesome teacher who really makes you interested in class and chemistry. He isn't the easiest professor at Mines so if your looking for the easy A you may want to look elsewhere but his class was much more exciting than the other professors.,False,2014-01-03 16:07:19,4.0,,5.0,False,False,5.0,,2.0,0,0,,369124
33,,3.0,CHGN121,He makes the class interesting with demos and jokes in class but he takes a really long time to get grades in. He also has had many technical issues and it was quite irritating that we had to buy the online mastering chem service when we never used it....,False,2013-12-02 20:16:48,4.0,,4.0,False,False,4.0,,3.0,0,1,,369124
34,,4.0,CHGN121,"Seger is so enthusiastic about his job and his students. If you feel the need to have an organized class structure then his class might frustrate you, but if you're just here for the learning then he is a great professor. He is extremely knowledgeable, to a level far beyond Chem 1 and 2, so go talk to him if you're interested in the subject matter.",False,2013-11-16 16:28:19,2.0,,5.0,False,False,5.0,,3.0,0,0,,369124
35,N,4.0,CHGN121,"Lots of demos and trivia about random facts. He either goes very quickly or very slow, not much in between. He knows what he's talking about and is a pretty good teacher. The demos keep class interesting too, especially with lots of explosions!",False,2013-11-15 19:02:58,2.0,,3.0,False,False,4.0,,2.0,0,1,,369124
36,,4.0,CHGN121,Seger did a good job at keeping lectures engaging and presented all material that would be on the test. However he is very unmotivated and has an excuse for everything.,False,2013-10-29 17:23:00,2.0,,2.0,False,False,3.0,,4.0,0,0,,369124
37,,4.0,CHGN122,"You will either like him or hate him.  I liked him.  Glad I had him for Chem I and II. I found his class very interesting and straightforward.  If you go to class and take notes on whatever he writes down on the board, you will do just fine. He literally gives you everything you need to know. Trivia and demos were fun too.",False,2013-08-02 11:55:48,2.0,,4.0,False,False,4.0,,1.0,0,0,,369124
38,,5.0,CHGN101,Okay,False,2013-04-19 05:08:09,4.0,,5.0,False,False,5.0,,4.0,0,0,,369124
39,,3.0,CHGN122,He is lazy and does not care about the students. He cancels recitations all the time and still hasn't given us our exam 1 score.... the semester is almost over. He also tries to trick you on the tests.,False,2013-04-11 17:58:06,5.0,,1.0,False,False,2.0,,1.0,0,1,,369124
40,,5.0,CHGN121,"Seger is the best chemistry teacher I've ever had. He is very good at explaining  complicated material that didn't make sense in high school. However, when it comes to getting grades posted promptly, he needs some work.",False,2012-12-04 02:42:09,2.0,,4.0,False,False,5.0,,2.0,0,0,,369124
41,,3.0,CHGN122,"Chem I and II with him. Good teacher in my opinion - had no trouble getting A+ in both. He's very into the subject and really tries hard to pass all relevant info to the students. Only problem is he's not real clear - so that'll be good prep for the rest of college ;) He's helpful if you ask, but he often has too many lectures taking up his time.",False,2012-04-03 23:08:57,1.0,,5.0,False,False,4.0,,1.0,0,0,,369124
42,,2.0,DCGN209,"Dr. Seger is the most unorganized teacher you will ever have. He posted our final studying materials less than 24 hours before the final, canceled recitation before the final and postponed office hours till an hour an a half before out final. How's that for a professor&#63;",False,2011-12-14 01:36:35,4.0,,1.0,False,False,2.0,,4.0,0,0,,369124
43,,1.0,DCGN209,Terrible teacher. Lazy and unmotivated.  Does not know the material and does not get grading completed. Cancels almost every scheduled office hours or help sessions.  Terrible in every way.,False,2011-12-12 01:06:03,4.0,,1.0,False,False,1.0,,5.0,0,0,,369124
44,,4.0,DCGN209,Mark Seger is the absolute worst Prof I have had at Mines. Isn't held accountable for his grading timeline. Took three weeks to get 2nd exam handed back.,False,2011-12-10 12:25:20,3.0,,1.0,False,False,3.0,,5.0,0,0,,369124
45,,3.0,DCGN209,"Teaches directly from the text, if you miss lecture just read the section covered. Explains conceptual material very well but never does an in class example. The exams are difficult & require review of all of the material b/c the practice test & homework do not help. Take this teacher if you are interested in the topic, otherwise pick someone else",False,2011-10-30 16:20:11,4.0,,3.0,False,False,3.0,,3.0,0,0,,369124
46,,1.0,CHGN122,"His class made me hate chemistry and I thought that would never happen because I loved chemistry. His tests are an absolute, incomprehensible nightmare!  Even if you study, there is a great chance that you will fail miserably. He makes the class much more difficult and harder to understand than it should be. I learned more in high school chemistry.",False,2011-06-23 23:54:37,5.0,,2.0,False,False,2.0,,1.0,0,0,,369124
47,,4.0,CHGN121,"He is a great professor, and his office hours are extremely useful. He might seem intimidating at first but he is a really nice guy. He really cares about your success, and he is very passionate about chemistry. It is totally possible to do well on his exams if you study enough.",False,2011-06-17 23:56:36,4.0,,5.0,False,False,5.0,,5.0,0,0,,369124
48,,1.0,CHGN121,"He is the second worst professor at the school. Avoid him at all costs. His tests are ridiculous, and he made me hate chemistry with a burning passion.",False,2011-05-14 14:20:02,5.0,,1.0,False,False,1.0,,1.0,0,0,,369124
49,,4.0,CHGN121,"Weird guy. His lectures are alright, but the tests are incomprehensible. Read all of the questions at least twice before you answer them.",False,2011-05-04 23:15:45,4.0,,4.0,False,False,4.0,,2.0,0,0,,369124
50,,2.0,CHEM121,"He's a cool prof, his tests are just annoying because he tries to be so tricky. I changed from ChemE to Mining Engineering just because I felt like Seger didn't give me a good enough base to continue in Chem",False,2011-05-02 18:30:26,3.0,,2.0,False,False,2.0,,4.0,0,0,,369124
51,,2.0,CHGN122,"Just so you know, I'm not bad at chemistry, I just hate it, if I liked it, maybe my opinion of Seger would be different.  I personally hate his teaching style, he wastes a lot of time doing announcements, trivia, and lots of redundant examples.  The math involved in CHGN121 & 122 is pathetically simple, and the tests are easy, just terribly worded.",False,2011-04-24 23:12:25,1.0,,2.0,False,False,2.0,,2.0,0,0,,369124
52,,5.0,CHGN121,"Tough class, but one of the most helpful professors I've ever had. The amount of effort he put into helping students outside of lecture was admirable.",False,2011-04-14 09:57:01,4.0,,5.0,False,False,5.0,,5.0,0,0,,369124
53,,3.0,CHGN121,loved,False,2011-04-13 15:26:54,5.0,,2.0,False,False,3.0,,1.0,0,0,,369124
54,,5.0,CHEM101,Awesome proff!,False,2011-03-29 02:48:26,3.0,,5.0,False,False,5.0,,3.0,0,0,,369124
55,,5.0,CHGN121,Class is fun and the stuff is taught :),False,2010-12-20 00:02:40,2.0,,5.0,False,False,5.0,,1.0,0,0,,369124
56,,4.0,CHGN121,"His tests are killer, but he is really helpful if you have a question.  His optional recitations ate useful, so use them",False,2010-11-02 12:40:19,3.0,,5.0,False,False,5.0,,4.0,0,0,,369124
57,,5.0,CHGN122,"I did the homework and attended lecture and recitation and I had no problem getting a 100% on the lecture portion. If you give him a chance to explain the material he's a quite brilliant instructor. In lab, redo the experiments and you should be able to get an A. I do, however question the many &quot;instructor illnesses&quot; that occurred this semester.",False,2010-05-10 15:58:57,1.0,,5.0,False,False,5.0,,3.0,0,0,,369124
58,,2.0,CHEM200,"He is a decent teacher, but his tests are wack! Even if you study, he will wreck you with trick questions.",False,2010-05-09 17:10:42,4.0,,2.0,False,False,2.0,,3.0,0,0,,369124
59,,4.0,CHEM124,"he is a very goofy teacher, he always has something interesting to talk about and he usually relates it to chemistry. his tests are very hard, but if you do the practice quizes and homeworks you will be OK",False,2010-04-21 17:30:56,5.0,,5.0,False,False,5.0,,5.0,0,0,,369124
60,,5.0,CHGN100,Fucking awesome at teaching,False,2010-02-08 02:24:20,3.0,,5.0,False,False,5.0,,5.0,0,0,,369124
61,,4.0,CHGN121,"Seger is a fairly clear teacher. He likes to smoke a TON! He is a very slow grader but he curves every test and the class each by around 4% (unless you have a D) He offers a ton of recitations that are helpful, and his sense of humor is pleasant. He won't get the tests back quickly but makes up for it with helpful assistance and generous curving.",False,2009-12-22 19:17:39,3.0,,4.0,False,False,4.0,,1.0,0,0,,369124
62,,1.0,CHGN100,Too much &quot;trivia&quot;,False,2009-12-03 00:50:57,5.0,,1.0,False,False,1.0,,4.0,0,0,,369124
63,,5.0,CHEMA,Amazing teacher!,False,2009-11-30 12:08:42,4.0,,5.0,False,False,5.0,,5.0,0,0,,369124
64,,3.0,CHGN121,"He is very passionate about the subject and extremely willing to help you understand the material. I would highly recommend attending the optional recitations whenever possible, as well as his office hours. He is a little random at times but is very good at explaining things. His occassional demos are fun too!!!",False,2009-08-08 02:41:24,4.0,,5.0,False,False,4.0,,4.0,0,0,,369124
65,,5.0,CHEM2,"He was a decent professor, definitely enthusiastic about chemistry, however he can be very unreliable at times.  Also, the tests should be a breeze for anybody who has taken A.P. chemistry. His lectures are very clear, but sometimes he waters down the material too much.",False,2009-05-19 18:23:12,1.0,,2.0,False,False,4.0,,1.0,0,0,,369124
66,,5.0,CHEMII,"Professor Seger is an incredible professor. His passion for Chemistry is apparent at all times. His lectures are well organized, his demos are fun, and his practice quizzes are great for exam preparation. He is always willing to go the extra mile in order to make certain that students understand the material. I strongly recommend professor Seger.",False,2009-05-14 01:34:51,4.0,,5.0,False,False,5.0,,1.0,0,0,,369124
67,,3.0,CHEM200,He is pretty good but his tests are hard,False,2009-04-18 15:49:17,4.0,,5.0,False,False,4.0,,1.0,0,0,,369124
68,,5.0,CHEM121,"Great teacher, gives great notes and is intersting",False,2009-04-09 23:32:10,3.0,,5.0,False,False,5.0,,4.0,0,0,,369124
69,,5.0,CHGN124,"Loves chemistry, particularly if it makes loud noises, bright flashes, or preferably both. Demos reflect this when they appear. The class has &quot;optional&quot; recitations: GO TO THEM AT LEAST WEEKLY (or at very least go to office hours); he is likely to try out future test questions on you. Great teacher, lots of energy.",False,2009-04-03 13:54:29,2.0,,5.0,False,False,5.0,,5.0,0,0,,369124
70,,4.0,CHEM124,He is awesome,False,2009-03-08 13:42:43,3.0,,5.0,False,False,5.0,,2.0,0,0,,369124
71,,4.0,CHGN121,"He's a really interesting professor, and he does lots of demos.",False,2008-12-09 10:38:28,2.0,,5.0,False,False,5.0,,3.0,0,0,,369124
72,,1.0,CHEM121,Most random chem class I have ever taken- terrible preparation for tests and talks in a circle... notes are relatively hard to take in comparison to similar classes because of the lecture style.,False,2008-12-08 21:48:59,4.0,,2.0,False,False,2.0,,1.0,0,0,,369124
73,,3.0,CHEM151,"Very interesting.  For once, class is worth going to!  If he doesn't cover a lot of material in class, he welcomes you to office hours at all times.",False,2008-11-05 23:56:57,5.0,,4.0,False,False,4.0,,2.0,0,0,,369124
74,,3.0,CHEM1,With so many demos and trivia sessions there was little time to learn what was on the test! He wasn't re hired. Several friends at CSU said he teaches there now...,False,2008-05-30 11:42:19,3.0,,2.0,False,False,3.0,,5.0,0,0,,369124
75,,1.0,CHGN121,"The demos were really fun, but that was about it. Very random, unclear on most points, as he would jump around and give out his &quot;trivia&quot;. Did not like him at all. Reading the book was more helpful than going to class",False,2007-05-01 19:02:19,5.0,,2.0,False,False,2.0,,3.0,0,0,,369124
76,,5.0,CHEM121,He is really fun and spastic. Lots of demo's and lots of fun. He is also really helpful if you don't understand something.,False,2006-09-27 17:23:04,2.0,,5.0,False,False,5.0,,4.0,0,0,,369124
77,,5.0,QUANTLAB,"Can explain things is an understandable way, such as through examples.",False,2006-04-05 20:30:32,1.0,,5.0,False,False,5.0,,,0,0,,369124
78,,2.0,CHGN351,"Since it was his first semester teaching p.chem, I didn't expect it to be great, and his teaching skills were not great.  I think he might become better if allowed to teach this course more often.",False,2005-12-10 11:37:20,2.0,,2.0,False,False,2.0,,,0,0,,369124
79,Y,5.0,CHEMISRTY111,"He does tell a lot of stories and leads you off on a tangent sometimes.  However, very knowledgable and helpful.",False,2005-10-26 13:24:10,2.0,,5.0,False,False,5.0,,,0,0,,369124
80,,4.0,CHEMII,"I really enjoyed his class, he has a sense of humor and makes chemistry easy to understand.  I would definately recommend!",False,2005-10-24 17:44:44,1.0,,5.0,False,False,5.0,,,0,0,,369124
81,,4.0,4,No Comments,False,2005-10-12 23:08:38,2.0,,5.0,False,False,5.0,,,0,0,,369124
82,,2.0,CHEMISTRYD,No Comments,False,2005-10-07 23:16:37,2.0,,3.0,False,False,3.0,,,0,0,,369124
83,,5.0,CHEMII,"Fantastic Prof. Made Chemistry, something I'm not terribly interested in, very interesting. His stories are fantastic and his love of his profession is clear. If you don't like Seger, the problem is probably on your end, not his.",False,2005-07-11 13:56:42,3.0,,5.0,False,False,5.0,,,0,0,,369124
84,,4.0,CHEMII,"Awesome teacher, especially for people not interested in chemistry. His crazy stories will keep anyone paying attention and he's an overall cooky guy. His Seger quotes include,&quot; Guinea pigs get scurvy too!&quot;.",False,2005-06-01 17:53:02,4.0,,4.0,False,False,4.0,,,0,0,,369124
85,,5.0,CHGN201,"awesome, funny and easy understanding",False,2005-04-19 04:48:16,1.0,,5.0,False,False,5.0,,,0,0,,369124
86,,3.0,CHGN124,tells too many stories in class,False,2005-04-13 13:46:08,2.0,,3.0,False,False,3.0,,,0,0,,369124
87,,4.0,CHEMII,Professor cares a lot about his students. Is enthusiastic about chemistry and likes to share that with students. Learned a lot of neat chemistry trivia from him.,False,2005-02-26 19:32:02,4.0,,5.0,False,False,5.0,,,0,0,,369124
88,,5.0,CHEM2,No Comments,False,2005-01-31 19:47:52,1.0,,4.0,False,False,5.0,,,0,0,,369124
89,,5.0,CHGN124,Taught Chemistry 2 Spring 04.  Better than Pavelich.  Exams very well correlated to classroom and practice problems.,False,2004-08-25 18:44:56,3.0,,4.0,False,False,5.0,,,0,0,,369124
90,,1.0,CHGN337,didn't really know what he was doing in lab. was never around.,False,2004-03-22 12:26:47,3.0,,1.0,False,False,1.0,,,0,0,,369124
91,,3.0,CHGN124,"Ok lecturer, but does not seem to correlate lectures to tests well",False,2004-03-21 14:38:54,3.0,,3.0,False,False,3.0,,,0,0,,369124
92,mandatory,5.0,GEGN101,Dr. Shorey was an amazing professor. The class is lecture heavy with minimal homework. He takes attendance but uses it as a grade booster. The tests were multiple choice and based on the note objectives. The lab field trips were quite interesting and enjoyable. Dr. Shorey is very passionate and well knowledgeable. Extra credit is offered many times,False,2025-01-06 01:59:35,2.0,A,5.0,True,False,5.0,Participation matters--Amazing lectures --Hilarious,-1.0,0,0,1.0,1079719
93,non mandatory,4.0,GEGN101,"His grading scheme is so confusing to me, I literally have no clue how it works, but I got an A in the class so it all worked out. He is super nice and gives awesome lectures.",False,2024-12-20 01:29:47,3.0,A,4.0,True,False,4.0,Amazing lectures --Hilarious--Accessible outside class,3.0,0,0,1.0,1079719
94,mandatory,5.0,GEGN101,"Shorey is one of the best professors on campus, you'll be glad to have him for at least GEGN 101. While the class itself is formatted oddly, with no real HW's and quiz style 53 question exams, Shorey does an amazing job making these parts of the class since he clearly notes what will be on the Exams with ""objectives"". Be sure to do the extra credit",False,2024-12-05 20:33:29,2.0,A-,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Lecture heavy,-1.0,0,0,1.0,1079719
95,mandatory,5.0,GEGN1O1,"Amazing professor! Great lectures, very funny and passionate. Coursework is easy and effective. Very clear objectives. Highly recommend.",False,2024-11-14 23:08:43,2.0,A,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Respected,-1.0,0,0,1.0,1079719
96,non mandatory,5.0,GEGN101,Great sense of humor and very passionate about his subject matter,False,2024-02-21 19:44:09,1.0,A,5.0,True,False,5.0,,3.0,0,0,1.0,1079719
97,non mandatory,5.0,GEGN101,"Incredibly knowledgeable and entertaining. Lab attendance is mandatory. Learning objectives from lectures constitute the exams and quizzes. The ""political"" comments others mentioned are opinion polls on evolution, climate change, etc. IMO he's respectful of different viewpoints but has a dry/sarcastic humor that people may take offense to. ",False,2024-01-04 20:26:14,2.0,A,5.0,True,False,5.0,Hilarious--Respected--Graded by few things,-1.0,0,0,1.0,1079719
98,mandatory,5.0,GEGN101,"He is knowledgeable and really expects you to think. While many others have posted how he ""talks down to you"", I believe that he wants you to question things but wants to guide you to approach it in a logical way.

Honestly amazing!",False,2023-12-15 03:12:26,2.0,,5.0,True,False,5.0,Participation matters--Inspirational--Lecture heavy,-1.0,0,0,1.0,1079719
99,non mandatory,5.0,GEGN101,"If you're passionate about geology, Shorey is the professor to take. He's knowledgeable and progressive, especially about the climate crisis and evolution, and is very entertaining during lecture and field trips. A bit intimidating in person, but wants the best possible course he can provide. ",False,2023-12-13 03:59:14,3.0,A,5.0,True,False,5.0,Amazing lectures --Hilarious--Respected,3.0,0,0,1.0,1079719
100,non mandatory,1.0,GEGN101,Dr. Shorey has the least clear grading policy I have ever seen in a class. He adds his personal political opinions in class and denounces Christianity every chance he gets. He has an attitude as if he could never be wrong and he is extremely unhelpful when asked questions. He does not seem to care at all about his students. ,False,2023-12-05 23:22:58,4.0,B+,1.0,True,False,1.0,Test heavy--Graded by few things,-1.0,0,0,,1079719
101,mandatory,1.0,GEGN101,"Shorey is a brilliant guy who really knows his stuff, but he does not communicate well, including to his TAs. He inserts personal political viewpoints in class and belittles students who challenge him. He has an unclear and abnormal grading scheme with a holier-than-thou attitude when confronted about it. He does not make useful information clear.",False,2023-11-17 20:47:56,5.0,B,1.0,True,False,1.0,Graded by few things,3.0,0,0,,1079719
102,non mandatory,4.0,GEGN101,"Super cool guy. Very friendly and very very passionate about what he is teaching. He does go off on tangents that have little to nothing to do with the actual required material, but besides that he is great. Also, there's an opportunity for extra credit on all the labs and the final is optional. Tests are also pretty easy, ",False,2023-11-17 01:00:35,1.0,A,4.0,True,False,4.0,EXTRA CREDIT--Inspirational--Respected,-1.0,0,0,1.0,1079719
103,non mandatory,1.0,GEGN101,"Although you may learn a lot in his class, he isn't very nice to students. On multiple occasions he was very passive aggressive towards me when I was asking for help. He once told me, ""If you knew how to do math, you could easily calculate your grade."" His grading policy was never clearly in the syllabus. Take any other prof that teaches this class",False,2023-01-11 06:31:30,4.0,B+,1.0,True,False,1.0,,-1.0,0,0,,1079719
104,non mandatory,5.0,GEGN101,"Ignore all the negative reviews of Shorey, it looks like almost all of them were during the online span of covid. Shorey is very engaging in his lectures and the tests are pretty easy since he tells you exactly what you need to remember. As long as you go to class and somewhat pay attention, it's an easy A.",False,2022-12-22 22:31:46,2.0,A,5.0,True,False,5.0,Amazing lectures --Hilarious--Graded by few things,-1.0,0,0,1.0,1079719
105,non mandatory,5.0,GEGN101,"I took Dr. Shorey's class a year ago and still remember it very fondly. He is an amazing professor with super engaging lectures. The only class I actually wanted to go to. You also very much need to go to class, his exams are over a list of objectives that he talks about in class but may not be on the posted slides.",False,2022-11-14 17:08:35,2.0,A-,5.0,True,False,5.0,Participation matters--Amazing lectures --Respected,-1.0,0,0,1.0,1079719
