index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
23,mandatory,4.0,CHEM001,"Professor Mark is a great professor and treats all of his students like adults. Many of his students dislike this because they have to put in a lot of effort and have to be independent. If you prepare for his tests often and effectively, you will excel in this class. Homework is not required but is extremely helpful to do well in Chem 001.",False,2021-12-16 21:09:39,4.0,A,4.0,True,False,4.0,Graded by few things--Beware of pop quizzes--Lecture heavy,5.0,1,1,1.0,906301
24,,1.0,CHEM001,I wanted to like this class.,False,2021-12-15 18:53:21,4.0,,1.0,True,False,1.0,Skip class? You won't pass.--Graded by few things--Tough grader,5.0,0,1,0.0,906301
25,non mandatory,1.0,CHEM001,For an introduction class this was hell on earth. You are better off learning off the textbook and watching YouTube video's than attend his lectures. Chemistry itself isn't difficult but Mark made everything 10x harder. If you don't pass the 3 midterms forget about passing the class. AWFUL.,False,2021-12-15 07:52:15,4.0,B-,1.0,True,False,1.0,Beware of pop quizzes--Tough grader,5.0,0,1,0.0,906301
26,mandatory,1.0,CHEM001,"He needs to use three microphones. If you don't care about his class, just be there and do other work from other class so that the likelihood of receiving a pop quiz is less possible when there are lots of people. Although sometimes he does say important stuff once in a while.",False,2021-12-15 06:38:13,4.0,C+,1.0,True,False,1.0,Get ready to read--Participation matters--Skip class? You won't pass.,5.0,0,0,0.0,906301
27,non mandatory,1.0,CHEM001,Grading is unfair. Ive seen bright classmates in his class that lost many points because of trick questions he never taught in lectures and for small mistakes in quizzes. He doesnt provide extra credit or curves when nearly the majority is failing the class. Also unprofessional for not announcing quizzes to students because of lack of attendance,False,2021-12-14 08:42:44,4.0,Rather not say,1.0,True,False,1.0,Graded by few things--Test heavy--Beware of pop quizzes,0.0,0,0,0.0,906301
28,mandatory,1.0,CHEM001,"never wore his mask. his childish behavior of not allowing benefits he previously gave has affected us all ,bc of no-shows . he has plainly told us he hates our class and is taking it out on all instead of the few students that behave bad. he does not care for his students. he didn't put an effort to help students as the class average is a 55%",False,2021-12-14 05:33:27,3.0,F,1.0,True,False,1.0,Graded by few things--Test heavy,0.0,0,1,0.0,906301
29,non mandatory,1.0,CHEM001,"The most unprofessional professor I have had the displeasure of having. Makes a point to always remind you that he dislikes the classes he teaches and how he was a better grader before us. He constantly belittles us in lecture, and seems to take pride and glee on the fact we are breaking down and failing. Honestly makes you feel really discouraged.",False,2021-12-14 05:24:02,3.0,Not sure yet,1.0,True,False,1.0,Graded by few things--Test heavy--Tough grader,0.0,0,0,0.0,906301
30,,1.0,CHEM001,"Mark has to be one of the most insufferable professors Ive ever had, Chemistry by itself isnt too difficult to grasp, but this guy made it 10x more difficult. On multiple occasions he insulted and yelled at students in his class and made very little effort to support the vast majority of the students who were struggling. Avoid him at all costs.",False,2021-12-14 05:21:49,4.0,C-,1.0,True,False,1.0,Graded by few things--Test heavy,5.0,0,0,0.0,906301
31,non mandatory,1.0,CHEM001,"You're graded just based on quizzes and exams. Quizzes were difficult and you aren't allowed to have a cheat sheet for any exam or quiz. The class average for any quiz or exam was either an F, D, or a C.",False,2021-12-14 04:00:47,4.0,D,1.0,True,False,1.0,Skip class? You won't pass.--Test heavy--Beware of pop quizzes,5.0,0,0,0.0,906301
32,mandatory,1.0,CHEM001,He doesnt allow cheat sheets and is super strict on grades,False,2021-12-14 01:37:36,5.0,C-,1.0,True,False,1.0,Skip class? You won't pass.--Lecture heavy--Tough grader,5.0,0,0,0.0,906301
33,non mandatory,1.0,CHEM001,"He has a 50 slide lecture for a 50 minute class, refuses to use the microphone and talks decently quiet, can't be heard everywhere in the lecture hall. He gave us lectures on how bad of a class we were. He gave us a multiple choice question on a quiz and expected us to write in the actual correct answer because the real correct answer wasn't given.",False,2021-12-13 03:17:03,3.0,B-,1.0,True,False,1.0,Test heavy--Beware of pop quizzes--Tough grader,5.0,0,0,0.0,906301
34,non mandatory,1.0,CHEM01,Unnecessarily strict and counterintuitive regarding attendance for lectures. Worst professor I've had. His TA's feel like the real professors compared to him because all he does is read slides and get angry at everyone during stressful exam days. Needs to be looked at by the school honestly.,False,2021-12-10 05:46:45,4.0,C,1.0,True,False,1.0,Graded by few things--Test heavy--Beware of pop quizzes,0.0,0,1,0.0,906301
35,non mandatory,2.0,CHEM001,"Honestly, Chem 001 isn't super difficult. The problem is with the way Mark teaches and runs this class. It's absurd that the only way to even get points is through exams/quizzes. You can't catch a break even once. Get ready to sell your soul to chemistry if you take this class.",False,2021-12-10 04:15:10,4.0,,2.0,True,False,2.0,Skip class? You won't pass.--Graded by few things--Test heavy,0.0,0,1,0.0,906301
36,mandatory,1.0,CHEM001,Mark said to my class point blank that he hated us and wouldn't allow us a &quot;cheat sheet&quot; for the final. This was hurtful and unprofessional as he allowed every class the years before to have one. His main reason for saying he hated us was due to people missing the 8am lecture... don't punish the good students who attend lecture based off the bad 1,False,2021-12-10 00:26:47,4.0,C,1.0,True,False,1.0,Skip class? You won't pass.--Lecture heavy--Tough grader,5.0,0,0,0.0,906301
37,non mandatory,1.0,CHEM001,"This class is honestly the hardest class I have ever taken. The class is based only on quizzes, midterms and finals. He can be really negative towards people who don't show up to lecture or are even a minute late to a lecture. He says lecture attendance doesn't matter but then talks mad stuff about people who don't go. In short terrible class.",False,2021-12-09 17:15:31,5.0,,1.0,True,False,1.0,Graded by few things--Test heavy--Tough grader,5.0,0,0,0.0,906301
38,mandatory,1.0,CHEM001,"Mark really doesn't care if you fail the class. Each Midterm was 150 points and the final was 300 points, and on top of that, the only things that go into the grade books are the weekly quizzes which are worth 25 points. If you fail any of the midterms, and ace all the weekly quizzes, you'll at least have a D in the class. No extra credit either.",False,2021-12-09 06:02:28,3.0,Rather not say,1.0,False,False,1.0,Skip class? You won't pass.--Test heavy--Tough grader,5.0,0,1,0.0,906301
39,mandatory,1.0,CHEM001,"So first of all, this man usually talks in front of 200 people without the mic provided by the school, so if you are not at the front row, good luck. And there was one time I missed the mid term because one of my family was in hospital and he didn't let me make up for it. Don't take this dude. PLEASE DON'T",False,2021-12-08 05:28:06,4.0,C+,1.0,True,False,1.0,,0.0,0,3,0.0,906301
40,non mandatory,3.0,CHEM01,"Possibly the toughest and the most stressful class anyone can deal with throughout the semester. Tas are much more helpful when it comes teaching. Mark basically just reads off the slides and hardly projects his voice so even if you do attend lecture, its hard to hear. This class just consists of quizzes and exams so good luck :/",False,2021-12-07 09:45:27,4.0,,3.0,True,False,3.0,Test heavy--Beware of pop quizzes--Tough grader,5.0,0,2,0.0,906301
41,non mandatory,1.0,CHEM001,"Honestly, attendance isn't necessary for lectures since the slides were on canvas. Mark just reads off the slides word for word, and when he does explain a concept he overcomplicates how to solve it. The TAs do a much better job at teaching. Class is only based on quizzes and exams, no other assignments. Needed more assignment opportunities.",False,2021-12-02 06:01:33,4.0,,1.0,True,False,1.0,Graded by few things--Test heavy--Lecture heavy,5.0,0,3,0.0,906301
42,non mandatory,4.0,CHEM001,"Professor Vidensek became threatening/testy. He insulted the class for not asking questions and used his busy weekend to prove he was more productive and apt to teach Chemistry than we were to ask Q's. He threatened us that he could fail us if we sustained from asking questions. Lastly, he mocked us in another class for how we didnt ask questions.",False,2021-10-17 22:57:26,4.0,,4.0,True,False,4.0,,5.0,0,5,1.0,906301
43,non mandatory,5.0,CHEM001,The quizzes are way more difficult than the practice problems he goes over during lecture although he is willing to answer as many questions as students have in order to assure they understand the material.,False,2021-06-02 01:28:52,4.0,B,5.0,True,False,5.0,Respected--Accessible outside class--Beware of pop quizzes,0.0,1,0,1.0,906301
44,,4.0,CHEM002,"Mark's a pretty nice guy. He's understanding and clear about instructions. I had him online, so our tests were all multiple choice and relatively easy as long as you did well on the discussion quizzes and discussion worksheets. He didn't assign any homework at all, practice problems are up to you to do if you feel the need to. Overall, pretty good.",False,2021-05-27 02:08:53,2.0,A+,4.0,True,True,4.0,,0.0,2,0,1.0,906301
45,mandatory,4.0,CHEM001,"Mark is really sweet and cares about everyone. Lectures may get boring and will give quizzes if attendance is low. Do the book's problems to study for quizzes, and study quizzes for the exam. My TA was helpful. Go to office hours if you need help. Quizzes are not multiple choice but exams are. He is patient and teaches decently. Took him Fall 2020",False,2021-05-21 00:22:40,3.0,A+,4.0,True,False,4.0,Inspirational--Lecture heavy,5.0,2,0,1.0,906301
46,non mandatory,5.0,CHEM001,"I had Mark for both chem 001 and 002, and I loved both classes. He's nice and cares a lot about his students, just watch out for pop quizzes (especially if there's been low attendance). His final is all 3 midterms put together and he lets you have a cheat sheet, which makes it a breeze if you just study correctly.",False,2021-05-19 23:28:25,3.0,B+,5.0,True,False,5.0,Beware of pop quizzes--Amazing lectures--Caring,5.0,2,0,1.0,906301
47,,1.0,CHEM002,"Real talk his class isn't that bad, but him as a person is not understanding nor respectful. He puts no effort into making sure his students succeed. He is also very stubborn when it comes to issues you are having. No second chances are given in this class. You pass or you fail.",False,2021-05-11 19:44:01,2.0,A,1.0,True,True,1.0,Graded by few things--Lecture heavy--Tough grader,0.0,0,3,0.0,906301
48,Y,4.0,CHEM002,"Mark is a nice professor, he cares about his students. The grading is a bit tough. Your grade mainly consists of labs, quizzes, and midterms. I would take his class again if I had to start over, but I didnt find his lectures or teaching style very helpful. (Everyone learns differently though) Other than that hes not a bad professor!",False,2021-04-29 19:33:26,4.0,,4.0,False,True,4.0,Beware of pop quizzes,0.0,0,0,1.0,906301
49,non mandatory,1.0,CHEM001,Tbh if you rely on lecture to help you learn new concepts than choose another prof. There is a quiz every week that is worth 25 points and consists of literally 3 questions that are so hard (no multiple choice on quizzes). There is no partial credit which is the worst part. you'll do well if you take good notes and study the topic more after class,False,2021-04-29 10:46:00,3.0,B-,1.0,True,False,1.0,Test heavy--Lecture heavy--Tough grader,5.0,0,1,0.0,906301
50,Y,4.0,CHEM001,He is a very kind professor. If you keep up with the reading and practice problems every week youll do just fine,False,2021-03-11 19:24:05,4.0,,4.0,True,True,4.0,Get ready to read--Skip class? You won't pass.--Beware of pop quizzes,5.0,4,0,1.0,906301
51,mandatory,3.0,CHEM002,"very good professor, however, get ready for rigorous labs and lectures. in lecture, when you want something else, he is the man of the hour, but the lectures would only make more sense if you asked questions to him personally. Also, get ready for labs. manage your time wisely and use your resources because your grade depends on it.",False,2021-03-11 06:49:15,4.0,,3.0,True,True,3.0,Lots of homework--Skip class? You won't pass.--Test heavy,0.0,0,0,1.0,906301
52,mandatory,3.0,CHEM002,"He is a great professor, however you will only understand what happens if you ask questions and really understand what he is teaching. He may be different in person, but I don't understand his lectures and have to go back to read slides since he goes through them fast. Easy to pass though! No homework, quiz every discussion, and a week to do labs.",False,2021-03-03 18:08:25,3.0,A-,3.0,True,True,3.0,Test heavy--Lecture heavy,0.0,0,0,0.0,906301
53,mandatory,5.0,CHEM002,Amazing professor. Everyone complains about him but its because he won't give you the answer. Pay attention to his lecture notes mainly he exams are kind of easy if you study. Final is literally the midterms verbatim! You will succeed if you put in effort. Had him for Chem 1 and Chem 2 he is so nice he looks intimidating but he's a teddy bear :),False,2020-08-26 22:17:36,4.0,A,5.0,True,False,5.0,Accessible outside class--Participation matters--Skip class? You won't pass.,0.0,0,0,1.0,906301
54,mandatory,4.0,CHEM002,"At first you guys will dislike Mark. You will dislike how light his voice is, and how boring it will get in class. It is lecture heavy! Office hours help! Although he seems like a tough grader, he really looks out for us and his Final is exactly like all the midterms combined, so he gives you a really fair chance to pass the class. Strict but nice!",False,2020-05-14 22:53:55,4.0,A-,4.0,True,False,4.0,Test heavy--Beware of pop quizzes--Lecture heavy,0.0,0,0,1.0,906301
55,Y,4.0,CHEM002,"Mark is a bit harsh but only because he cares about his students. He will give pop quizzes if the majority doesnt attend lecture. However, he explains things thoroughly and answers all the questions you have. If you do not give him respect he will be more mean. He is amazing and drops lowest quiz, worksheet, and lab.",False,2020-05-04 20:15:22,5.0,,4.0,True,False,4.0,Beware of pop quizzes--Lecture heavy--Test heavy,5.0,0,0,1.0,906301
56,non mandatory,3.0,CHEM002,"Honestly, he complicates things more than he needs to. My advice would be since there are no other options other than his course, is to find a sold tutor or TA to go to. My TA taught me everything I need to know and Mark was basically the mascot with the PowerPoint. This is where the &quot;in college you're going to have to teach yourselves&quot; comes in",False,2020-04-27 10:53:18,4.0,B+,3.0,True,False,3.0,Test heavy--Lecture heavy,0.0,0,0,0.0,906301
57,mandatory,4.0,CHEM002,Mark although I was not a big fan of him at first he is an amazing professor. i. have had him for 2 semesters and i never really understood chem until I took his class. it does require you to put time and effort into it. if you do the homework problems although not required are useful because the quizzes are based on them and the midterms.,False,2020-03-07 20:53:35,4.0,B+,4.0,True,False,4.0,Skip class? You won't pass.--Graded by few things--Lecture heavy,5.0,0,0,1.0,906301
58,Y,3.0,CHEM001,used textbook for practice problems. do the practice problems in textbook and lecture slides and what he does on the doc cam,False,2019-12-15 21:34:18,4.0,,3.0,True,False,3.0,Lecture heavy--Test heavy--Graded by few things,5.0,0,0,1.0,906301
59,,4.0,CHEM001,*thumbs up*,False,2019-11-15 23:08:18,3.0,B,4.0,True,False,4.0,Clear grading criteria--Beware of pop quizzes--Amazing lectures,5.0,0,0,1.0,906301
60,,4.0,CHEM001,Just study and go over the lecture slides. You will pass!!,False,2019-11-05 21:41:58,4.0,,4.0,True,False,4.0,Skip class? You won't pass.--Beware of pop quizzes,0.0,0,0,1.0,906301
61,non mandatory,4.0,CHEM001,Lectures are boring all you need to do is study and you will pass,False,2019-10-25 08:22:40,3.0,B+,4.0,True,False,4.0,Respected--Accessible outside class--Participation matters,5.0,0,0,0.0,906301
62,non mandatory,1.0,CHEM002,"by far the most unreasonable prof. Was working with a branch of the UN and notified all my profs I was. going to be at a conference in march a month prior. Smooth sailing until he moves the midterm to the week im gonna be gone, refuses to let me make it up despite saying i could make up my labs b4 moving the date, then refusing to let me withdraw.",False,2019-07-16 00:04:10,3.0,F,1.0,True,False,1.0,Test heavy,5.0,0,2,0.0,906301
63,non mandatory,2.0,CHEM001,As a person he is very nice and understanding but as a professor he is mediocre at best. The discussion classes help a lot but the quiz setup is horrible! He does not tell you what chapter/chapters the quizzes are on.,False,2019-05-10 08:20:06,4.0,B,2.0,True,False,2.0,Test heavy--Beware of pop quizzes--Caring,5.0,0,2,0.0,906301
64,,4.0,CHEM001,Do not be scared of this teacher. He is a passionate chemistry professor that will provide you everything on his lectures that will be on his quizzes and exams. Make sure you understand the concepts that are provided on his slides. Be sure to look out for his announcements that would be provided with the topics that would be in the midterm.,False,2019-02-22 18:36:17,3.0,C+,4.0,True,False,4.0,Respected--Beware of pop quizzes--Tough grader,0.0,3,0,1.0,906301
65,mandatory,3.0,CHEM001,"Vidensek was alright. Took his Chem1 freshman year, and it wasn't that bad. If you took Chemistry in high school, you should be familiar with some of the topics covered in the course. Could've ended up with an A if I putted in more time and effort. He won't say when you have pop quizzes in lecture though :(",False,2019-01-06 11:06:18,3.0,B-,3.0,True,False,3.0,Skip class? You won't pass.--BEWARE OF POP QUIZZES--LECTURE HEAVY,5.0,0,0,0.0,906301
66,mandatory,1.0,CHEM001,Professor Vidensek taught me a great lesson. I have always enjoyed chemistry but due to his method of teaching I have ended up disliking it quite a bit. Study as much as possible and please prioritize the midterms. The lesson I learned was to pay attention to the resources available for this class as those that did were the only ones that passed.,False,2019-01-02 04:56:28,4.0,Rather not say,1.0,True,False,1.0,Tough Grader--BEWARE OF POP QUIZZES--ACCESSIBLE OUTSIDE CLASS,5.0,0,1,0.0,906301
67,mandatory,1.0,CHEM001,"Prof. Vidensek was pretty clear about earning the grade you deserved, and therefore offers no extra credit whatsoever. His lectures are VERY dry and I found it hard to concentrate at times. It takes a lot of practicing different problems to understand the material.",False,2019-01-01 20:44:57,4.0,,1.0,False,False,1.0,Skip class? You won't pass.--BEWARE OF POP QUIZZES--TEST HEAVY,5.0,0,1,0.0,906301
68,non mandatory,3.0,CHEM001,"Mark Vidensek is a great guy. The issue with the course is that your grade consist of quizzes, midterms and the the final only! He gives no homework so there is no way to bring up your grade. I personally did not like the way this class was set up and this course doesn't give students the opportunity to learn and thrive in chemistry.",False,2018-12-12 03:56:49,3.0,C+,3.0,True,False,3.0,,0.0,0,0,0.0,906301
69,non mandatory,3.0,CHEM001,"I haven't gone to a day of lecture, and I have an A. Midterms are 10 questions and 150 pts, study and understand, don't memorize, and the class is as easy as pie. If you took AP Chem in high school its p much the same. His slides regurgitate what's in the book &amp; the TA's give out the book problems. There's a quiz after you finish a chapter.",False,2018-11-05 14:03:01,1.0,A,3.0,True,False,3.0,TEST HEAVY--GRADED BY FEW THINGS--LECTURE HEAVY,0.0,0,2,1.0,906301
70,non mandatory,5.0,CHEM002,Mark is the reason that I now have a chemistry minor. He knows what he is talking about. Go to lecture!! He will give pop quizzes when attendance gets really low/right before break. I went to his office hours and it was very helpful!,False,2018-08-02 02:53:54,3.0,A-,5.0,True,False,5.0,Respected--Skip class? You won't pass.--Amazing lectures,5.0,0,3,1.0,906301
71,non mandatory,5.0,CHEM002,He is so amazing! One of the nicest professors but definitely will need to attend lecture to understand what is going on in class. He also gives problems that are very similar to the exam to study. 10/10 would take this class or any class with him again.,False,2018-05-10 19:44:10,3.0,B,5.0,True,False,5.0,Gives good feedback--BEWARE OF POP QUIZZES--ACCESSIBLE OUTSIDE CLASS,0.0,0,4,1.0,906301
72,non mandatory,5.0,CHEM001,"Great lectures and makes sure everyone understands everything before moving on, take this professor if possible. best chem professor hands down.",False,2018-02-12 21:14:39,3.0,B+,5.0,True,False,5.0,BEWARE OF POP QUIZZES--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,0.0,2,1,1.0,906301
73,non mandatory,2.0,CHEM001,In the beginning his class was on par with the syllabus but after a while would get behind. Midterms were easy but consisted of 10 Qs. If you got even 3 wrong your grade would drop. Quizzes become a thing that slowly bring up your grade if you get 100% but if you were to fail a quiz your grade goes down. DO PRACTICE PROBLEMS! go to office hrs!!,False,2018-01-08 17:09:23,5.0,C-,2.0,True,False,2.0,Tough Grader--Skip class? You won't pass.--Tests? Not many,5.0,0,1,0.0,906301
74,mandatory,5.0,CHEM001,"Participation matters!. Attending to office hours helped me throughout the semester. He helped me through every problem that I needed step by step. The midterms were fair, and the final was easy. I suggest you do every practice problems in the textbook and show all work during quizzes because that is what is going to get you a 4.",False,2018-01-05 19:23:21,4.0,,5.0,True,False,5.0,Get ready to read--Participation matters--Skip class? You won't pass.,5.0,0,0,1.0,906301
75,non mandatory,4.0,CHEM001,"I skipped every single lecture and got a B. The quizzes are graded very hard, you have to show every single step or else you will fail. I missed a part of a question, it dropped me down 8 points! and every single part of the question was perfection. the TA Michael is a very tough grader, I don't like him, never responds to emails.",False,2017-12-20 03:10:06,3.0,B,4.0,True,False,4.0,Tough Grader--BEWARE OF POP QUIZZES--ACCESSIBLE OUTSIDE CLASS,5.0,0,2,1.0,906301
76,mandatory,2.0,CHEM001,He is okay but it was a wasted time going to discussion,False,2017-12-19 20:48:31,4.0,D+,2.0,True,False,2.0,Tough Grader--Tests are tough,0.0,5,0,0.0,906301
77,mandatory,3.0,CHEM001,"-Attend lecture or you get lost fast. -Syllabus said he would drop lowest one quiz, but on the day of final, he surprised us by dropping lowest 3. -Quizzes were all taken in the discussion except for 2 in lecture, which also happened to be the most difficult of the semester. -Great person outside of class, but very difficult to follow in lecture.",False,2017-12-16 03:50:27,4.0,B+,3.0,True,False,3.0,Skip class? You won't pass.--TEST HEAVY--Tests are tough,5.0,0,1,1.0,906301
78,non mandatory,2.0,CHEM01,Mark was a really boring professor and would serinate me to sleep I actually did good in the class but had to hella study. I think that as long as you have a good TA youll be good.,False,2017-12-15 00:52:12,4.0,B,2.0,True,False,2.0,,5.0,0,1,0.0,906301
