index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
46,,5.0,ENGL100,Professor Al had been a great teacher throughout the course. Totally changed my level of understanding the poetry.,False,2012-12-01 03:06:58,1.0,,5.0,False,False,5.0,,1.0,0,0,,813929
47,,5.0,MODPO101,"He was the best Professor I have ever had.  Informative, educational, funny, and the learning from him changed my life.",False,2012-12-01 02:32:03,3.0,,5.0,False,False,5.0,,3.0,0,0,,813929
48,,5.0,ENGL100,Great learning experience with amazing format on Coursera. Al was the perfect facilitator!,False,2012-11-30 19:43:54,4.0,,5.0,False,False,5.0,,1.0,0,0,,813929
49,,5.0,MODPOMODP,"Great Professor, great experience to take his online class!",False,2012-11-30 19:02:03,3.0,,5.0,False,False,5.0,,2.0,0,0,,813929
50,,4.0,ENGL100,Al Filreis is an amazing teacher. He gives me hope that there are still inspirational teachers out of poetry and English left in this world. Al's Modern & Contemporary Poetry class is top-notch. One of the BEST college classes I've taken and I'm 40 years old!,False,2012-11-30 15:31:12,2.0,,5.0,False,False,5.0,,1.0,0,0,,813929
51,,5.0,MODPO10,"I would highly recommend any course this instructor thought was worth putting his time towards. He has a teaching style that makes challenging material absorbable. I learned so much during this 10 week course. Al is extremely organized, is accessible as much is humanly possible, and is passionate about the subject.",False,2012-11-30 15:20:55,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
52,,5.0,MODPO10,Highly recommend. I would be interested in taking any course of study he thought worth teaching.,False,2012-11-30 14:38:02,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
53,,5.0,MODPOENG1,Excellent teacher and person!!,False,2012-11-30 13:21:29,1.0,,5.0,False,False,5.0,,4.0,0,0,,813929
54,,4.0,POETRMODP,I learned more about contemporary American poetry than I already knew about it before taking the course.,False,2012-11-30 10:42:42,3.0,,4.0,False,False,4.0,,1.0,0,0,,813929
55,,5.0,ENG100,Prof. Al is the best teacher I've had.,False,2012-11-30 10:41:12,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
56,,4.0,MODPOMODP,"MODPO: Great class, great Professor, great TAs! Highly recommended!",False,2012-11-30 04:54:31,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
57,,5.0,POETPOET,Wonderful person. Absolutely wonderful class - worth every moment of time I spent on the class - If only all Professors and Teachers were like this - the world would be better place,False,2012-11-29 21:40:57,1.0,,5.0,False,False,5.0,,1.0,0,0,,813929
58,,5.0,ENG100,ModPo MOOC online course. Amazingly good!,False,2012-11-29 21:23:41,3.0,,5.0,False,False,5.0,,3.0,0,0,,813929
59,,5.0,ENGLI100,"Best professor ever-truly loves his subject and a very enthusiastic teacher""",False,2012-11-29 19:20:08,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
60,,5.0,ENGL100,"One of the most interesting and coherent classes ever on modern American poetry, tied together through 10 weeks. Al Filreis is a model of how education should be reformed and available to everyone.",False,2012-11-29 18:11:12,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
61,,4.0,MODPO1,Coursera is amazing!,False,2012-11-29 17:06:27,4.0,,5.0,False,False,5.0,,1.0,0,0,,813929
62,,4.0,MODPO1,He's incredible,False,2012-11-29 15:59:36,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
63,,5.0,ENGL101,Al has set a new standard for future teachers that will be hard to meet. His knowledge and enthusiasm for poetry is contagious. i have found a new passion!,False,2012-11-29 15:34:22,2.0,,5.0,False,False,5.0,,1.0,0,0,,813929
64,,4.0,ENGL100,"Al Filreis is an outstanding professor and knows how to be intimate with a student body of 35,000. He was appropriately challenging. Very exciting class and concept for an online class. I have lots of experience being taught and teaching modern poetry and he is the best!",False,2012-11-29 15:31:49,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
65,,5.0,ENGL100,Al has spoiled me for all future Coursera classes!,False,2012-11-29 15:22:10,2.0,,5.0,False,False,5.0,,1.0,0,0,,813929
66,,5.0,ENGL101,"This was the MOOC course, Modern & Contemporary Poetry. This was the best course I have ever taken. Prof. Filreis' dedication and enthusiasm and his extensive knowledge provided an extremely positive experience. Given the size of the class, his ability to give every one of us a personal response from time to time was amazing.",False,2012-11-29 14:11:26,3.0,,5.0,False,False,5.0,,1.0,0,0,,813929
67,,3.0,ENG100,The professor spent an extraordinary amount of his own free time engaging in discussion with the class members.,False,2012-11-29 13:39:03,3.0,,3.0,False,False,3.0,,1.0,0,0,,813929
68,,5.0,ENG100,"Superb presentations.  Never makes a student feel stupid for any opinion, even when he disagrees.  Very open and willing to engage with students.  Willing to spend the time needed to interact.",False,2012-11-29 11:00:35,4.0,,5.0,False,False,5.0,,1.0,0,0,,813929
69,,5.0,ENGL100,the numbers in my previous ratings are screwed up. I am trying to highlight an outstanding educational experience.This is the first use of this rating system for a cousera course. Perhaps it is problematic.,False,2012-11-29 10:57:21,2.0,,5.0,False,False,5.0,,1.0,0,0,,813929
70,,5.0,ENGL302,Al was a truly excellent professor.  He's the best teacher at Penn.,False,2011-06-27 20:10:16,4.0,,5.0,False,False,5.0,,4.0,0,0,,813929
71,,5.0,ENG,the Kindest person ever!!!!!!!,False,2006-06-08 19:01:29,3.0,,5.0,False,False,5.0,,,0,0,,813929
72,,5.0,ENGLISH88,Alllllllllllll.......,False,2006-02-23 09:36:06,3.0,,5.0,False,False,5.0,,,0,0,,813929
73,mandatory,5.0,NELC2018,"All I can say is that she is a fair and knowledgeable professor. Very open-minded about politics. During war in Gaza she was there for all her students, Muslim and Jewish. It was a tough thing to do. ",False,2025-01-03 03:55:46,2.0,A,5.0,True,False,5.0,Amazing lectures --Gives good feedback,-1.0,0,0,1.0,2348670
74,mandatory,5.0,NELC216,"Best undergrad seminar I've ever taken at Penn. Fun, engaging, informative.",False,2024-05-13 20:25:27,3.0,B+,5.0,True,False,5.0,Get ready to read--Caring--Respected,-1.0,0,0,1.0,2348670
75,mandatory,4.0,NELC216,Cool prof. Cares for her students. You gotta read for her course and learn something though. Can't go unprepared. ,False,2024-02-28 20:29:58,3.0,A-,4.0,True,False,4.0,Get ready to read--Clear grading criteria--Caring,-1.0,0,0,1.0,2348670
76,mandatory,5.0,NELC2018,"I am a Jewish student at Penn. I wanted to write this review here to express my gratitude towards this professor. Throughout the horrible war in Gaza she has been the most thoughtful, caring educator me and my Jewish and Muslim friends could wish for. She was there for all when things were unbearable. ",False,2024-01-05 15:23:59,3.0,A,5.0,True,False,5.0,Get ready to read--Amazing lectures --Caring,-1.0,0,0,1.0,2348670
77,mandatory,5.0,NELC218,"If you want to learn about Iran and its fascinating culture take her courses. Cool, badass prof.",False,2023-11-08 03:37:51,3.0,A,5.0,True,False,5.0,Get ready to read--Participation matters--Inspirational,-1.0,0,0,1.0,2348670
78,,5.0,NLC218,One of the most refreshing seminars I took during my time at Penn. She is able to connect to her students and that's rare.,False,2020-01-25 21:29:45,4.0,A-,5.0,True,False,5.0,,5.0,0,0,1.0,2348670
79,mandatory,5.0,NLC17,One of the best professors I've had at Penn! She really cares about her students and wants to see them succeed.,False,2019-02-21 19:30:11,4.0,Rather not say,5.0,True,False,5.0,,0.0,0,4,1.0,2348670
80,mandatory,5.0,NLC18,"My last semester at Penn. Will miss her classes. Loved those hours in class, truly life-changing. So humble, so caring...",False,2019-02-09 00:42:32,4.0,A-,5.0,True,False,5.0,Amazing lectures--Caring,0.0,0,3,1.0,2348670
81,mandatory,5.0,NLC217,One word: INSPIRATIONAL. I loved her as a teacher.,False,2019-01-28 16:42:46,4.0,B+,5.0,True,False,5.0,,5.0,0,20,1.0,2348670
82,,4.0,NLC16,tough but inspirational. read her poems. she is one of a kind!,False,2019-01-22 17:41:00,4.0,B,4.0,True,False,4.0,Inspirational,0.0,0,26,1.0,2348670
83,mandatory,5.0,NLC7,"A generous soul. Always available even if you are no longer a student. Inspiring and opens up your mind about poetry, Iran and its truly fascinating literary tradition.",False,2019-01-15 18:44:51,3.0,Rather not say,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS,0.0,0,16,1.0,2348670
84,mandatory,4.0,NLC18,"Down-to-earth, and knowledgable. Nominated her for the teaching award. truly a good teacher.",False,2019-01-12 18:05:40,4.0,Rather not say,4.0,True,False,4.0,,5.0,0,54,1.0,2348670
85,mandatory,5.0,NLC6,Amazing prof and human being. 100 percent,False,2019-01-06 17:41:12,3.0,B,5.0,True,False,5.0,Inspirational,0.0,33,48,1.0,2348670
86,mandatory,5.0,NELC18,truly amazing. so happy I took her course. learned a lot and was challenged in every right way. will miss the three-hour weekly class :/ fun guest speaker too.,False,2018-12-18 21:49:12,3.0,Not sure yet,5.0,True,False,5.0,Respected--Inspirational--Caring,0.0,34,78,1.0,2348670
87,mandatory,4.0,NELC218,Very interesting course materials. Fun to read and attend. Short papers could feel a bit much but a good writing practice all round. She is truly a poet-scholar and a great teacher too. usually brings amazing guest speakers and Iranian artists on campus. Would take again,False,2018-12-07 19:24:42,3.0,Not sure yet,4.0,True,True,4.0,Respected--ACCESSIBLE OUTSIDE CLASS,0.0,13,53,1.0,2348670
88,mandatory,5.0,NELC18,So sad to finish this amazing course... :( she cares a lot about her students which is rare. I struggled a lot with Penn and its unleathy competitive environment and she was by far the best teacher to calm me down at times of crisis. Always accessible outside of classroom. was my third class with her...,False,2018-12-03 18:47:44,3.0,Not sure yet,5.0,True,False,5.0,Gives good feedback--Hilarious--Caring,0.0,47,12,1.0,2348670
89,mandatory,5.0,NELC217,The most LGBTQ-friendly prof ever!!! Love her as a human and a scholar. Helped me get through a big crisis in life while under so much pressure to pass my units.,False,2018-11-29 15:47:13,3.0,A-,5.0,True,False,5.0,Respected--ACCESSIBLE OUTSIDE CLASS--Caring,0.0,31,13,1.0,2348670
90,mandatory,5.0,NELC218,Amazing at explaining difficult concepts/literary texts - funny and kind. Gotta work hard tho,False,2018-11-28 09:55:03,3.0,B+,5.0,True,False,5.0,Hilarious--Caring,0.0,21,12,1.0,2348670
91,mandatory,5.0,NELC218,"Just finishing this course. As a sophomore, I had to take electives and my peers suggested this course. Happy I took it. You gotta work hard but totally worth the effort. My first academic encounter with the middle east was through this course and it changed my view in so many ways. Penn better make this course mandatory for American students!",False,2018-11-25 18:53:58,4.0,Not sure yet,5.0,True,False,5.0,Respected--Get ready to read--ACCESSIBLE OUTSIDE CLASS,5.0,24,15,1.0,2348670
92,mandatory,4.0,NELC216,Took this course as an elective with no background in literature and poetry. Frankly the only intresting elective Ive taken at Penn so far was this one. Its not demanding but participation and engaging with the materials matter. She cant stand lazy bums tho. So avoid the course if you dont wanna do any work! Id take this course again.,False,2018-11-24 22:55:12,3.0,A-,4.0,True,False,4.0,Gives good feedback--Participation matters--Inspirational,5.0,18,17,1.0,2348670
93,mandatory,4.0,NELC2018,"She doesnt give A(s) if you dont get ready to read or engage with the material. Well, thats a good thing I guess! But if you are there to be a lasy A(ss) looking for an A choose another class. But this course is seriously good for your soul! So take it and learn something!",False,2018-11-20 20:24:19,4.0,B+,4.0,True,False,4.0,Get ready to read--Amazing lectures,5.0,23,15,1.0,2348670
94,mandatory,5.0,NELC218,"I already told my advisor this class changed my life. I was constantly challenged to open up to new horizens. To learn new ways of looking at the world and make sense if it, not just Iran and the middle east but in general. She asks questiobs that change your view and definition of many conventions. Refreshing and engaging readings.",False,2018-11-18 20:56:13,4.0,B+,5.0,True,False,5.0,Inspirational--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,5.0,28,15,1.0,2348670
95,mandatory,5.0,NELC401,"already signed up for my next class with her next semester. a proper Oxford-trained prof. meticulous, analytical, serious and humorous. I wish Penn had more instructors like her. I never had to force myself to go to this class and never felt sleepy while in class. and believe me, that's a HUGE plus for me! I can fall asleep easily. lol",False,2018-11-16 00:50:22,3.0,B,5.0,True,False,5.0,,5.0,31,14,1.0,2348670
96,mandatory,5.0,NELC216,I had fun in this class. The class is focused on a chronological study of Persian poetic tradition. A very good survey course to start from scratch if you don't know anything about the topic. classes are interactive and fun. planning to take her modern lit course next spring!,False,2018-11-16 00:44:00,3.0,B+,5.0,True,False,5.0,Gives good feedback--Inspirational--Amazing lectures,5.0,35,15,1.0,2348670
97,,3.0,NLC17,A fair professor. I learned some fun stuff. But I wouldn't take again. I guess there's not a healthy atmsphr in her classes. Sort of a weird tension. Maybe it's just me though.,False,2018-11-09 11:46:54,3.0,,3.0,False,False,3.0,,5.0,42,28,0.0,2348670
98,,1.0,NELC217,Out of focus in so many occasions and ruined my GPA. Thank you so much!,False,2018-11-06 15:07:18,4.0,,1.0,True,False,1.0,,5.0,69,35,0.0,2348670
99,mandatory,5.0,MMES1001,Tough but respected. You can't get away with not doing your homework but it's worth it. Lots to explore in her classes. I recommended it to all my peers.,False,2018-11-05 16:13:19,3.0,B+,5.0,True,False,5.0,Respected--Amazing lectures--Caring,5.0,23,19,1.0,2348670
100,mandatory,5.0,PERS00,Amazing Prof. Very humble and knowledgeable and also accessible outside the classroom if you need help.,False,2018-10-28 15:40:47,4.0,Not sure yet,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--EXTRA CREDIT,5.0,22,19,1.0,2348670
101,mandatory,4.0,NLC17,Took her course for extra credit and learned a lot about contemporary Persian lit. She puts the literary texts into their social contexts which is great. You end up knowing so much more than you expected about Iran.,False,2018-10-14 11:48:43,2.0,B+,4.0,True,False,4.0,ACCESSIBLE OUTSIDE CLASS--EXTRA CREDIT,5.0,17,18,1.0,2348670
102,mandatory,5.0,MES218,I am about to graduate. My last semester at Penn. Truly the best professor I've met/learned from. I learned SO much from her classes. Things I would have never heard elsewhere about Iran and it's rich culture and literature. I will miss your classes Prof. Shams! :(,False,2018-10-09 19:56:41,4.0,Rather not say,5.0,True,False,5.0,Respected--Amazing lectures--Caring,5.0,28,19,1.0,2348670
103,mandatory,5.0,NELC218,"I am currently taking one of her courses. My best intro course to the Middle East so far. Not too difficult to struggle or panic. She is very understanding and extremely knowledgeable. Get ready to work hard, but it's totally worth it. Your writing and thinking skills will enhance massively just in a month time.",False,2018-09-27 16:19:27,3.0,Not sure yet,5.0,True,False,5.0,Gives good feedback--Participation matters--Amazing lectures,0.0,22,18,1.0,2348670
104,mandatory,5.0,NELC217,"If you are looking for a different and innovative take on Iran, TAKE at least two of her courses: NELC 217 which is literature of modern Iran and NELC 218 which is Media and Culture in Contemp Iran. Both are amazing, intense and full of new materials for reading/learning. I am planning to take her NELC 216 in Spring.",False,2018-09-24 14:20:36,4.0,B,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Amazing lectures--EXTRA CREDIT,5.0,4,19,1.0,2348670
105,mandatory,5.0,NELC217,"Professor Shams! I took two courses with you, one in fall 2017 and one spring 2018. You have been a great source of inspiration in my life at Penn. I can't thank you enough for opening my mind and eyes about how to see/read/understand one of the most complex societies on the map called Iran. THANK YOU FOR EVERYTHING!",False,2018-09-19 13:22:59,4.0,B+,5.0,True,False,5.0,Inspirational--Amazing lectures--Caring,5.0,3,21,1.0,2348670
106,mandatory,4.0,NELC216,I learned a great deal in her classes. You need to read the material and think through them so it takes time but it's really worth it. She is a poet so her insight to reading the poems makes the experience of learning about Persian poetry with her pretty unique. I'm planning to take her other course in fall.,False,2018-09-19 13:00:55,4.0,A,4.0,True,False,4.0,Gives good feedback--Get ready to read--Inspirational,5.0,3,21,1.0,2348670
107,,2.0,PERS320,"Almost a fun class, but learned nothing. I believe she tried to be nice, but didn't have much to teach. Fine overall.",False,2018-09-05 18:05:35,3.0,,2.0,True,False,2.0,,0.0,41,2,0.0,2348670
108,mandatory,5.0,CHEM102,He is phenomenal.  HE cares about his students and goes the extra mile.  He is a gem!!,False,2022-10-27 01:56:31,1.0,A+,5.0,True,True,5.0,Inspirational--Caring--Respected,3.0,0,0,1.0,610504
109,non mandatory,1.0,CHEM102,Do not take it during the summer!,False,2021-02-25 00:04:32,4.0,Rather not say,1.0,True,True,1.0,Test heavy--Lecture heavy--Tough grader,0.0,0,0,0.0,610504
110,non mandatory,5.0,CHEM100,Good professor,False,2020-03-27 05:38:35,4.0,A-,5.0,True,False,5.0,Inspirational--Test heavy--Lecture heavy,5.0,0,0,1.0,610504
