index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
24,mandatory,5.0,HUN2201,"The class overall was very interesting and she provided information that was very easy to understand. There was a quiz every week along with the Midterm and Final Exam. If you study, you will do well and you have many opportunities for extra credit. She is also very nice.",False,2024-12-10 01:48:57,2.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures ,-1.0,0,0,1.0,2766460
25,mandatory,5.0,HUN2201,I have taken professor Rianna twice already and would keep taking her if I could. She is so engaging and connects the topics to real life scenarios. She talks a lot from her professional experience and it is very inspiring. She really cares about her students and makes you feel valued. Make sure you are ready to study since its very test heavy!,False,2024-12-08 18:02:52,2.0,A,5.0,True,False,5.0,Amazing lectures --Caring--Graded by few things,-1.0,0,0,1.0,2766460
26,mandatory,5.0,HUN2201,"Professor Deringer is an amazing human being. She is so caring, she has real world experience, and she makes this 3 hour class bearable. Her class is sooo informative, especially if you're going into any health majors. It is a once a week class, so you get a lot of information. Be prepared to study!",False,2024-12-08 01:00:12,3.0,A+,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Amazing lectures ,-1.0,0,0,1.0,2766460
27,mandatory,5.0,HUN2201,"Probably the best professor possible for nutrition. She's very sweet and as long as you pay attention to her lectures, you'll be set to pass the class. First half of all of the weekly online quizzes are due by the midterm day, and the other half of online quizzes are due by the end of the final day.",False,2024-12-04 20:41:25,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Lecture heavy,3.0,0,0,1.0,2766460
28,non mandatory,4.0,HUN2201,"I joined Professor Deringer's class because of her good reviews on RMP. While she is an amazing person, her class is only once a week and her lectures do not really go in depth. Her teaching style is fast paced and if you want to pass the exams, you definitely have to put in the work. Her exam reviews are helpful but prepare to teach yourself. ",False,2024-12-04 16:01:05,3.0,B,4.0,True,False,4.0,EXTRA CREDIT--Gives good feedback--Lecture heavy,-1.0,0,0,1.0,2766460
29,mandatory,5.0,HUN2201,Professor Deringer was amazing! Her lectures are interesting and she engages with you. She gives extra credit!,False,2024-12-03 23:43:04,2.0,B+,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Amazing lectures ,3.0,0,0,1.0,2766460
30,mandatory,5.0,HUN2201,"Dr.Deringer is really sweet and an angel. She answers all of your questions and concerns that you may have about the course material. She doesn't give a lot of homework/assignments, but studying is a major key for passing this class and showing up to class for attendance.",False,2024-12-03 23:41:09,2.0,A,5.0,True,False,5.0,Caring--Respected--Test heavy,-1.0,0,0,1.0,2766460
31,non mandatory,5.0,HUN2201,"The professor's class was flexible with attendance (only 7 checks), and after each lecture, there was a Canvas quiz to reinforce learning. Exams were fair, with the last one being non-cumulative. Review sessions before exams were like a &#8220;Jeopardy!&#8221; game, directly covering exam material and making studying easier and more engaging.",False,2024-12-03 23:38:59,5.0,A+,5.0,True,False,5.0,EXTRA CREDIT,-1.0,0,0,1.0,2766460
32,non mandatory,5.0,HUN2201,Amazing professor!! Attendance it's not mandatory however she will give extra credit sometimes for going. Weekly quizzes that are due at the end of the semester. She reviews before the exam and it's helps a lot,False,2024-12-03 23:23:02,2.0,A+,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Inspirational,-1.0,0,0,1.0,2766460
33,mandatory,5.0,HUN2201,"It is a really easy class,if you study.
No Homework just a quiz per lesson and two test.
I recommend going to the review the week before the test it really helps answering the test and getting an A.",False,2024-12-03 23:22:37,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Test heavy--Graded by few things,-1.0,0,0,1.0,2766460
34,mandatory,5.0,HUN2201,"She's Great, I needed this class & passed with a higher B for my Requirement. I learned so much. She so funny & I did enjoyed her class. ",False,2024-12-03 23:22:05,5.0,A,5.0,True,False,5.0,Participation matters--Amazing lectures --Hilarious,-1.0,0,0,1.0,2766460
35,non mandatory,5.0,HUN2201,Prof. Deringer was really great. Very understanding person. Just show you want to put effort and initiative and she will always appreciate it. she is amazing and very descriptive in her lectures. Extremely patient with her students and super willing to help. take her class just a midterm and final and quizzez due before the midterm and final.,False,2024-12-03 23:19:57,2.0,Not sure yet,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Caring,3.0,0,0,1.0,2766460
36,mandatory,5.0,HUN2201,she is overall a very sweet professor and gives lots of extra credit for the simplest things such as showing up for class and arriving to class early. There are 2 test and 11 quizzes which are easy if you study and utilize the exam reviews that she gives you. overall she wants her student to succeed and she truly does try to help you pass her class,False,2024-12-03 22:59:33,1.0,Not sure yet,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Lecture heavy,-1.0,0,0,1.0,2766460
37,mandatory,5.0,HUN2201,"Very easy class, consisted of 11 quizzes (really easy) and 2 exams. She does a really good review a week before the exams and gives a lot of extra credit for simply showing up to class.lectures can be boring but she goes over all the information you need. randomly takes attendance. I would definitely take her again.",False,2024-12-03 22:09:26,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Caring--Accessible outside class,-1.0,0,0,1.0,2766460
38,mandatory,5.0,HUN2201,"Professor Deringer makes this nutrition class engaging and rewarding. With regular quizzes, two exams, and an attendance grade, the workload is manageable. unstuck AI proved helpful for quiz prep. Overall, an informative and enjoyable course.",False,2024-11-26 15:28:28,2.0,B+,5.0,True,True,5.0,,-1.0,0,0,1.0,2766460
39,mandatory,5.0,HUN2201,"Rianna Deringer is extremely knowledgable on nutrition. If you take this class, you will truly learn so much. She is super sweet and helpful.",False,2024-04-30 21:37:39,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Gives good feedback--Lecture heavy,3.0,0,0,1.0,2766460
40,mandatory,5.0,HUN2201,Amazing proffesor! Only gave online quizzes and theres 2 tests (midterm and final) Very understanding and wants students to succeed!,False,2024-04-30 21:37:30,1.0,B+,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Amazing lectures ,-1.0,0,0,1.0,2766460
41,mandatory,5.0,HUN2201,"Great professor, she is very kind and understanding. There are 2 exams (midterm 30% , final 30%), 10 online quizzes (33% and can be taken at home not proctored), and attendance (7%). She sometimes gives bonus points that goes towards exams for arriving to class a few minutes early, staying for the full duration of class, and answering questions.",False,2024-04-29 22:20:20,3.0,A,5.0,True,False,5.0,EXTRA CREDIT--Lecture heavy--Test heavy,-1.0,0,0,1.0,2766460
42,mandatory,5.0,HUN2201,"A really great professor, I only got a B due to myself not studying hard enough. But she is a great professor and the lectures are long but very informative and interesting. This professor is also very nice and caring and very understanding.",False,2024-04-23 22:48:56,2.0,B,5.0,True,False,5.0,Amazing lectures --Caring--Respected,-1.0,0,0,1.0,2766460
43,mandatory,5.0,HUN2201,"TAKE THIS PROFESSOR!! Seriously, I only gotten a C because of my own laziness and did not study. I failed the midterm and did average on the final, she gave everyone extra credit points so they we would still be able to pass the class. I am so grateful for professors like her!  A key tip would be to study the study guides that she gives and easy A.",False,2024-04-23 19:24:08,1.0,C,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
44,mandatory,5.0,HUN2201,"I absolutely loved taking this class. She's very passionate about the course so lectures are interesting. For our class we received no homework, only 1 quiz weekly that was due before the exam (midterm/final). We also had a lot of extra credit opportunities. I would take her again and highly recommend her! ",False,2024-04-23 02:02:34,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Clear grading criteria--Graded by few things,-1.0,0,0,1.0,2766460
45,mandatory,5.0,HUN2201,"I was very nervous taking this class, since I was doing it for my nursing prerequisites, but the professor made this class so much more enjoyable. It's hard to find a professor who is so knowledge and so caring for students and Professor Deringer is one of those professors. 

Course was broken down in 11 quizzes, 2 tests, and the attendance grade. ",False,2024-04-22 22:55:50,3.0,A,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Caring,3.0,0,0,1.0,2766460
46,mandatory,5.0,HUN2201,Great professor! Would definitely take again. There are 2 exams all semester and there are reviews before each test that are very helpful! ,False,2024-04-22 22:34:15,3.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Caring--Lecture heavy,-1.0,0,0,1.0,2766460
47,mandatory,5.0,HUN2201,She is amazing 10/10. You will learn a lot in this class,False,2024-04-22 22:32:22,2.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Gives good feedback,3.0,0,0,1.0,2766460
48,mandatory,5.0,HUN2201,"Just be in class, the attendance and lectures help. It is easy to get points participating. Great professor overall, if you pay attention you will pass. Everything she teaches is exactly what's tested so no surprises here. Loved her class and would take her again!",False,2024-04-22 22:31:06,1.0,A-,5.0,True,False,5.0,Amazing lectures --Gives good feedback--Caring,-1.0,0,0,1.0,2766460
49,mandatory,5.0,HUN2201,Deringer is an amazing professor. The course isn't that hard if you show up to class and pay attention to the lectures. She explains everything very well and prepares you for the exams. Participation is also recomended and there are many opportunities for extra credit. I really recommend taking her class.,False,2024-04-22 22:25:54,4.0,Not sure yet,5.0,True,False,5.0,EXTRA CREDIT--Lecture heavy--Test heavy,-1.0,0,0,1.0,2766460
50,mandatory,5.0,HUN2201,this professor is so great and caring. she is willing to work with you if u are willing to ask for help. take her class!!,False,2024-04-22 22:25:26,2.0,C,5.0,True,False,5.0,Caring--Respected--Lecture heavy,-1.0,0,0,1.0,2766460
51,non mandatory,5.0,HUN2201,"Professor Deringer did her best to make the lectures as engaging as possible. You can tell she's passionate about what she's teaching. She isn't strict, and the exams aren't hard as long as you attend lectures and engage. Overall the class was fun!",False,2024-04-22 22:18:39,2.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Caring--Graded by few things,-1.0,0,0,1.0,2766460
52,mandatory,5.0,HUN2201,Professor is very chill and gives extra credit. Study and you'll be fine. ,False,2024-04-22 22:18:16,1.0,Rather not say,5.0,True,False,5.0,,3.0,0,0,1.0,2766460
53,mandatory,5.0,HUN2201,she is extremely kind and understanding and all you have to do is show up to class and pay attention. would definitely take her again,False,2024-04-22 22:16:27,2.0,B,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Clear grading criteria,-1.0,0,0,1.0,2766460
54,mandatory,5.0,HUN2201,"I enjoyed her class and how she taught and connected real-life examples with the lectures. Yes, attendance is mandatory only because of all the information that is needed to be explained. I would take this class again!",False,2024-04-22 22:10:30,3.0,B-,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Inspirational,-1.0,0,0,1.0,2766460
55,mandatory,5.0,HUN2000,"Great professor, and really explains the content well. the only homework assigned are quizzes and attendance is taken randomly. she truly cares about her students ",False,2024-04-22 22:09:54,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Clear grading criteria,-1.0,0,0,1.0,2766460
56,mandatory,5.0,HUN2201,"One of my favorite professor I've had during my time here at FIU. Her class is lecture-heavy but she makes it fun and has a lot of energy. She also cares about her students a lot. If you give effort to this class and want to learn, you'll have a good grade.",False,2024-04-22 22:08:37,3.0,A,5.0,True,False,5.0,Participation matters--Caring--Lecture heavy,3.0,0,0,1.0,2766460
57,non mandatory,5.0,HUN2201,Fun lectures with real life examples. ,False,2024-04-22 22:04:49,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Clear grading criteria--Caring,-1.0,0,0,1.0,2766460
58,mandatory,5.0,HUN2201,She was very understanding and open to normal life situations that can come up. Class was as described and exams were also very related to class lectures. Made lectures feel shorter despite how long they were and was nice enough to give a break during classes. ,False,2024-04-22 22:03:49,3.0,,5.0,True,False,5.0,,3.0,0,0,1.0,2766460
59,mandatory,5.0,HUN2201,Professor Deringer is super nice and generous. She genuinely cares about her students. The PowerPoints help a lot when learning the material. I would 100% take another class with her.,False,2024-04-22 22:02:52,3.0,Not sure yet,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
60,mandatory,5.0,HUN2201,"If your gonna take HUN 2201, choose this professor. She takes random attendance but is super understanding if you cannot attend a class. The exams are an easy A if you go to the review. The study guide will help you pass the exam and the course was not assignment heavy. She is sweet and you will honestly learn a lot from the class.",False,2024-04-22 22:02:45,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures ,-1.0,0,0,1.0,2766460
61,non mandatory,5.0,HUN2201,Amazing. ,False,2024-04-22 22:02:42,2.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Respected,-1.0,0,0,1.0,2766460
62,non mandatory,5.0,HUN2201,"Although attendance was not mandatory, it is highly recommended. The professor is very lecture based, however she ensures that the students are engaged and participates in class as well. Take advantage of any extra credit possible because it helps a lot. Don't be afraid to ask questions, especially if you need any clarification on anything. ",False,2024-04-22 22:01:18,1.0,C+,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Lecture heavy,-1.0,0,0,1.0,2766460
63,mandatory,5.0,HUN2201,By far my favorite professor at FIU so far. She makes it a point to remember as many names as she can. She is extremely approachable. She uses examples she has experienced as a dietitian to understand the material she teaches. Great professor. ,False,2024-04-22 21:59:16,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Gives good feedback--Caring,-1.0,0,0,1.0,2766460
64,mandatory,5.0,HUN2201,"such an amazing professor! lectures are extremely engaging and she always ties in real world examples. quizzes and exams are simple, no trick questions. always offering extra credit and ways for students to improve their grades.",False,2024-04-22 21:58:05,2.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures ,3.0,0,0,1.0,2766460
65,mandatory,5.0,HUN2201,"Definitely take this course with her, constantly is giving out extra points. Make sure to attend the class because she gives great examples during the lecture that help with understanding the information. Only 2 exams, and quizzes are all due the same day for each half of the class so you can space yourself out. ",False,2024-04-22 21:57:58,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Gives good feedback--Caring,-1.0,0,0,1.0,2766460
66,non mandatory,5.0,HUN2201,"The class was really good!  The class is made up mostly of lecture, quizzes, midterm, and final. The lectures while a bit long were still very engaging. The quizzes were very simple and were open from essentially the beginning until each major exam. Overall, the professor was awesome and I would definitely take her again.",False,2024-04-22 21:57:21,3.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Lecture heavy,-1.0,0,0,1.0,2766460
67,mandatory,5.0,HUN2201,She was an amazing teacher who was very understanding and was very enthusiastic about what she taught. She gave so many extra credit opportunities and there was barely any homework. The only thing was quizzes about the lecture but you could take them twice and some were on the final and midterm word for word. 10/10 recommend!,False,2024-04-22 21:56:06,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
68,mandatory,5.0,HUN2201,Great professor to take in person! Very Knowledgable!,False,2024-04-22 21:55:20,3.0,A,5.0,True,False,5.0,Participation matters--Amazing lectures --Clear grading criteria,-1.0,0,0,1.0,2766460
69,mandatory,5.0,HUN2201,"I recently switched to the nutrition major, and Professor Deringer made me fall in love with my major and the whole concept behind nutrition! Although the class is long, her lectures were always engaging and fun! She's one of the most caring professors I've had and offers a lot of extra credit opportunities! Definitely recommend :)",False,2024-04-22 21:55:12,5.0,A+,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,3.0,0,0,1.0,2766460
70,non mandatory,5.0,HUN2201,"Professor Deringer was super caring and was always very engaged with her lectures. She is very lenient with her students and attendance. She has weekly quizzes to do at home, a midterm and a final. She provides study guides but make sure to attend lectures. Overall, the class was very interesting and not too demanding, there's lots of information! ",False,2024-04-22 21:45:52,3.0,B,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,3.0,0,0,1.0,2766460
71,mandatory,5.0,HUN2201,She is amazing. Take her if you want to pass! Great to talk to!,False,2024-04-22 21:28:03,2.0,Not sure yet,5.0,False,False,5.0,EXTRA CREDIT--Amazing lectures --Hilarious,-1.0,0,0,1.0,2766460
72,mandatory,5.0,HUN2201,"Great, very understanding and helpful.",False,2023-12-05 23:12:17,1.0,A+,5.0,True,False,5.0,Participation matters--Amazing lectures --Gives good feedback,-1.0,0,0,1.0,2766460
73,mandatory,5.0,HUN2201,Professor Deringer is a very intelligent and wonderful professor who often times uses real life scenarios to connect the course materials. Lectures were PowerPoint based and you will be graded by two exams and quizzes. I would definitely recommend taking this course for the knowledge you will obtain on nutrition and for the person teaching it. :),False,2023-12-05 23:07:53,2.0,A,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Inspirational,-1.0,0,0,1.0,2766460
74,mandatory,5.0,HUN2201,she is very sweet and very intelligent ,False,2023-12-05 22:58:32,3.0,C+,5.0,True,False,5.0,Get ready to read--Inspirational--Respected,-1.0,0,0,1.0,2766460
75,mandatory,5.0,HUN2201,The best professor for this class.,False,2023-12-05 22:50:38,1.0,A+,5.0,True,False,5.0,EXTRA CREDIT--Hilarious--Caring,3.0,0,0,1.0,2766460
76,mandatory,5.0,HUN2201,"Would 100% take again, fairly easy class only thing is attendance is random so make sure you go to every class. Prof is super caring and willing to help in any way ",False,2023-12-05 22:37:59,2.0,A,5.0,True,False,5.0,Clear grading criteria--Caring--Lecture heavy,-1.0,0,0,1.0,2766460
77,non mandatory,5.0,HUN2201,"Great professor!! She goes on depth for all of the material covered in class and of you are confused she answers ALL questions. Theres a lot of material so the class is pretty face-paced, but she does it in a fun manner that makes in interesting. I wpuld recommend her to everyone if possible.
",False,2023-12-05 22:37:07,3.0,B,5.0,True,False,5.0,EXTRA CREDIT--Clear grading criteria--Gives good feedback,-1.0,0,0,1.0,2766460
78,mandatory,5.0,HUN2000,She is very caring about her students and teaches very well. She's super knowledgable about nutrition and overall an amazing teacher for this course.,False,2023-12-05 22:32:06,2.0,B,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Caring,-1.0,0,0,1.0,2766460
79,mandatory,5.0,HUN2201,She teaches very well and since shes young she knows how to get through to us clearly. She explains things in detail if needed and shes open to conversations after class about the lecture. you are sure to learn and be engaged in this class. shes makes things easy to understand despite the topic being sorta hard coming into it at first. I recommend,False,2023-12-05 21:56:52,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
80,mandatory,5.0,HUN2201,"The gives great lectures throughout the entire class duration giving a break about half way. She cares for her students and makes sure we all receive the same amount of attention. Gives a clear heads up when tests are approaching, enough study material to ensure you get an A.",False,2023-12-05 21:56:46,3.0,A-,5.0,True,False,5.0,Amazing lectures --Caring--Lecture heavy,-1.0,0,0,1.0,2766460
81,mandatory,5.0,HUN2201,"She's a great professor who cares about her students. The class is mostly lectures, but she knows the material well and cares about what she's teaching. I'd take this class again!",False,2023-12-05 21:37:16,3.0,A+,5.0,True,False,5.0,Inspirational--Caring--Lecture heavy,-1.0,0,0,1.0,2766460
82,non mandatory,5.0,HUN2000,"Professor Deringer is one of the sweetest and nicest professors I've had. She interacts with students, gives fun presentations, and is super understanding regarding attendance or any issues with assignments. Not a stressful class at all, I would retake her. ",False,2023-12-05 21:08:08,1.0,A-,5.0,True,False,5.0,,-1.0,0,0,1.0,2766460
83,mandatory,5.0,HUN2201,Professor Deringer was incredibly nice and enthusiastic. Attendance is distributed at random and worth 7% of your grade. The textbook is not required because the powerpoint and her lessons are detailed. I highly recommend taking her class.,False,2023-12-05 20:11:52,1.0,A-,5.0,True,False,5.0,Caring,3.0,0,0,1.0,2766460
84,mandatory,5.0,HUN2201,"Very sweet and actually teaches. Attendance is 7% of your grade and random. The powerpoint and her teachings are detailed so the textbook is not necessary. She adds in her personal experience from her career which makes class fun and engaging. The class's difficulty comes from the coursework, but she helps to make it as easy as possible",False,2023-12-05 17:50:06,3.0,A-,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
85,mandatory,5.0,HUN2201,"Very sweet and actually teaches. Attendance is 7% of your grade and random. The powerpoint and her teachings are detailed so the textbook is not necessary. She adds in her personal experience from her career which makes class fun and engaging. The class's difficulty comes from the coursework, but she helps to make it as easy as possible. ",False,2023-12-05 17:45:26,3.0,A-,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,-1.0,0,0,1.0,2766460
86,mandatory,5.0,HUN2201,"Everything you need to know for this course is provided for you. You can buy the textbook but the powerpoints were more than enough. She connects the topics to her own experience which makes the lectures much more interesting. She is very understanding and easy to apporach after class if you have any questions. overall, great professor.",False,2023-12-05 07:12:36,2.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Clear grading criteria--Lecture heavy,-1.0,0,0,1.0,2766460
