index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
10,mandatory,1.0,50160103,"goes way too fast with slides, even when asked to slow down. not very accessible outside of class, doesn't offer virtual office hours, and in-person office hours don't really help at all. tests are nothing like slides, study guides, or practice exams. ",False,2024-10-22 14:58:05,5.0,Not sure yet,1.0,True,False,1.0,Tough grader--Test heavy--Graded by few things,-1.0,0,0,,3033725
11,,1.0,50160103,Don't do it.,False,2024-10-19 08:07:02,5.0,F,1.0,False,False,1.0,Tough grader--So many papers--Test heavy,3.0,0,0,,3033725
12,mandatory,1.0,50160103,Terrible teacher. Not much homework to help your grade up just tests and quizzes only. Goes over things so fast and office hours barely help. Do NOT take this class if you need your GPA to stay up.,False,2024-10-18 18:52:17,5.0,F,1.0,False,False,1.0,Tough grader--Test heavy,3.0,0,0,,3033725
13,non mandatory,2.0,50160103,"she constantly messes up the problems she is teaching. she goes wayyyyyyyyy too fast. has to be corrected by the students she is teaching. her office hours help sometimes, she goes a lot slower there. wouldn't go over a slide because a student was 2 minutes late. A very nice person but not a great teacher. ",False,2024-10-16 14:01:13,5.0,B+,2.0,True,False,2.0,Lots of homework--So many papers--Lecture heavy,-1.0,0,0,,3033725
14,mandatory,5.0,5016329001,I would recommend this class to other students. This class was great and was very well organized. Prof. E took the time to make sure instructions were clear and straight forward.,False,2023-12-05 15:52:00,1.0,A-,5.0,True,False,5.0,Clear grading criteria--Gives good feedback--Caring,-1.0,0,0,1.0,2959376
15,mandatory,5.0,5016329001,I loved this professor. They honestly wanted to ensure you understood the content and succeeded throughout the course. I would again.,False,2023-12-05 15:50:23,4.0,,5.0,True,False,5.0,Participation matters--Amazing lectures --Clear grading criteria,-1.0,0,0,1.0,2959376
16,mandatory,5.0,5016329001,"I would recommend Professor Feinman! They were fantastic to have as a professor. No textbook was required, all readings were provided on Canvas. Also, to switch things up, Professor Feinman added films/videos to course material to engage topics learned during the course. Take this class!!",False,2023-12-05 15:47:31,1.0,A,5.0,True,False,5.0,Participation matters--EXTRA CREDIT--Amazing lectures ,-1.0,0,0,1.0,2959376
17,non mandatory,5.0,5016329001,they are very cool and good,False,2023-12-05 15:45:32,2.0,A-,5.0,True,False,5.0,Amazing lectures --Gives good feedback--Caring,-1.0,0,0,1.0,2959376
18,mandatory,5.0,5016329001,Very professional and has everything organized well.,False,2023-12-05 15:42:24,2.0,A,5.0,True,False,5.0,Amazing lectures --Gives good feedback--Caring,-1.0,0,0,1.0,2959376
19,mandatory,5.0,AH102,Honestly the nicest Professor I have had in a while. She's very caring and makes the class easy for all students. lectures are fun and understandable. (her outfits are always sooooo cute!),False,2024-08-14 12:50:23,1.0,B+,5.0,True,False,5.0,EXTRA CREDIT--Hilarious--Caring,-1.0,0,0,1.0,2951967
20,mandatory,5.0,AH102,"A professor worth taking and spending time with. She's not too hard of a grader and is pretty forgiving, however, you must try your best to pay attention to the lectures. I suggest note-taking as best as you can on the different paintings, remembering should come naturally then",False,2023-12-22 03:42:40,1.0,B+,5.0,True,False,5.0,Amazing lectures --Hilarious--Lecture heavy,-1.0,0,0,1.0,2951967
21,mandatory,5.0,AH102,"Dr. Pilliod helped me out a lot, especially since I started out rough in the beginning. 

She has fun class trips, gives extra credit, really cares about her students and genuinely cares about us.  


",False,2023-11-19 01:43:05,2.0,A-,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Hilarious,-1.0,0,0,1.0,2951967
22,non mandatory,5.0,CS-554,I took Machine Learning for my senior year. There were 4 assignments which were easy to do. One group project which was based on implementing a model that he discusses in class. We were also given the flexibility to choose our own models to run. The exam was very easy if you go through his slides and assignments. It's mostly a variation of them.,False,2025-01-30 00:23:37,1.0,A+,5.0,True,False,5.0,Group projects--Clear grading criteria--Hilarious,-1.0,0,0,1.0,3016101
23,non mandatory,5.0,CS-301,I took CS-514 AI as well as CS 554 ML and both were amazing courses. I highly recommend taking his classes.,False,2025-01-30 00:21:52,3.0,A+,5.0,True,False,5.0,Group projects--Amazing lectures --Clear grading criteria,-1.0,0,0,1.0,3016101
24,mandatory,5.0,CS-301,"Must take if you interested in Data Science and Machine Learning, I learned a lot from Prof. Dehzangi.",False,2025-01-30 00:06:11,4.0,A+,5.0,True,False,5.0,Group projects--Amazing lectures --Gives good feedback,3.0,0,0,1.0,3016101
25,non mandatory,5.0,CS-301,"I took professor's Machine Learning and Artificial Intelligence course. He taught it in an interesting and helpful way, and I liked how the curriculum was structured with both theoretical and practical applications.",False,2025-01-28 23:47:49,1.0,A,5.0,True,False,5.0,Group projects--Amazing lectures --Hilarious,3.0,0,0,1.0,3016101
26,non mandatory,5.0,CS-301,Interesting class with easy learning and interaction,False,2025-01-28 23:44:43,1.0,A,5.0,True,False,5.0,Gives good feedback--Hilarious--Caring,3.0,0,0,1.0,3016101
27,non mandatory,5.0,CS-301,"I took Dr. Dehzangi's Artificial Intelligence course, though it wasn't listed.
He makes complex material accessible with engaging methods, real-world examples, and clear explanations, creating an inclusive environment where students feel confident and learn well.",False,2025-01-28 00:07:49,5.0,A,5.0,True,False,5.0,Amazing lectures --Inspirational--Caring,3.0,0,0,1.0,3016101
28,mandatory,5.0,CS-301,Easygoing and considerate. I learned a lot from this course.,False,2025-01-27 22:05:18,3.0,A,5.0,True,False,5.0,Participation matters--Lecture heavy,3.0,0,0,1.0,3016101
29,mandatory,1.0,CS-301,"Worst professor ive had, extremely tough grader with no regard for personal circumstances. Whole class is lecture and slide based, with average 50 slides covered every lecture. Too much information, too little time and no remorse from the professor.",False,2024-05-22 06:10:24,5.0,D+,1.0,True,False,1.0,Tough grader--Lecture heavy--Test heavy,3.0,0,0,,3016101
30,mandatory,1.0,CS-301,Strict - shows no lenience. Does not consider students circumstances at all. Would not recommend,False,2024-05-22 04:42:47,5.0,D,1.0,True,False,1.0,Tough grader--Participation matters,3.0,0,0,,3016101
31,mandatory,1.0,CS-301,"The worst, avoid if you can at all costs!",False,2024-05-22 03:32:13,5.0,B,1.0,True,False,1.0,Tough grader--Lecture heavy--Graded by few things,3.0,0,0,,3016101
32,mandatory,4.0,171,"Professor Shah is maybe a little blunt at times but I thought that her grading was very fair and her style of teaching left me well-equipped to complete the homework and tests. Definitely expect some disapproving looks if no one in the class is willing to participate, however. ",False,2024-03-07 21:18:25,3.0,A,4.0,True,False,4.0,Clear grading criteria--Lecture heavy,-1.0,0,0,1.0,2936398
33,mandatory,1.0,171,"I am going to be straightforward and clear here. After the midterm exam, infront of the entire class, without hesitation, she stated that she ""expected lower scores.""",False,2023-11-28 16:47:48,5.0,D-,1.0,True,False,1.0,Tough grader--Lecture heavy--Online Savvy,3.0,0,0,,2936398
34,mandatory,5.0,APLAB,Professor Cat was amazing! She made learning the material enjoyable and interactive. ,False,2024-04-29 20:28:00,1.0,A,5.0,True,False,5.0,Amazing lectures --Inspirational--Caring,3.0,0,0,1.0,3002369
35,mandatory,5.0,APLAB,"Best lab professor! Take her if you can over the others. She is a great lecturer who actually helps you understand the information. She understands the course is hard and tries to help by preparing you for the quizzes and practicals. She makes lab fun, interesting, and makes time fly by. Easy to approach also. I would take her again in a heartbeat!",False,2024-04-18 04:32:22,2.0,A,5.0,True,False,5.0,Amazing lectures --Caring--Respected,3.0,0,0,1.0,3002369
36,mandatory,5.0,WELHLTH,"Dr. Conroy gives really great lectures that set the foundation for later nursing courses. She knows her material really well and gives a lot of real world examples to help remember the information. As long as you do the readings, attend class, and take notes you will do well in her class.",False,2024-05-06 21:47:11,3.0,A,5.0,True,False,5.0,Amazing lectures --Inspirational--Caring,3.0,0,0,1.0,3005509
37,mandatory,5.0,WELHLTH,"Great lecturer's, she really knows her stuff! I would take her again! ",False,2024-05-06 21:42:45,3.0,A,5.0,True,False,5.0,Amazing lectures --Caring--Respected,3.0,0,0,1.0,3005509
38,mandatory,1.0,INFOTECH1,His instructions don't make sense,False,2024-10-22 07:41:35,5.0,B+,1.0,True,False,1.0,Tough grader,3.0,0,0,,3015029
39,mandatory,5.0,INFOTECH1,"The class is Info to Tech. Pretty easy, all he does is give assignments and teaches you how to use Microsoft office like excel, ppt, word, and access. Do the assignments give attendance and easy A. it is not a lecture class, more practical class. ",False,2024-05-15 17:46:24,1.0,A+,5.0,True,False,5.0,Caring--Respected,3.0,0,0,1.0,3015029
40,mandatory,5.0,CMPLHLTH,Fast paced lectures that give lots of real work examples and keeps you engaged. Fair grading with exams. Really good with cardiac. I would take her again!,False,2024-04-25 17:01:41,3.0,B+,5.0,True,False,5.0,Amazing lectures --Respected--Lecture heavy,-1.0,0,0,1.0,2945551
41,mandatory,5.0,CMPLHLTH,I had Dr. Andress for an adult med surg course. She is very knowledgeable and provides excellent lectures! I learned so much in her course. She provides all the information you need for exams in her lectures and slides so I did not need to use the course book often. She is a fair grader and does a generous exam review. Would definitely take again. ,False,2024-04-25 16:51:25,3.0,A,5.0,True,False,5.0,Amazing lectures --Respected--Accessible outside class,-1.0,0,0,1.0,2945551
42,non mandatory,5.0,52620369,He is a must take for International Business. Follow all instructions on assignments and it's an easy A. You won't regret it!!!!,False,2024-12-28 21:02:53,3.0,A,5.0,True,True,5.0,Clear grading criteria--Gives good feedback--Caring,3.0,0,0,1.0,3015035
43,mandatory,5.0,INTROTOBUSINESS,"He's a very nice man. I've talked to him outside of class and he just seems to be very well rounded. At least for the &#8220;Intro to Business&#8221; course, there isn't much work but when it comes to it; prepare to read and write. Very funny guy, down to earth, and a phenomenal speaker. ",False,2024-10-23 19:13:28,3.0,A,5.0,True,False,5.0,Get ready to read--Clear grading criteria--Hilarious,3.0,0,0,1.0,3015035
44,mandatory,5.0,INTROTOBUSINESS,"easy professor, just a lot of papers and homeworks and projects. He considers feedback. he literally said yall dont want a final? okay then lets make your projects your final. hes funny and a great professor and knows what hes talking about. should def take him ",False,2024-05-15 17:54:18,1.0,A+,5.0,True,False,5.0,Get ready to read--Amazing lectures --Lots of homework,3.0,0,0,1.0,3015035
45,mandatory,4.0,NUR335,"I had Dr. Balla for clinical this semester, she knows a lot of clinical skills and knowledgeable, allowing us to do hands-on clinical experience. I would like to have her for theory classes ",False,2025-01-07 03:14:15,3.0,A+,4.0,True,False,4.0,Gives good feedback--Inspirational,-1.0,0,0,1.0,3009222
46,mandatory,3.0,NUR336,"Participation in the class matters, I was with her in clinical too she explains the real world scenarios",False,2025-01-07 03:08:17,4.0,A,3.0,True,False,3.0,Tough grader--Get ready to read--Participation matters,3.0,0,0,1.0,3009222
47,mandatory,5.0,PHYSICS,Excellent teacher! Really cares about his students and does everything he can to ensure they learn and succeed. ,False,2024-12-04 00:40:06,2.0,A+,5.0,True,False,5.0,Amazing lectures --Inspirational--Hilarious,-1.0,0,0,1.0,2985493
48,mandatory,5.0,PHYSICS,great!,False,2024-02-26 03:07:56,4.0,Not sure yet,5.0,False,False,5.0,Tough grader--Participation matters--Gives good feedback,-1.0,0,0,1.0,2985493
49,mandatory,2.0,CLINICALSSW2,"The instructor does offer short replies to discussion posts which means they are engaged. However, they have a very detailed list of all they want for each assignment and often the lists provided are unclear or leave room for erroneous interpretation. I will not take this professor again due to rigidity and lack of empathy. ",False,2024-10-25 05:07:36,4.0,B,2.0,True,True,2.0,Tough grader--Get ready to read--Group projects,3.0,0,0,,2944648
50,mandatory,5.0,PDS135206,"She's the Best Professor!! Course has assignments like LinkedIn Learning videos, weekly Reflection Journal posts of your thoughts, short videos to watch. Teaches you to network, work on your resume and LinkedIn profile, take assessments that are easy to do. Nothing hard, nothing crazy. Super helpful for your career in general. Responsive to emails.",False,2024-05-06 15:07:23,2.0,A+,5.0,True,True,5.0,Participation matters--Clear grading criteria--Inspirational,-1.0,0,0,1.0,3010555
51,mandatory,5.0,CONTRACTS,"Genuinely the best professor I have ever had. She gives you everything you need to succeed and more. She is so understanding and teaches with the memory of what it was like to be a law student. I would take her again for any and every course. She teaches everything for every style of learner, could not recommend her more.",False,2024-12-05 20:34:11,2.0,,5.0,True,False,5.0,Amazing lectures --Inspirational--Caring,3.0,0,0,1.0,3054420
52,mandatory,5.0,MARKETING101,Really chill dude who makes his stuff easy and doesn't get on you for missing homeworks once in a while. ,False,2024-12-21 08:29:06,1.0,A,5.0,True,False,5.0,EXTRA CREDIT--Respected--Graded by few things,-1.0,0,0,1.0,3063783
53,mandatory,5.0,MARKETING101,Boring lectures but he's really easy if you are looking for a quick easy A,False,2024-12-18 17:31:38,1.0,A+,5.0,True,False,5.0,Clear grading criteria--Gives good feedback--Caring,-1.0,0,0,1.0,3063783
54,non mandatory,5.0,50830454,Professor camper is hilarious and very lenient. he doesn't really care if you show up to class or not just as long as you do the work that is due. His assignments are straightforward and simple. Just make sure you keep up with the discussion questions and the required 5 AA meetings you must attend. Overall this class is an easy A.,False,2023-11-03 20:54:09,1.0,Not sure yet,5.0,True,False,5.0,Hilarious--Caring,,0,0,1.0,2944164
55,non mandatory,1.0,410,Ayres is the worst professor I have ever had. She grades very heavy on 2 exams (WORTH 40% OF YOUR GRADE) and a paper (WORTH 30% OF YOUR GRADE). Don't count on her getting the paper back before the final even though it was submitted 2 weeks prior. Very inaccessible and her exams are webcam proctored and the most insane questions! DO NOT TAKE!! ,False,2023-12-12 19:35:19,5.0,Not sure yet,1.0,True,False,1.0,Tough grader--Test heavy--Graded by few things,3.0,0,0,,2965850
56,mandatory,4.0,MICROECON1,"Didn't pass, my fault though.

Pros: He's a kind professor who sent helpful emails, take-home quizzes, funny lectures and uploaded slides. The final was optional, and he encouraged office hours. 

Cons: no email replies, thick accent, fast talking, and no homework which meant failing one exam hurt. and was hard to recover. 

Overall I recommend!
",False,2025-01-08 04:58:01,3.0,D-,4.0,True,False,4.0,Clear grading criteria--Caring--Test heavy,-1.0,0,0,1.0,3015031
57,mandatory,5.0,MICROECON1,"four midterms, final optional, easy to lose focus in lectures, amazing teacher, easy to pass. should def take him, hes the best econ prof ",False,2024-05-15 17:50:47,1.0,A+,5.0,True,False,5.0,Clear grading criteria--Hilarious--Lecture heavy,-1.0,0,0,1.0,3015031
58,mandatory,5.0,ENG102,"Ijaz made English fun and easy! Gives lots of creative writing assignments that help the class bond & share stories. She doesn't really lecture, instead offers class discussions which I enjoyed. Essays are tedious but not hard. After all she's just following the curriculum. Easy grader& easy to talk to. I recommend taking the class if you need to. ",False,2024-04-18 04:24:41,2.0,A,5.0,True,False,5.0,Caring--Respected,-1.0,0,0,1.0,3002365
59,mandatory,5.0,965,Great Prof and all around nice guy. Created a safe space to explore the subject matter and collaborate with others. Highly recommend taking this class. ,False,2024-06-11 21:12:15,3.0,A,5.0,True,False,5.0,Participation matters--Inspirational--Caring,-1.0,0,0,1.0,3019155
60,non mandatory,5.0,ACCINFOMAN,"Hes cool, nice, respectful. This class was kind of boring but not bad. Easy grade. ",False,2024-12-18 17:28:37,1.0,A+,5.0,True,False,5.0,Gives good feedback--Caring,3.0,0,0,1.0,3063781
61,mandatory,5.0,BIO403,"Dr. Wodzanowski is very straightforward and very understanding of her students. A key part of performing well in Biochemistry is making sure to attend all lectures (i.e. not skipping class). She is flexible and willing to work around student's needs and will give extensions where needed. Friendliest prof you'll ever meet, easily reachable by email.",False,2023-11-16 18:41:33,3.0,Not sure yet,5.0,True,False,5.0,Participation matters--Clear grading criteria--Gives good feedback,-1.0,0,0,1.0,2951026
62,non mandatory,5.0,53010503,She is an extremely fair grader who is available weekly for office hours if you have any questions or concerns.  One of the best professors I have ever taken a class with.,False,2024-01-10 23:24:38,2.0,A,5.0,True,True,5.0,Clear grading criteria--Gives good feedback--Accessible outside class,3.0,0,0,1.0,2973192
63,mandatory,2.0,5091040301,"Professor Lovett is very nice, joyful, and organized. Lovett goes based on everything that is presented in the syllabus and within the modules. She doesn't answer questions directly. She is still navigating Canvas so she doesn't post due dates for assignments. She does bring in candy.",False,2024-04-17 15:25:30,2.0,A,2.0,True,False,2.0,Participation matters--Graded by few things--Accessible outside class,-1.0,0,0,1.0,3001913
64,non mandatory,5.0,50160103,I had Nase for biochem in the fall semester of my freshman year. She is an amazing teacher that makes biochem easy and fun. Gives weekly quizzes that help you stay on top of the material for exams. Tons of extra credit on exams. She is easy to talk to & get in touch with (office hours/email). Also did optional zoom exam reviews on her own time!!!,False,2024-04-29 23:16:31,2.0,A+,5.0,True,False,5.0,EXTRA CREDIT--Clear grading criteria--Respected,-1.0,0,1,1.0,2933363
65,mandatory,2.0,MKT630364,"Great content if she'd teach! Biggest Disappointment! Experienced unprofessional and nonexistent communication. She would not reply to students. Went MIA for weeks and we were tossed to TA's mid semester with no response from the Dean's or Head of Dept only for her return, apologize and go MIA again. Forgot to activate our final, everything was bad",False,2024-05-05 17:49:44,3.0,A,2.0,True,True,2.0,Participation matters--Group projects--Gives good feedback,-1.0,0,1,,3010547
