index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
10,non mandatory,1.0,111,"Salam is by far one of the WORST professors I've had at Wake. His teaching methods are so confusing and out of order compared to the other chemistry professors. When in a lab, not his though, I'd be so lost because what we were going over was stuff that we had yet to cover in his lecture. Definitely try aiming for another professor! #salamsucks!",False,2024-03-19 00:42:00,5.0,Rather not say,1.0,True,False,1.0,Tough grader--Test heavy--Graded by few things,3.0,0,0,,1044922
11,non mandatory,1.0,CHM111,"Dr. Salam clearly knows a lot about chemistry but not a lot about teaching. He explains basic concepts in complicated terms and he seriously makes passing CHM111 practically impossible unless you already have a strong base knowledge in chemistry. Also, if you ask him a question in class, prepare for him to make fun of you.",False,2024-03-09 00:25:53,3.0,B+,1.0,True,False,1.0,Lecture heavy--Graded by few things,-1.0,0,0,,1044922
12,non mandatory,3.0,111,"His lab is great, it's the only lab where your total grade is simply the average of your other labs out of 100. If you disagree with the TA's assessment, you can bring it up with him and he will likely give you points back. That being said, his lecture is difficult to stay awake for. Exams aren't bad but some self teaching is definitely required.",False,2024-01-23 13:19:58,3.0,A,3.0,False,False,3.0,,,0,0,,1044922
13,non mandatory,1.0,111,I would stay far away from this class. Only the teacher assistant taught me CHM 111 in one day than Salam could in a month. Get ready to cry and read the textbook this semester if you have to take this class. ,False,2024-01-19 01:03:40,5.0,B,1.0,True,False,1.0,Tough grader--Get ready to read--Lecture heavy,3.0,0,0,,1044922
14,non mandatory,1.0,CHM111,"I know all these people saying he had him for lab say he was good, but trust me, you should never take this man for lecture. He is genuinely the hardest teacher I have ever had. He tries to make this class a weed out course even though it is literally supposed to be an intro level chem course. I had to fight so hard for my grade in this class. ",False,2023-12-14 18:19:43,5.0,B+,1.0,True,False,1.0,Lecture heavy--Test heavy--Graded by few things,3.0,0,0,,1044922
15,non mandatory,1.0,CHM111,"I had to teach myself this whole class and would study weeks in advance for hours on end. This man is so arrogant and if you ask a question in class, chances are he will either laugh at you or mock you. Even the other professors in the department do not like him. I learned more from the student instructor than I did the professor. ",False,2023-12-14 18:17:39,5.0,B+,1.0,True,False,1.0,Lecture heavy--Test heavy--Graded by few things,3.0,0,1,,1044922
16,non mandatory,1.0,CHM111,"Whatever you do, DO NOT take Salam for CHM 111. This professor does not teach the same material as the rest of the CHM 111 sections and he goes completely out of order with the chapters. He also does not give the standardized tests that the other sections take, and his tests are extremely difficult. You will have to teach yourself the entire class.",False,2023-12-14 18:12:32,5.0,B+,1.0,False,False,1.0,Lecture heavy--Graded by few things,3.0,0,0,,1044922
17,mandatory,4.0,111L,Only take him for Chem 111 Lab. It is the only lab without a final. Do not take him for Chem 111 he teaches a different curriculum then the rest of the Chem 111 sections. ,False,2023-12-13 03:49:07,3.0,A,4.0,True,False,4.0,,-1.0,0,0,1.0,1044922
18,non mandatory,1.0,CHM111,"Salam is a good man but a terrible professor. He teaches the course chapters in a questionable manner and also only grades you based off 6 homework assignments and 4 exams (which can be pretty rough). I recommend choosing a different professor for chem 111 but if he's all that's left, be ready for long hours of studying on your own.",False,2023-12-01 21:40:37,4.0,C+,1.0,True,False,1.0,Graded by few things,3.0,0,0,,1044922
19,,5.0,111L,"He's probably the best you can take for Chemistry 111 Lab. He doesn't give a midterm nor a final, grade is only based on your lab reports which for me was amazing. He literally gives you the formulas for everything all you need to do is plug in your numbers and that's it. Great lab professor!",False,2023-11-16 20:33:16,1.0,A-,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Gives good feedback,-1.0,0,0,1.0,1044922
20,non mandatory,1.0,CHM111,"just no. he is nice, but he makes it so much harder than it has to be and if u have him for lecture and someone else for lab you will be struggling in your lab as he chooses to do his own syllabus that does not match those of the other teachers, ie. the lab syllabus. ",False,2023-11-02 02:36:31,5.0,Incomplete,1.0,True,False,1.0,Tough grader--Lecture heavy--Graded by few things,3.0,0,0,,1044922
21,non mandatory,5.0,111,"Salam is SO smart, educated and  knowledgeable on what he teaches. I took lab and lecture with him. Lab I 100% recommend as he always taught sample problems and we had no midterm/final. Lecture is hard to understand, but the grade is tests which are not that hard if you prepare from the book. Overall think he is so kind and wants people to learn! ",False,2023-10-26 04:48:41,3.0,Not sure yet,5.0,True,False,5.0,Inspirational--Lecture heavy--Graded by few things,3.0,0,0,1.0,1044922
22,non mandatory,1.0,CHM111,"Very passionate about chemistry. No idea why he is teaching 111 as he goes WAY to in depth on topics to the point where what should be simple concepts are complex, confusing, and irrelevant to the course. Seems like he is trying to confuse as many people as possible. ",False,2023-09-12 15:03:46,5.0,Incomplete,1.0,True,False,1.0,Tough grader--Get ready to read,3.0,0,0,,1044922
23,non mandatory,1.0,111,Manages to explain even the simplest concept in a way that makes it extremely confusing. Recommend learning and taking notes from the textbook not from his lectures. ,False,2023-09-12 14:55:55,5.0,Not sure yet,1.0,True,False,1.0,Tough grader--Get ready to read,3.0,0,0,,1044922
24,mandatory,5.0,111L,"Dr. Salam was great for lab, every other section had a midterm and a final, and ours did not. Highly recommend him if needed for a lab. His pre-lab lectures were short and simple and was always out of lab in under an hour and a half.",False,2022-12-09 23:46:35,1.0,A+,5.0,True,False,5.0,Clear grading criteria,-1.0,0,0,1.0,1044922
25,mandatory,5.0,111L,"Easiest class I've ever taken, and the easiest lab out of my friend group. Highly recommend taking his lab.",False,2022-12-09 00:19:53,1.0,A,5.0,True,False,5.0,Participation matters--Clear grading criteria,-1.0,0,0,1.0,1044922
26,mandatory,5.0,111L,I could definitely see him having a hard lecture class but his lab went by pretty smoothly. He seemed pretty approachable for help and his PowerPoints before the lab helped explain the concepts behind the lab very well. I think I learned more in his lab class than I did in my actual lecture class,False,2022-12-05 17:27:51,3.0,A+,5.0,True,False,5.0,Participation matters--Clear grading criteria--Gives good feedback,-1.0,0,0,1.0,1044922
27,mandatory,5.0,111L,"I would 100% recommend Prof Akbar for CHM 111L. His TAs are great (and do all of the grading), but he also does a good job of explaining the lab concepts and helping out when necessary. I can definitely see how he might be a hard professor to have for a lecture class, but he is probably one of the best lab instructors. ",False,2022-11-11 04:21:13,1.0,,5.0,True,False,5.0,Participation matters--Clear grading criteria,-1.0,0,1,1.0,1044922
28,mandatory,5.0,111L,"While I do believe what people said about him being not so great teaching lecture. I think his lab is great. It is only graded by the lab reports, there's no pre lab quizzes, midterm or final. So I would definitely take him for LAB. ",False,2022-11-02 13:35:03,1.0,A,5.0,True,False,5.0,Accessible outside class,-1.0,0,0,1.0,1044922
29,non mandatory,3.0,CHM111,"Here is the thing about Salam Akbar, his CHM 111 class is only a good idea if you have experience in general chemistry beforehand. If you don't, then his class is an absolute nightmare. He explains even the most basic concepts in the most complex ways. If you have knowledge about general chemistry, then his class should be fine. ",False,2022-09-10 02:22:51,4.0,A+,3.0,True,False,3.0,Tough grader--Lecture heavy--Test heavy,3.0,0,0,1.0,1044922
30,non mandatory,1.0,CHM111,Dr. Salam is an extremely difficult professor. His lectures are hard to understand because of how complex they are. Even simple concepts are hard to grasp because of his complicated word choice. Every class I would take pages of notes but not understand a single thing I wrote down. Do not take this class without prior advanced chemistry knowledge.,False,2022-03-16 16:44:16,5.0,Rather not say,1.0,True,False,1.0,Get ready to read--Test heavy--Graded by few things,3.0,0,0,,1044922
31,non mandatory,1.0,CHM111,Dr Salam is very smart but he cannot teach It is by far the worst class I have ever taken It is absolutely horrible if you are not already amazing at chem,False,2021-12-08 16:06:05,4.0,C+,1.0,True,False,1.0,Get ready to read--Graded by few things,5.0,0,0,0.0,1044922
32,non mandatory,3.0,CHM111,He is very nice and cares about his students just very very boring and grades pretty hard.,False,2021-11-30 16:18:24,5.0,C,3.0,True,False,3.0,Accessible outside class--Graded by few things,0.0,0,0,0.0,1044922
33,mandatory,1.0,CHM111,"His class was terrible; you could tell he worked to make it a &quot;weeding course.&quot; Even tutors in the chem center, who are chem majors, do not understand topics the way he explains/teaches them. He's extremely knowledgeable in chemistry, but he has no business teaching 111.",False,2021-06-29 14:49:06,4.0,C+,1.0,True,True,1.0,Graded by few things--Test heavy--Lecture heavy,5.0,0,0,0.0,1044922
34,non mandatory,5.0,CHM111,"Dr. Salam is an incredible professor. I do not understand why there are so many bad reviews of him on here. It's probably some students who were too incompetent to put in the effort to learn the material. Dr. Salam is highly accommodating, understanding, and extremely knowledgeable.",False,2021-04-14 23:11:42,3.0,A,5.0,True,True,5.0,Respected--Clear grading criteria--Caring,5.0,1,0,1.0,1044922
35,non mandatory,3.0,CHM111,"He is a very smart man who knows his stuff, but he teaches kind of boring and doesn't really assign homework. You are responsible for learning the material, and you don't have to go to class. He genuinely cares, but you have to care too. Not the best teacher if you're not great at chem already but he will work. He grades fair and to the point.",False,2021-04-08 23:44:45,4.0,A,3.0,True,True,3.0,Graded by few things--Clear grading criteria--Lecture heavy,5.0,0,0,0.0,1044922
36,non mandatory,1.0,CHM111,"Professor Akbar is very smart, to the point where it is very difficult to understand his lectures. Problem is, classes are basically lectures only with only some time for questions if they are asked. If you can not understand the lectures, be ready to read the textbook as much as possible. Either that or you will need to do the practice questions.",False,2021-01-24 22:34:25,4.0,A,1.0,True,True,1.0,Get ready to read--Test heavy--Lecture heavy,5.0,0,0,0.0,1044922
37,non mandatory,1.0,CHM111,Do not take him if you want to continue in chemistry. The only reason one should take him is if you have a really good understanding of chemistry. His lectures are very intense and heavy. You can get a good grade on tests if you really pay attention his lectures. He also complicates very basic topics. He should be your last resort as a professor.,False,2020-08-17 01:37:41,4.0,A,1.0,True,False,1.0,Test heavy--Lecture heavy--Tough grader,5.0,0,0,0.0,1044922
38,non mandatory,1.0,CHM111,"DO NOT TAKE THIS CLASS. I HAVE NO IDEA WHY THIS MAN IS ALLOWED TO TEACH GEN CHEM. The order in which he teaches the material does not coincide with any of the other chem professors and he is not engaging at all. Only gives about four tests and the final is 50% of your grade. If you're signed up for his class, get out of there.",False,2020-07-16 19:00:00,5.0,,1.0,True,False,1.0,,5.0,0,0,0.0,1044922
39,non mandatory,1.0,CHM111,"TERRIBLE PROF. DO NOT TAKE. Got stuck with him. As others have said, very arrogant and not helpful. Doesn't know how to convey info well to students. Not encouraging at all. Worst prof at WFU hands down. Beware.",False,2020-06-17 18:25:49,5.0,,1.0,True,False,1.0,Test heavy--Lecture heavy--Tough grader,0.0,0,0,0.0,1044922
40,non mandatory,1.0,CHM111,"I can't understand anything. I'm not even learning chemistry in his class, and I am having a harder time in my lab because of it.",False,2019-10-19 18:03:57,3.0,C+,1.0,True,False,1.0,Lecture heavy--Tough grader,5.0,0,0,0.0,1044922
41,non mandatory,1.0,CHM111,Grades by only 4-5 tests. Does not give extra credit. Lectures aren't interactive.,False,2018-10-26 13:09:31,5.0,,1.0,True,False,1.0,Tough Grader--TEST HEAVY--GRADED BY FEW THINGS,5.0,0,5,0.0,1044922
42,non mandatory,1.0,CHM111,Too smart to interact with the public. Doesn't know how to convey what he is trying to teach.,False,2017-12-09 18:40:17,5.0,B,1.0,True,False,1.0,Tough Grader--TEST HEAVY--Tests are tough,5.0,0,6,0.0,1044922
43,,1.0,CHM342,He can't interact with student  the only prof in our department that no research group. he is so rude,False,2017-04-01 16:33:05,1.0,,1.0,True,False,1.0,Skip class? You won't pass.--TEST HEAVY--LECTURE HEAVY,5.0,0,12,0.0,1044922
44,,1.0,CHM111,really arrogant he can't teach you any thing so rude and makes you feel stupid,False,2017-01-21 01:07:22,3.0,,1.0,True,False,1.0,Tough Grader--Get ready to read--LOTS OF HOMEWORK,0.0,0,13,0.0,1044922
45,mandatory,1.0,CHM111,Don't waste time with him.,False,2016-02-28 03:45:42,5.0,A-,1.0,True,False,1.0,,1.0,0,12,,1044922
46,non mandatory,1.0,CHEM111F,Hard grader with very difficult tests,False,2015-11-05 17:38:45,5.0,,1.0,True,False,1.0,,1.0,0,13,,1044922
47,,1.0,111,"Professor Salam is very fast when giving his lectures, and although he is brilliant, his objective comes off as unclear to his students.  He doesn't use curves when grading his tests, and expects the average of the test to be around a 75.  If you have him, teach yourself the material through the book rather than relying on him to clarify. ",False,2014-11-06 11:23:29,4.0,,3.0,True,False,2.0,,5.0,0,8,,1044922
48,,1.0,CHM111,"Professor Salami teaches primary from power point slides with very little textbook usage. Outside class work is mainly optional, with only 5 homework assignments per year. However, tests are ridiculous. Often, he makes concepts more difficult to understand than they actually are. If stuck with Salam, learn from the book, it is clearer than he is",False,2007-10-29 15:37:49,4.0,,2.0,False,False,2.0,,2.0,0,7,,1044922
49,mandatory,4.0,CHM223,"I'm not saying she's perfect but I got along with her. She expects a lot from you &#8211; Orgo II is a hard class &#8211; but she's up front about what she expects. If you listen to her and do what she says, you will get a good grade in the class. Orgo II takes practice but it's not impossible even though it might feel like it ",False,2025-01-29 22:01:53,4.0,A-,4.0,True,False,4.0,Amazing lectures --Beware of pop quizzes,3.0,0,0,1.0,1198892
50,mandatory,5.0,CHM223,"I love her!! She is so kind and the best lecturer I've ever had. Yes, her class is difficult (every Orgo class is difficult...) but she gives so much extra credit and puts a lot of buffer grades in the system. ",False,2025-01-14 20:49:41,4.0,B,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Beware of pop quizzes,3.0,0,0,1.0,1198892
51,mandatory,5.0,CHM223,"Lowkey one of my favorite professors. She expects a lot from you and will not baby you. She offers a lot of extra points for bad test grades that boost our grades up. She gives lots of review material and I advise to actual read the textbook, it helps so much for before and after lecture. After the first exam much nicer and approachable too. ",False,2024-11-08 02:24:17,5.0,B+,5.0,True,False,5.0,Tough grader--EXTRA CREDIT--Amazing lectures ,3.0,0,0,1.0,1198892
52,mandatory,5.0,CHM223,"Despite the rumors, I LOVED Dr. King. She pushes you extremely hard, which makes you a better student. Yes this class is a brain twister sometimes but she is great at lecturing and clearly explains topics. At first she can be very intimidating but she is so nice once you get to know her. She'll also crack jokes and tell you about her farm animals",False,2024-10-10 23:17:54,5.0,B,5.0,True,False,5.0,Tough grader--Hilarious--Beware of pop quizzes,3.0,0,0,1.0,1198892
53,mandatory,1.0,CHM223,I thought professors were supposed to be a support system until I met Dr. King. Everyone in the class was clearly trying so hard but she doesn't acknowledge the effort that was put in if your grade doesn't reach a certain level. I've never studied for a class harder in my life and it simply wasn't worth the time and money spent. ,False,2024-09-26 14:23:13,5.0,Rather not say,1.0,True,False,1.0,Tough grader--Lots of homework,3.0,2,0,,1198892
54,mandatory,4.0,CHM223,"She provides a lot of resources and well organized (although not the best at writing informative headings for said resources). If you are able to follow along and not get behind on work, you will learn a lot. Unfortunately, she is not very understanding and can come across as rude at times. She will expect more from you than any other teacher. ",False,2024-06-10 01:18:57,4.0,Not sure yet,4.0,True,False,4.0,Tough grader--Lots of homework,3.0,0,0,1.0,1198892
55,mandatory,1.0,CHM223,"She taught my MWF class too fast. Covers the board while she writes notes & erases it quickly. When she does write it's equations only, not explanations or definitions. Grades tough, especially w/ mechanisms. Expects you to give 1 hr EACH day to her class & assigns pre class hw, pre class videos, hw to do after class, TB problems, & has pop quizzes",False,2024-01-25 21:07:39,4.0,C+,1.0,True,False,1.0,Tough grader--Lots of homework--Lecture heavy,3.0,2,0,,1198892
56,mandatory,3.0,CHM122L,"Orgo 1 lab was not hard all semester until the final. She seems like a nice person and if you prep for lab (its a lot of work) you'll be fine, but the final was a different story. It was ridiculously hard compared to the rest of the class, and there were questions that we had never seen before. Absolutely nothing like the study guide. ",False,2023-04-19 02:45:20,4.0,A,3.0,True,False,3.0,Tough grader,-1.0,2,0,,1198892
57,mandatory,4.0,CHM223,"Dr. King is amazing, but not easy. She expects a lot from her students and will not baby you. She is passionate about chemistry and it gets tough but if you stick with her, you will become a stronger, more resilient student. ",False,2023-02-05 15:16:04,4.0,A,4.0,True,False,4.0,Clear grading criteria--Accessible outside class,3.0,0,0,1.0,1198892
58,mandatory,5.0,CHM223,"It's true what they say...this class is hard! But equally, it has been the greatest source of academic growth imaginable for me. Exams will push you to your limits, you may leave a few classes near tears at the material to be memorized. Yet, you'll walk away with a deep sense of pride for what you accomplished and will have learned how to learn!",False,2022-12-04 20:28:50,5.0,A,5.0,True,False,5.0,Tough grader--Amazing lectures --Caring,3.0,0,0,1.0,1198892
59,non mandatory,4.0,CHM223,"Dr. King is an amazing professor, despite the rumors. She is brilliant, organized, genuinely kind, and talented at teaching the material. Unfortunately, this course is naturally difficult and simply not meant to be an easy A. Dr. King's exams are semi-impossible, but I learned more from her than I think I would have from any other professor. ",False,2022-12-02 20:55:23,5.0,C,4.0,True,False,4.0,Caring--Test heavy--Graded by few things,-1.0,0,0,1.0,1198892
60,mandatory,1.0,CHM223,She does not care about the wellbeing of her students. She is highly unprofessional and gives unfair or clear expectations of her students. She also looks like Ursula ,False,2022-11-06 01:53:58,5.0,Not sure yet,1.0,True,True,1.0,,-1.0,2,1,,1198892
61,mandatory,1.0,CHM223L,"Angela King does not care about about the wellbeing of her students. She has blatantly yelled and cursed out our TAs in front of us in lab, and yells at students until they have cried for making a mistake on her unclear and poorly written instructions. She thrives off of students failing and struggling and refuses to help them.",False,2022-10-31 02:16:38,5.0,Not sure yet,1.0,True,False,1.0,,-1.0,2,1,,1198892
62,N,1.0,CHM223,She should be fired. Immediately.,False,2022-09-27 01:01:30,5.0,,1.0,True,False,1.0,,5.0,2,2,0.0,1198892
63,Y,1.0,CHM223,"Do not take this professor. I repeat DONT take this professor. Her lectures are not bad but her quizzes are hard and her exams are absolutely ridiculous. If you ever want to make it medical school, do not take this professor. Not only is she a difficult professor but she is also very rude and unprofessional. Pick another professor or dont take chm",False,2022-09-27 00:58:40,5.0,,1.0,True,False,1.0,Tough grader--Test heavy,5.0,2,2,0.0,1198892
64,Y,1.0,CHM122L,Avoid at all costs. Labs are already difficult and time consuming but managed to do decently on them. The final was impossible. I memorized the entire study guide and got a 40%. Class average was an F including curve. bumped my grade from A to C. If u take this class just accept the fact the you are gonna do poorly. Just be happy you passed.,False,2022-08-31 07:14:10,5.0,,1.0,True,False,1.0,Lots of homework,0.0,2,1,0.0,1198892
65,non mandatory,5.0,CHM223,get ready to learn guys! ,False,2022-07-27 15:06:13,3.0,A,5.0,True,False,5.0,Get ready to read--EXTRA CREDIT--Inspirational,3.0,0,1,1.0,1198892
66,mandatory,4.0,CHM223,"A lot of people say she is a bad professor. It's not the Dr. King isn't bad, Orgo 2 is. Dr. King does everything she can to help us succeed in a very difficult class. As long as you do the practice problems and get the abundant outside help that is offered, the class should be easier. ",False,2022-06-21 21:14:58,4.0,C,4.0,True,False,4.0,Get ready to read--Clear grading criteria--Test heavy,3.0,0,1,1.0,1198892
67,mandatory,5.0,CHM223,"Don't know why so many students are giving bad rating about Dr King. If you fail on the exam, it is either you are not doing what you are supposed to do, or you are genuinely dumb.",False,2022-05-20 22:49:19,3.0,A,5.0,True,False,5.0,Tough grader--Get ready to read--Participation matters,3.0,1,1,1.0,1198892
68,mandatory,1.0,CHM122,I'm not sure why there are students saying Professor King is incredible; she's far from it. The worst professor at Wake Forest. Do not take her or she'll make your life terrible.,False,2022-05-20 17:47:10,5.0,B+,1.0,True,False,1.0,Tough grader--Graded by few things,-1.0,2,0,,1198892
69,non mandatory,5.0,CHM223,"Dr. King really cares about her students and organic chemistry. She gets a bad rap for being one of the hardest organic chemistry professors, but if you do all of the suggested problems and put in the work, you will be completely fine. She gives lots of extra credit, and her lectures are incredibly clear and organized. Overall, fantastic professor.",False,2022-05-17 20:36:18,4.0,A,5.0,True,False,5.0,EXTRA CREDIT--Amazing lectures --Caring,3.0,2,1,1.0,1198892
70,non mandatory,4.0,CHM223,Dr. King's class is not as bad as her other reviews imply. She gives lots of extra credit towards the end of the semester and curves tests too. Her tests are pretty hard (but not unfair) & she genuinely wants you to do well. She has lots of office hours and wants to help you learn the material. Do her suggested practice problems and you'll do fine,False,2022-05-17 17:09:08,4.0,A,4.0,True,False,4.0,Amazing lectures --Gives good feedback--Accessible outside class,3.0,1,1,1.0,1198892
71,mandatory,4.0,CHM122L,"As a lab professor, she didn't have much control over curriculum or grading. But, she explained everything well and was accessible outside of class to discuss any assignments.",False,2022-05-13 04:53:35,3.0,A,4.0,True,False,4.0,Clear grading criteria--Gives good feedback--Respected,-1.0,0,0,1.0,1198892
72,mandatory,5.0,CHM122L,Very experienced,False,2022-05-11 23:23:22,1.0,A,5.0,True,False,5.0,Beware of pop quizzes--Caring--Respected,3.0,0,0,1.0,1198892
73,non mandatory,5.0,CHM223,Read and do pratice. Tests are doable. She's great and we had a great semester,False,2022-05-10 18:29:32,2.0,A-,5.0,True,False,5.0,Tough grader--Get ready to read--EXTRA CREDIT,3.0,0,0,1.0,1198892
74,non mandatory,5.0,CHM223,"One of the best professor that i had. She encourage students to form good learning habits. Though the exams are hard, she will give curve a lot. Do what you suppose and ought to do and you will get a score that you want. Please don't give bad rating just because you get undesired score. Orgo is meant to be hard, and Dr. King is one of the best.",False,2022-05-10 18:27:15,4.0,A,5.0,True,False,5.0,Get ready to read--EXTRA CREDIT--Amazing lectures ,3.0,1,1,1.0,1198892
75,,4.0,CHM223,"Dr. King is tough and can be abrasive but there's no pretense with her and she can be funny at times. The class was what med school probably feels like. She knows her Chem so if you pay attention and keep up with all the work, you'll learn a ton. If you want handholding though, definitely stay clear of Dr. King as that is definitely not her style. ",False,2022-05-06 23:59:28,5.0,Not sure yet,4.0,True,False,4.0,,3.0,0,1,1.0,1198892
76,mandatory,1.0,CHM122L,"Dr. King thrives off of failing students. She yells at students during lab and forces us to put 3-4 hours into lab reports weekly. I had an A until the lab final, which was impossible to study for. The average was an F, including the curve, and my grade went from an A to a C. She blamed the class's collective failure on us in an aggressive email. ",False,2022-05-04 21:56:00,5.0,C,1.0,True,False,1.0,Tough grader--Lots of homework,-1.0,0,0,,1198892
77,mandatory,1.0,CHM122L,Angela King is the most incompetent professor I've ever had. I had an A for lab until the final exam scores came in and ended up with a C. Never take her or you'll be miserable for the entire semester. ,False,2022-04-28 02:13:13,5.0,C+,1.0,True,False,1.0,Tough grader--Graded by few things,-1.0,0,0,,1198892
78,mandatory,1.0,CHM122L,Dr. King is unkind and not approachable. On multiple occasions she publicly humilated students who made honest mistakes. She conducts her labs to be incredibly stressful. I had severe health issues with excused absences and she was not accommodating or sincere to my needs. Avoid her at all costs.,False,2022-04-12 19:33:33,4.0,A-,1.0,True,False,1.0,Tough grader--Lots of homework,-1.0,0,0,,1198892
79,mandatory,2.0,CHM122L,"I took Dr. King for lab and the class was bearable and I got through it. The one thing I struggled with was her unclear grading criteria and vague directions on the lab instructions. If you pay attention in lab, do not make mistakes, and follow the pre-lab you will be fine. She is not very approachable but is willing to help you if need be. ",False,2022-04-05 02:39:57,3.0,Not sure yet,2.0,True,False,2.0,Tough grader,-1.0,0,0,1.0,1198892
80,mandatory,1.0,CHM223L,I had Dr. King for orgo II lab. She was extremely unkind and not understanding. I had some serious health issues and she hassled me about having at least 2 doctors notes to prove that I really needed to miss class. She is an extremely hard grader and does not give partial credit. She does not grade timely either.,False,2021-12-14 01:58:57,3.0,B,1.0,True,False,1.0,,0.0,0,0,0.0,1198892
81,mandatory,1.0,CHM122,"She was an instructor for my CHM 122 lab and although the class was online, she has gotta be the most unorganized professor that I've had in college. She would randomly move the due dates of assignments up to like the next day when they were originally due a week later. I had a bad experience with her and would definitely not recommend her.",False,2021-03-31 06:15:20,4.0,Not sure yet,1.0,True,True,1.0,Tough grader,5.0,0,0,0.0,1198892
82,mandatory,1.0,CHM223,"DO NOT TAKE THIS PROFESSOR. While tests are standardized amongst the Organic Chemistry II professors, 1/3 of your grade will be determined by her quizzes and final supplement. Gives pop quizzes and normal quizzes almost every other class and they are incredibly difficult and not curved. If she is the only option do not take it that semester.",False,2018-12-25 23:46:03,5.0,,1.0,True,False,1.0,Tough Grader--BEWARE OF POP QUIZZES,5.0,0,0,0.0,1198892
83,non mandatory,1.0,CHM121,"Good lectures. Unfortunately unless you live, breathe, and bleed organic chemistry, these will do you no good. The exams are next to impossible and quite unreasonable for the amount of time allotted. On top of that, she usually coordinates lab, and it is a disaster. Just ask the poor TAs that have to work for her.",False,2017-10-24 16:14:41,4.0,A-,1.0,True,False,1.0,Skip class? You won't pass.--TEST HEAVY--Amazing lectures,5.0,0,0,0.0,1198892
84,,4.0,CHEMI111,GRADE DEFATION. She takes joy in making test too long and difficult.,False,2010-12-11 10:48:35,5.0,,2.0,False,False,3.0,,2.0,0,0,,1198892
85,,5.0,CHM111,"Wonderful teacher, puts a lot of effort and excitement into her teaching.",False,2010-10-03 13:36:39,2.0,,4.0,False,False,5.0,,4.0,0,0,,1198892
86,,2.0,FYS100,She does not keep up class discussion. She grades you ridiculously hard on research papers by grading you down and not having an explanation why. She devises a points system out of no where to justify giving you the grade you receive.,False,2010-04-01 19:23:05,4.0,,1.0,False,False,2.0,,2.0,0,0,,1198892
87,,4.0,CHM111,"Dr. King really sparked my interest in Chemistry.  Her tests were hard, but fair.  You really have to learn the material to do well, but she is very understanding and helpful if you ask.",False,2009-11-04 18:00:26,5.0,,4.0,False,False,4.0,,2.0,0,0,,1198892
88,,3.0,CHM111,No Comments,False,2009-10-24 14:35:43,5.0,,2.0,False,False,3.0,,3.0,0,0,,1198892
